filename ,subjectNo ,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,PreIDconfidence ,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,include
ucsd_1,929,qw6jxddwi0e8kt9,19,Female,Asian,Laptop/Computer,774911,2,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_5,No technical difficulties.,50,yes,50,one,0,Present,, ,,yes
ucsd_1,930,9pydtskw0r90ms4i,19,Male,Asian,Laptop/Computer,754352,1,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_3,,70,no,70,one,1,Absent,, ,,yes
ucsd_1,930,9pydtskw0r90ms4i,19,Male,Asian,Laptop/Computer,754352,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_2,mugging_lineup_5,mugging_lineup_1,mugging_lineup_4,mugging_lineup_perpetrator,,70,no,70,two,0,Absent,, ,,yes
ucsd_1,931,7q68enx7ogk,24,Male,Caucasian,Laptop/Computer,768774,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_4,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_1,,40,no,30,two,1,Absent,, ,,yes
ucsd_1,931,7q68enx7ogk,24,Male,Caucasian,Laptop/Computer,768774,2,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_3,,30,yes,30,one,1,Present,, ,,yes
ucsd_1,936,5fi0oa6gwvo,21,Female,Caucasian,Laptop/Computer,929741,1,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_5,The video paused and was buffering about 6 seconds into the video. The man froze as the camera was on his back. It also froze at a point that he looked up at the camera. ,90,yes,100,one,1,Present,, ,,yes
ucsd_1,936,5fi0oa6gwvo,21,Female,Caucasian,Laptop/Computer,929741,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_2,mugging_lineup_1,mugging_lineup_3,mugging_lineup_4,no technical problems,100,no,70,two,1,Absent,, ,,yes
ucsd_1,937,ml35wtkrfzrdlsor,19,Other,Filipino,Laptop/Computer,731594,1,simultaneousShowup,mugging,present,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_4,no,70,yes,50,two,1,Present,, ,,yes
ucsd_1,937,ml35wtkrfzrdlsor,19,Other,Filipino,Laptop/Computer,731594,2,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_2,no,70,yes,90,one,0,Present,, ,,yes
ucsd_1,938,ko017kstnrz77gb9,21,Female,Other,Laptop/Computer,911209,1,simultaneousShowup,graffiti,absent,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_3,N/A,60,no,50,one,1,Absent,, ,,yes
ucsd_1,938,ko017kstnrz77gb9,21,Female,Other,Laptop/Computer,911209,2,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_1,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,N/A,70,no,50,two,0,Absent,, ,,yes
ucsd_1,939,3rcgpianzzpbke29,21,Female,Mexican-American,Laptop/Computer,814496,1,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_5,,40,yes,70,two,0,Present,, ,,yes
ucsd_1,939,3rcgpianzzpbke29,21,Female,Mexican-American,Laptop/Computer,814496,2,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_2,no,60,yes,80,one,1,Present,, ,,yes
ucsd_1,944,oa0jol4t83lvunmi,19,Male,Asian,Laptop/Computer,719775,1,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_2,,80,yes,80,one,1,Present,, ,,yes
ucsd_1,944,oa0jol4t83lvunmi,19,Male,Asian,Laptop/Computer,719775,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_3,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,,80,yes,90,two,0,Present,, ,,yes
ucsd_1,945,dz5sj59u133gcik9,22,Female,Asian,Laptop/Computer,735418,1,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_1,mugging_lineup_4,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_5,,90,no,50,two,0,Absent,, ,,yes
ucsd_1,945,dz5sj59u133gcik9,22,Female,Asian,Laptop/Computer,735418,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_4,,80,no,70,one,1,Absent,, ,,yes
ucsd_1,946,osc775rao7m,20,Female,Mexican-American,Laptop/Computer,924643,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,,90,no,100,one,1,Absent,, ,,yes
ucsd_1,946,osc775rao7m,20,Female,Mexican-American,Laptop/Computer,924643,2,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_1,mugging_lineup_5,mugging_lineup_3,mugging_lineup_4,,80,yes,60,two,1,Present,, ,,yes
ucsd_1,947,jz4hod453qqzd7vi,19,Male,Caucasian,Laptop/Computer,764798,1,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,mugging_lineup_5,mugging_lineup_3,,80,no,80,two,1,Absent,, ,,yes
ucsd_1,947,jz4hod453qqzd7vi,19,Male,Caucasian,Laptop/Computer,764798,2,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_perpetrator,,90,no,90,one,0,Absent,, ,,yes
ucsd_1,952,3wvfp4pkfv18aor,18,Female,Asian,Laptop/Computer,836148,1,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_5,,70,yes,30,one,1,Present,, ,,yes
ucsd_1,952,3wvfp4pkfv18aor,18,Female,Asian,Laptop/Computer,836148,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_2,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,,30,yes,30,two,0,Present,, ,,yes
ucsd_1,953,hekh9fiubr,19,Female,Asian,Laptop/Computer,914015,1,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,,80,yes,60,two,1,Present,, ,,yes
ucsd_1,953,hekh9fiubr,19,Female,Asian,Laptop/Computer,914015,2,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_2,,70,no,100,one,1,Absent,, ,,yes
ucsd_1,954,r2an3703swrbpgb9,33,Female,Other,Laptop/Computer,1001490,1,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_4,"I do not have any technical issue,  it run smoothly",40,yes,90,one,0,Present,, ,,yes
ucsd_1,954,r2an3703swrbpgb9,33,Female,Other,Laptop/Computer,1001490,2,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,mugging_lineup_2, I did not encounter any technical problem.,40,yes,60,two,1,Present,, ,,yes
ucsd_1,955,us213lb3ihl,21,Female,Latino,Tablet,777878,1,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_4,mugging_lineup_innocentsuspect,,90,yes,80,two,0,Present,, ,,yes
ucsd_1,955,us213lb3ihl,21,Female,Latino,Tablet,777878,2,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_perpetrator,,100,yes,100,one,1,Present,, ,,yes
ucsd_1,960,42lyxr60qstkpgb9,19,Male,Asian,Laptop/Computer,757122,1,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_4,,30,yes,60,one,1,Present,, ,,yes
ucsd_1,960,42lyxr60qstkpgb9,19,Male,Asian,Laptop/Computer,757122,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_4,mugging_lineup_3,,40,yes,90,two,0,Present,, ,,yes
ucsd_1,961,c788fj9zif3whfr,22,Female,Filipino,Laptop/Computer,811938,1,simultaneousShowup,mugging,present,mugging_lineup_1,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,N/A,50,no,50,two,0,Absent,, ,,yes
ucsd_1,961,c788fj9zif3whfr,22,Female,Filipino,Laptop/Computer,811938,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_2,N/A,60,no,60,one,1,Absent,, ,,yes
ucsd_1,962,zvkgr65jp1i0y66r,20,Female,Caucasian,Laptop/Computer,731453,1,simultaneousShowup,graffiti,absent,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_2,The guy with the black eye was spray painting UNI SNX on sheets of paper on a wall,30,no,10,one,1,Absent,, ,,yes
ucsd_1,962,zvkgr65jp1i0y66r,20,Female,Caucasian,Laptop/Computer,731453,2,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,no issue,20,yes,20,two,1,Present,, ,,yes
ucsd_1,963,098zhlybgtx1or,23,Female,Asian,Phone,797570,1,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_2,mugging_lineup_1,mugging_lineup_3,mugging_lineup_4,There weren't any technical problems,60,no,80,two,1,Absent,, ,,yes
ucsd_1,963,098zhlybgtx1or,23,Female,Asian,Phone,797570,2,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_2,No technical issues,80,yes,100,one,1,Present,, ,,yes
ucsd_1,968,eqcuxkxg717,21,Male,Asian,Laptop/Computer,744074,1,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_perpetrator,No issues,70,yes,80,one,1,Present,, ,,yes
ucsd_1,968,eqcuxkxg717,21,Male,Asian,Laptop/Computer,744074,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_2,mugging_lineup_1,mugging_lineup_3,mugging_lineup_4,No issues,60,no,30,two,1,Absent,, ,,yes
ucsd_1,969,ukc65jll5rzwu3di,21,Prefer not to say,Asian,Laptop/Computer,828514,1,simultaneousShowup,mugging,present,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,NO,90,yes,100,two,1,Present,, ,,yes
ucsd_1,969,ukc65jll5rzwu3di,21,Prefer not to say,Asian,Laptop/Computer,828514,2,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,NO,90,no,70,one,1,Absent,, ,,yes
ucsd_1,970,6u5ulk5nmpnidx6r,20,Female,Caucasian,Laptop/Computer,733454,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_2,,70,no,50,one,1,Absent,, ,,yes
ucsd_1,970,6u5ulk5nmpnidx6r,20,Female,Caucasian,Laptop/Computer,733454,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_5,,80,no,90,two,0,Absent,, ,,yes
ucsd_1,971,j8iz2xz0hork,21,Female,Caucasian,Laptop/Computer,710109,1,simultaneousShowup,mugging,absent,mugging_lineup_4,mugging_lineup_5,mugging_lineup_1,mugging_lineup_2,mugging_lineup_3,mugging_lineup_innocentsuspect,,100,yes,40,two,0,Present,, ,,yes
ucsd_1,971,j8iz2xz0hork,21,Female,Caucasian,Laptop/Computer,710109,2,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_4,,70,yes,70,one,1,Present,, ,,yes
ucsd_1,976,b1jheu40ixnoecdi,18,Male,Other,Laptop/Computer,799684,1,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_2,,100,yes,90,one,1,Present,, ,,yes
ucsd_1,976,b1jheu40ixnoecdi,18,Male,Other,Laptop/Computer,799684,2,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,,90,no,80,two,1,Absent,, ,,yes
ucsd_1,977,il0zrekesjo1dcxr,19,Female,Latino,Laptop/Computer,769228,1,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_2,mugging_lineup_4,mugging_lineup_3,mugging_lineup_1,mugging_lineup_perpetrator,,90,no,60,two,0,Absent,, ,,yes
ucsd_1,977,il0zrekesjo1dcxr,19,Female,Latino,Laptop/Computer,769228,2,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_5,,90,no,80,one,1,Absent,, ,,yes
ucsd_1,978,4c1rbbv8hpaurf6r,20,Female,Prefer not to say,Laptop/Computer,809997,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_5,,80,no,60,one,1,Absent,, ,,yes
ucsd_1,978,4c1rbbv8hpaurf6r,20,Female,Prefer not to say,Laptop/Computer,809997,2,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,,80,yes,70,two,1,Present,, ,,yes
ucsd_1,979,wcqzzlxuqya2a9k9,18,Female,Asian,Laptop/Computer,736630,1,simultaneousShowup,mugging,absent,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,mugging_lineup_3,mugging_lineup_innocentsuspect,mugging_lineup_5,None,60,no,60,two,1,Absent,, ,,yes
ucsd_1,979,wcqzzlxuqya2a9k9,18,Female,Asian,Laptop/Computer,736630,2,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_3,nO,80,yes,90,one,1,Present,, ,,yes
ucsd_1,984,ib2388wp3klkrzfr,21,Male,Mexican-American,Laptop/Computer,751991,1,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_perpetrator,no,80,yes,100,one,1,Present,, ,,yes
ucsd_1,984,ib2388wp3klkrzfr,21,Male,Mexican-American,Laptop/Computer,751991,2,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_2,mugging_lineup_3,mugging_lineup_1,NO,60,no,70,two,1,Absent,, ,,yes
ucsd_1,985,p5lplgl5evdndn29,18,Female,Latino,Laptop/Computer,1066460,1,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_1,mugging_lineup_4,,90,no,60,two,0,Absent,, ,,yes
ucsd_1,985,p5lplgl5evdndn29,18,Female,Latino,Laptop/Computer,1066460,2,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_innocentsuspect,,90,no,90,one,1,Absent,, ,,yes
ucsd_1,986,pj62xcq9u9rg4x6r,19,Female,Mexican-American,Laptop/Computer,676756,1,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_3,,30,no,40,one,1,Absent,, ,,yes
ucsd_1,986,pj62xcq9u9rg4x6r,19,Female,Mexican-American,Laptop/Computer,676756,2,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_1,mugging_lineup_3,mugging_lineup_5,,40,yes,70,two,1,Present,, ,,yes
ucsd_1,987,jgw0hlad3eyojemi,25,Female,Other,Laptop/Computer,782814,1,simultaneousShowup,mugging,absent,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_2,mugging_lineup_4,mugging_lineup_3,mugging_lineup_5,N/A,80,yes,100,two,0,Present,1,1,,no
ucsd_1,987,jgw0hlad3eyojemi,25,Female,Other,Laptop/Computer,782814,2,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_3,Video did not load,0,yes,0,two,1,Present,1,1,,no
ucsd_1,992,6r6m9hp1d6d,19,Female,Filipino,Laptop/Computer,754896,1,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_5, there were no technical problems.,50,no,10,one,0,Absent,, ,,yes
ucsd_1,992,6r6m9hp1d6d,19,Female,Filipino,Laptop/Computer,754896,2,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,mugging_lineup_5,mugging_lineup_innocentsuspect, I did not encounter any technical problems.,20,yes,90,two,0,Present,, ,,yes
ucsd_1,994,fhojukystb9vbo6r,22,Female,Caucasian,Laptop/Computer,800256,1,simultaneousShowup,graffiti,absent,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_2,,70,no,80,one,1,Absent,, ,,yes
ucsd_1,994,fhojukystb9vbo6r,22,Female,Caucasian,Laptop/Computer,800256,2,simultaneousShowup,mugging,present,mugging_lineup_1,mugging_lineup_4,mugging_lineup_5,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_3,,60,no,90,two,0,Absent,, ,,yes
ucsd_1,1000,rpb0avs2z4z08uxr,20,Female,Other,Laptop/Computer,870697,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_3,N/A,80,yes,80,one,1,Present,, ,,yes
ucsd_1,1000,rpb0avs2z4z08uxr,20,Female,Other,Laptop/Computer,870697,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_3,mugging_lineup_4,mugging_lineup_5,mugging_lineup_1,mugging_lineup_2,N/A,80,no,80,two,1,Absent,, ,,yes
ucsd_1,1008,pwgvoqt7ivfxyldi,23,Female,Asian,Laptop/Computer,850654,1,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_2,,70,yes,50,one,1,Present,, ,,yes
ucsd_1,1008,pwgvoqt7ivfxyldi,23,Female,Asian,Laptop/Computer,850654,2,simultaneousShowup,mugging,absent,mugging_lineup_1,mugging_lineup_2,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,mugging_lineup_innocentsuspect,,60,no,70,two,1,Absent,, ,,yes
ucsd_1,1009,lxhywim5tledbo6r,20,Female,Caucasian,Laptop/Computer,800770,1,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_4,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_3,no,60,no,20,two,0,Absent,, ,,yes
ucsd_1,1009,lxhywim5tledbo6r,20,Female,Caucasian,Laptop/Computer,800770,2,simultaneousShowup,graffiti,absent,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_2,graffiti_lineup_3,no,60,no,60,one,1,Absent,, ,,yes
ucsd_1,1010,79x4zap0b6eqm2t9,21,Female,African-American,Laptop/Computer,755251,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_5,N/A,90,yes,80,one,0,Present,, ,,yes
ucsd_1,1010,79x4zap0b6eqm2t9,21,Female,African-American,Laptop/Computer,755251,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_4,N/A,90,yes,90,two,1,Present,, ,,yes
ucsd_1,1011,vu3nhxghs8r27qfr,20,Female,Asian,Laptop/Computer,737000,1,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,mugging_lineup_3,,70,yes,80,two,0,Present,, ,,yes
ucsd_1,1011,vu3nhxghs8r27qfr,20,Female,Asian,Laptop/Computer,737000,2,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_4,,80,yes,100,one,1,Present,, ,,yes
ucsd_1,1016,rl3tzgq7j2dtpgb9,22,Female,Asian,Laptop/Computer,742554,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_1,,70,no,30,one,0,Absent,, ,,yes
ucsd_1,1016,rl3tzgq7j2dtpgb9,22,Female,Asian,Laptop/Computer,742554,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,mugging_lineup_2,,60,yes,30,two,0,Present,, ,,yes
ucsd_1,1018,qysyia5ffr9ysyvi,20,Male,Caucasian,Laptop/Computer,792566,1,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_5,,80,no,80,one,1,Absent,, ,,yes
ucsd_1,1018,qysyia5ffr9ysyvi,20,Male,Caucasian,Laptop/Computer,792566,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,mugging_lineup_5,mugging_lineup_perpetrator,,90,yes,90,two,1,Present,, ,,yes
ucsd_1,1019,z8hf3x8sk6q,21,Male,Other,Laptop/Computer,754628,1,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_3,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_1,mugging_lineup_2,no technical issues,80,no,80,two,1,Absent,, ,,yes
ucsd_1,1019,z8hf3x8sk6q,21,Male,Other,Laptop/Computer,754628,2,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_1,no technical issues,80,yes,100,one,1,Present,, ,,yes
ucsd_1,1024,gl5oq0hiae3zncdi,18,Male,Asian,Laptop/Computer,714748,1,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_4,,70,yes,80,one,1,Present,,1,,no
ucsd_1,1024,gl5oq0hiae3zncdi,18,Male,Asian,Laptop/Computer,714748,2,simultaneousShowup,mugging,absent,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_2,,50,no,60,one,1,Absent,,1,,no
ucsd_1,1025,rv0d29r1745f80k9,18,Male,Asian,Laptop/Computer,833618,1,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,mugging_lineup_1,mugging_lineup_2,mugging_lineup_perpetrator,no,70,no,40,two,0,Absent,, ,,yes
ucsd_1,1025,rv0d29r1745f80k9,18,Male,Asian,Laptop/Computer,833618,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_5,NO,40,no,90,one,1,Absent,, ,,yes
ucsd_1,1026,cdai4cte4fhl4n29,20,Male,Caucasian,Laptop/Computer,754155,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_innocentsuspect,graffiti_lineup_4,graffiti_lineup_5,No,70,no,30,one,1,Absent,, ,,yes
ucsd_1,1026,cdai4cte4fhl4n29,20,Male,Caucasian,Laptop/Computer,754155,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_4,mugging_lineup_3,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_5,No,80,yes,100,two,1,Present,, ,,yes
ucsd_1,1027,2b7o4st1soo5hfr,18,Male,Asian,Laptop/Computer,764461,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_1,mugging_lineup_4,mugging_lineup_2,I did not encounter any technical problems.,70,no,50,two,1,Absent,, ,,yes
ucsd_1,1027,2b7o4st1soo5hfr,18,Male,Asian,Laptop/Computer,764461,2,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_perpetrator,I did not experience any technical problems.,60,no,60,one,0,Absent,, ,,yes
