filename ,subjectID,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,SeenBefore,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,SeenCheck,include
ucsd_5,49,vapl182xiu,28,Male,Caucasian,Laptop/Computer,713791,1,simultaneousShowup,graffiti,present,graffiti_lineup_33,graffiti_lineup_40,graffiti_lineup_perpetrator,graffiti_lineup_10,graffiti_lineup_29,graffiti_lineup_34,,No,yes,80,one,1,Present,, ,,,yes
ucsd_5,50,626eeof93n5kjgukv3rie2vs4i,20,Female,Asian,Laptop/Computer,922457,2,simultaneousShowup,graffiti,absent,graffiti_lineup_23,graffiti_lineup_25,graffiti_lineup_9,graffiti_lineup_7,graffiti_lineup_17,graffiti_innocent_21,,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,50,626eeof93n5kjgukv3rie2vs4i,20,Female,Asian,Laptop/Computer,922457,1,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_26,mugging_lineup_25,mugging_lineup_28,mugging_lineup_30,mugging_lineup_38,,No,no,70,two,0,Absent,, ,,,yes
ucsd_5,51,29did2zix0algmjp2i60llerk9,23,Male,Latino,Laptop/Computer,699850,2,simultaneousShowup,mugging,present,mugging_lineup_28,mugging_lineup_35,mugging_lineup_8,mugging_lineup_perpetrator,mugging_lineup_36,mugging_lineup_1,,Both,yes,60,two,1,Present,, ,1,1,no
ucsd_5,51,29did2zix0algmjp2i60llerk9,23,Male,Latino,Laptop/Computer,699850,1,simultaneousShowup,graffiti,absent,graffiti_lineup_33,graffiti_lineup_21,graffiti_innocent_17,graffiti_lineup_24,graffiti_lineup_35,graffiti_lineup_23,,Both,no,80,one,1,Absent,, ,1,1,no
ucsd_5,52,fa6h73s7inq,22,Male,Caucasian,Laptop/Computer,703023,2,showup,mugging,absent,mugging_innocent_15,,,,,,,No,no,100,two,1,Absent,, ,,,yes
ucsd_5,52,fa6h73s7inq,22,Male,Caucasian,Laptop/Computer,703023,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,53,9e0j4vfpd63y0g74av1kedn29,20,Male,Mexican-American,Laptop/Computer,988585,2,simultaneousShowup,graffiti,present,graffiti_lineup_10,graffiti_lineup_3,graffiti_lineup_40,graffiti_lineup_19,graffiti_lineup_21,graffiti_lineup_perpetrator,,No,yes,80,one,1,Present,, ,,,yes
ucsd_5,53,9e0j4vfpd63y0g74av1kedn29,20,Male,Mexican-American,Laptop/Computer,988585,1,simultaneousShowup,mugging,absent,mugging_lineup_24,mugging_lineup_16,mugging_lineup_4,mugging_innocent_40,mugging_lineup_31,mugging_lineup_22,,No,no,50,two,1,Absent,, ,,,yes
ucsd_5,54,6ty93pvxpfr,19,Female,Prefer not to say,Laptop/Computer,763358,2,showup,graffiti,absent,graffiti_innocent_35,,,,,,,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,54,6ty93pvxpfr,19,Female,Prefer not to say,Laptop/Computer,763358,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,no,40,two,0,Absent,, ,,,yes
ucsd_5,55,9ltibs2qkpu1q64ggcjgaatt9,19,Female,Asian,Laptop/Computer,746149,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,50,two,1,Present,, ,1,,no
ucsd_5,55,9ltibs2qkpu1q64ggcjgaatt9,19,Female,Asian,Laptop/Computer,746149,1,showup,graffiti,absent,graffiti_innocent_28,,,,,,,No,no,50,one,1,Absent,, ,1,,no
ucsd_5,56,j82w3hz93y6yxh0n17o315rk9,19,Male,Caucasian,Laptop/Computer,664628,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,56,j82w3hz93y6yxh0n17o315rk9,19,Male,Caucasian,Laptop/Computer,664628,1,showup,mugging,absent,mugging_innocent_32,,,,,,nope/NA,No,no,100,two,1,Absent,, ,,,yes
ucsd_5,57,1q3yic25hpw6f72oabceszia4i,22,Male,Asian,Laptop/Computer,701813,2,control,mugging,absent,mugging_control_27,mugging_control_7,mugging_control_15,mugging_control_34,mugging_control_6,mugging_innocent_11,,No,face5,60,two,0,Present,, ,,,yes
ucsd_5,57,1q3yic25hpw6f72oabceszia4i,22,Male,Asian,Laptop/Computer,701813,1,control,graffiti,present,graffiti_control_31,graffiti_control_23,graffiti_control_21,graffiti_control_perpetrator,graffiti_control_7,graffiti_control_30,,No,face1,40,one,0,Present,, ,,,yes
ucsd_5,58,zverbuv60ka22fjdggajdcxr,20,Female,Asian,Laptop/Computer,644043,2,control,mugging,present,mugging_control_36,mugging_control_35,mugging_control_38,mugging_control_perpetrator,mugging_control_19,mugging_control_24,none,Both,face3,30,two,1,Present,, ,1,1,no
ucsd_5,58,zverbuv60ka22fjdggajdcxr,20,Female,Asian,Laptop/Computer,644043,1,control,graffiti,absent,graffiti_innocent_11,graffiti_control_12,graffiti_control_31,graffiti_control_13,graffiti_control_26,graffiti_control_19,None,Both,notpresent,20,one,1,Absent,, ,1,1,no
ucsd_5,59,rn4stly04dc,18,Female,Caucasian,Laptop/Computer,698317,2,control,graffiti,present,graffiti_control_19,graffiti_control_perpetrator,graffiti_control_10,graffiti_control_28,graffiti_control_21,graffiti_control_34,,No,face1,70,one,1,Present,, ,,,yes
ucsd_5,59,rn4stly04dc,18,Female,Caucasian,Laptop/Computer,698317,1,control,mugging,absent,mugging_control_6,mugging_control_29,mugging_control_27,mugging_control_35,mugging_innocent_11,mugging_control_23,,No,face2,60,two,filler,Present,, ,,,yes
ucsd_5,60,plj1g01ntmn,23,Male,Asian,Laptop/Computer,1390487,2,control,graffiti,absent,graffiti_innocent_32,graffiti_control_8,graffiti_control_6,graffiti_control_25,graffiti_control_7,graffiti_control_12,,Video A,notpresent,80,one,1,Absent,, ,,1,no
ucsd_5,60,plj1g01ntmn,23,Male,Asian,Laptop/Computer,1390487,1,control,mugging,present,mugging_control_39,mugging_control_perpetrator,mugging_control_32,mugging_control_1,mugging_control_23,mugging_control_21,,Video A,face1,60,two,1,Present,, ,,1,no
ucsd_5,61,6on44vyiidfitgjh4ncz19vn29,20,Male,Asian,Laptop/Computer,805168,2,simultaneousShowup,mugging,absent,mugging_lineup_31,mugging_lineup_11,mugging_innocent_1,mugging_lineup_37,mugging_lineup_26,mugging_lineup_21, I didn't,No,no,100,two,1,Absent,, ,,,yes
ucsd_5,61,6on44vyiidfitgjh4ncz19vn29,20,Male,Asian,Laptop/Computer,805168,1,simultaneousShowup,graffiti,present,graffiti_lineup_11,graffiti_lineup_perpetrator,graffiti_lineup_34,graffiti_lineup_6,graffiti_lineup_28,graffiti_lineup_39, I didn't,No,no,0,one,0,Absent,, ,,,yes
ucsd_5,62,wzln3jz7duv89bv8nb4ndn29,21,Female,Mexican-American,Laptop/Computer,756181,2,simultaneousShowup,graffiti,absent,graffiti_lineup_19,graffiti_lineup_6,graffiti_lineup_34,graffiti_lineup_29,graffiti_lineup_30,graffiti_innocent_35,no,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,62,wzln3jz7duv89bv8nb4ndn29,21,Female,Mexican-American,Laptop/Computer,756181,1,simultaneousShowup,mugging,present,mugging_lineup_15,mugging_lineup_28,mugging_lineup_perpetrator,mugging_lineup_20,mugging_lineup_16,mugging_lineup_35,no,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,63,bh3w0m4q0nvkg8sx5cocu9pb9,19,Male,Asian,Laptop/Computer,793525,2,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_36,mugging_lineup_perpetrator,mugging_lineup_7,mugging_lineup_30,mugging_lineup_19,,No,no,70,two,0,Absent,, ,,,yes
ucsd_5,63,bh3w0m4q0nvkg8sx5cocu9pb9,19,Male,Asian,Laptop/Computer,793525,1,simultaneousShowup,graffiti,absent,graffiti_lineup_23,graffiti_lineup_4,graffiti_lineup_29,graffiti_innocent_24,graffiti_lineup_33,graffiti_lineup_17,,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,64,b290vk014nnyih7wiqahmpldi,19,Female,Asian,Laptop/Computer,728989,2,showup,mugging,absent,mugging_innocent_23,,,,,,,No,no,60,two,1,Absent,, ,,,yes
ucsd_5,64,b290vk014nnyih7wiqahmpldi,19,Female,Asian,Laptop/Computer,728989,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,40,one,1,Present,, ,,,yes
ucsd_5,65,8p6vftq849b0,19,Female,Latino,Laptop/Computer,714609,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,65,8p6vftq849b0,19,Female,Latino,Laptop/Computer,714609,1,showup,graffiti,absent,graffiti_innocent_37,,,,,,,No,no,70,one,1,Absent,, ,,,yes
ucsd_5,66,9iseul1hurwp,20,Male,Asian,Laptop/Computer,723934,2,simultaneousShowup,graffiti,present,graffiti_lineup_13,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_perpetrator,graffiti_lineup_29,graffiti_lineup_9,No problems,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,66,9iseul1hurwp,20,Male,Asian,Laptop/Computer,723934,1,simultaneousShowup,mugging,absent,mugging_innocent_22,mugging_lineup_36,mugging_lineup_30,mugging_lineup_40,mugging_lineup_23,mugging_lineup_29,No problems,No,no,100,two,1,Absent,, ,,,yes
ucsd_5,67,69iqjwixarxtnwewb5u86hto6r,21,Female,Asian,Laptop/Computer,810091,2,showup,graffiti,absent,graffiti_innocent_33,,,,,,i) 31 seconds,No,yes,100,one,0,Present,, ,,,yes
ucsd_5,67,69iqjwixarxtnwewb5u86hto6r,21,Female,Asian,Laptop/Computer,810091,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,ii) No sound,No,no,50,two,0,Absent,, ,,,yes
ucsd_5,68,tk5frjox6nmacx646dfsz6w29,19,Female,Mexican-American,Laptop/Computer,836207,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,there was no technical issue.,No,no,60,one,0,Absent,, ,,,yes
ucsd_5,68,tk5frjox6nmacx646dfsz6w29,19,Female,Mexican-American,Laptop/Computer,836207,1,showup,mugging,absent,mugging_innocent_10,,,,,,There was just no sound since the start of the video.,No,yes,90,two,0,Present,, ,,,yes
ucsd_5,69,tmkxpaiawz,21,Female,Caucasian,Laptop/Computer,770905,2,control,mugging,absent,mugging_control_23,mugging_control_15,mugging_innocent_34,mugging_control_37,mugging_control_20,mugging_control_7,,No,notpresent,100,two,1,Absent,, ,,,yes
ucsd_5,69,tmkxpaiawz,21,Female,Caucasian,Laptop/Computer,770905,1,control,graffiti,present,graffiti_control_25,graffiti_control_perpetrator,graffiti_control_40,graffiti_control_23,graffiti_control_38,graffiti_control_3,,No,notpresent,70,one,0,Absent,, ,,,yes
ucsd_5,70,vywtv49j4f5hfr,18,Female,Asian,Laptop/Computer,868749,2,control,graffiti,absent,graffiti_control_17,graffiti_control_26,graffiti_innocent_2,graffiti_control_4,graffiti_control_34,graffiti_control_37,No sound. The man was writing all a board,No,face0,70,one,filler,Present,, ,,,yes
ucsd_5,70,vywtv49j4f5hfr,18,Female,Asian,Laptop/Computer,868749,1,control,mugging,present,mugging_control_27,mugging_control_15,mugging_control_8,mugging_control_33,mugging_control_20,mugging_control_perpetrator,"There is no sound of this video. I saw a man who is calling somebody else. However,  there is another man with scar on his face takes his phone and run away.",No,face5,70,two,1,Present,, ,,,yes
ucsd_5,71,aokwhzba0d4pqt08colx1dcxr,19,Male,Mexican-American,Laptop/Computer,705816,2,control,graffiti,present,graffiti_control_25,graffiti_control_31,graffiti_control_9,graffiti_control_perpetrator,graffiti_control_10,graffiti_control_28,,Both,face2,70,one,0,Present,, ,,1,no
ucsd_5,71,aokwhzba0d4pqt08colx1dcxr,19,Male,Mexican-American,Laptop/Computer,705816,1,control,mugging,absent,mugging_control_35,mugging_control_39,mugging_control_24,mugging_control_32,mugging_innocent_40,mugging_control_20,No,Both,notpresent,60,two,1,Absent,, ,,1,no
ucsd_5,72,7onvp1exyjyvbasr269z7x2yb9,20,Female,Caucasian,Laptop/Computer,690377,2,simultaneousShowup,mugging,absent,mugging_lineup_22,mugging_lineup_16,mugging_lineup_5,mugging_lineup_40,mugging_lineup_27,mugging_innocent_36,N/A,No,no,90,two,1,Absent,, ,,,yes
ucsd_5,72,7onvp1exyjyvbasr269z7x2yb9,20,Female,Caucasian,Laptop/Computer,690377,1,simultaneousShowup,graffiti,present,graffiti_lineup_13,graffiti_lineup_perpetrator,graffiti_lineup_34,graffiti_lineup_24,graffiti_lineup_40,graffiti_lineup_32,N/A,No,yes,30,one,1,Present,, ,,,yes
ucsd_5,73,dr7inuzlg8j9hs1obo6e6ogvi,18,Male,Asian,Laptop/Computer,755894,2,simultaneousShowup,graffiti,absent,graffiti_lineup_31,graffiti_lineup_11,graffiti_lineup_17,graffiti_lineup_39,graffiti_innocent_7,graffiti_lineup_35,No technical problem,No,no,90,one,1,Absent,, ,,,yes
ucsd_5,73,dr7inuzlg8j9hs1obo6e6ogvi,18,Male,Asian,Laptop/Computer,755894,1,simultaneousShowup,mugging,present,mugging_lineup_20,mugging_lineup_5,mugging_lineup_19,mugging_lineup_perpetrator,mugging_lineup_33,mugging_lineup_37,No technical problems whilst viewing the video.,No,no,50,two,0,Absent,, ,,,yes
ucsd_5,74,2eleq6dq3sn,20,Male,Asian,Laptop/Computer,697722,2,control,mugging,present,mugging_control_8,mugging_control_23,mugging_control_perpetrator,mugging_control_30,mugging_control_37,mugging_control_20,THE VIDEO QUITE ENDED EARLY,No,notpresent,100,two,0,Absent,, ,,,yes
ucsd_5,74,2eleq6dq3sn,20,Male,Asian,Laptop/Computer,697722,1,control,graffiti,absent,graffiti_innocent_4,graffiti_control_11,graffiti_control_18,graffiti_control_2,graffiti_control_37,graffiti_control_32,i think video ended to early.,No,notpresent,60,one,1,Absent,, ,,,yes
ucsd_5,75,egrzabzqey79t8zo9f8ph9f6r,18,Female,Asian,Laptop/Computer,772354,2,simultaneousShowup,mugging,present,mugging_lineup_31,mugging_lineup_7,mugging_lineup_22,mugging_lineup_perpetrator,mugging_lineup_27,mugging_lineup_15,,Both,yes,60,two,1,Present,,1,,1,no
ucsd_5,75,egrzabzqey79t8zo9f8ph9f6r,18,Female,Asian,Laptop/Computer,772354,1,simultaneousShowup,graffiti,absent,graffiti_innocent_1,graffiti_lineup_2,graffiti_lineup_19,graffiti_lineup_29,graffiti_lineup_13,graffiti_lineup_10,,Both,no,40,two,1,Absent,,1,,1,no
ucsd_5,76,upgry8rwkz,21,Female,Asian,Laptop/Computer,803505,2,showup,mugging,absent,mugging_innocent_1,,,,,,There was no technical problem while viewing the video.,No,yes,100,two,0,Present,, ,,,yes
ucsd_5,76,upgry8rwkz,21,Female,Asian,Laptop/Computer,803505,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,There was no technical problem.,No,yes,80,one,1,Present,, ,,,yes
ucsd_5,77,4ef01edlwin6whj2738eok1emi,21,Male,Caucasian,Laptop/Computer,724481,2,showup,graffiti,absent,graffiti_innocent_2,,,,,,,No,no,70,one,1,Absent,, ,,,yes
ucsd_5,77,4ef01edlwin6whj2738eok1emi,21,Male,Caucasian,Laptop/Computer,724481,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,78,bjdr5iag3wkq21u15f5cgcik9,19,Female,Filipino,Laptop/Computer,825395,2,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_10,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_7,graffiti_lineup_32,n/a,No,no,40,one,0,Absent,, ,,,yes
ucsd_5,78,bjdr5iag3wkq21u15f5cgcik9,19,Female,Filipino,Laptop/Computer,825395,1,simultaneousShowup,mugging,absent,mugging_lineup_20,mugging_lineup_1,mugging_lineup_21,mugging_innocent_16,mugging_lineup_34,mugging_lineup_27,N/A,No,yes,30,two,0,Present,, ,,,yes
ucsd_5,79,ra26xy5crth1selkgmz5xw29,19,Male,Caucasian,Laptop/Computer,706171,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,79,ra26xy5crth1selkgmz5xw29,19,Male,Caucasian,Laptop/Computer,706171,1,showup,mugging,absent,mugging_innocent_10,,,,,,,No,no,90,two,1,Absent,, ,,,yes
ucsd_5,80,7y984nlwp59bnth0m7voenrk9,23,Female,Asian,Laptop/Computer,941864,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,80,7y984nlwp59bnth0m7voenrk9,23,Female,Asian,Laptop/Computer,941864,1,showup,graffiti,absent,graffiti_innocent_19,,,,,,,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,81,7dyvyd8um85,18,Male,Asian,Laptop/Computer,643946,2,control,graffiti,absent,graffiti_innocent_25,graffiti_control_13,graffiti_control_34,graffiti_control_33,graffiti_control_16,graffiti_control_28,,No,face0,70,one,0,Present,, ,,,yes
ucsd_5,81,7dyvyd8um85,18,Male,Asian,Laptop/Computer,643946,1,control,mugging,present,mugging_control_37,mugging_control_7,mugging_control_4,mugging_control_33,mugging_control_19,mugging_control_perpetrator,,No,face0,90,two,0,Present,, ,,,yes
ucsd_5,82,eu50fzb2n0n87jjn2qcpd5cdi,18,Female,Filipino,Laptop/Computer,1015112,2,control,mugging,absent,mugging_control_7,mugging_control_26,mugging_control_21,mugging_control_39,mugging_control_8,mugging_innocent_37,No technical issues,No,notpresent,50,two,1,Absent,, ,,,yes
ucsd_5,82,eu50fzb2n0n87jjn2qcpd5cdi,18,Female,Filipino,Laptop/Computer,1015112,1,control,graffiti,present,graffiti_control_35,graffiti_control_perpetrator,graffiti_control_19,graffiti_control_39,graffiti_control_28,graffiti_control_18,No technical issues,No,face1,90,one,1,Present,, ,,,yes
ucsd_5,83,ocmnre43dlats2cq35769lik9,20,Male,Asian,Laptop/Computer,694601,2,control,mugging,present,mugging_control_24,mugging_control_11,mugging_control_10,mugging_control_36,mugging_control_perpetrator,mugging_control_26,,No,notpresent,70,two,0,Absent,, ,,,yes
ucsd_5,83,ocmnre43dlats2cq35769lik9,20,Male,Asian,Laptop/Computer,694601,1,control,graffiti,absent,graffiti_innocent_28,graffiti_control_23,graffiti_control_5,graffiti_control_40,graffiti_control_24,graffiti_control_9,,No,face1,50,one,filler,Present,, ,,,yes
ucsd_5,84,64nmzj35zlbrqnz4qii1mdkj4i,19,Male,Latino,Laptop/Computer,748191,2,control,graffiti,present,graffiti_control_31,graffiti_control_2,graffiti_control_25,graffiti_control_35,graffiti_control_23,graffiti_control_perpetrator,,No,face5,100,one,1,Present,, ,,,yes
ucsd_5,84,64nmzj35zlbrqnz4qii1mdkj4i,19,Male,Latino,Laptop/Computer,748191,1,control,mugging,absent,mugging_control_33,mugging_control_40,mugging_control_29,mugging_control_19,mugging_innocent_27,mugging_control_7,,No,face0,80,two,filler,Present,, ,,,yes
ucsd_5,85,00i32dzle97bbi7zszhqwipb9,18,Female,Asian,Laptop/Computer,713445,2,simultaneousShowup,graffiti,absent,graffiti_lineup_4,graffiti_lineup_31,graffiti_lineup_7,graffiti_lineup_24,graffiti_lineup_19,graffiti_innocent_11,,No,no,20,one,1,Absent,, ,,,yes
ucsd_5,85,00i32dzle97bbi7zszhqwipb9,18,Female,Asian,Laptop/Computer,713445,1,simultaneousShowup,mugging,present,mugging_lineup_7,mugging_lineup_31,mugging_lineup_33,mugging_lineup_6,mugging_lineup_perpetrator,mugging_lineup_29,,No,no,20,two,0,Absent,, ,,,yes
ucsd_5,86,k41vi6j0xu9q1x4q85830izfr,21,Male,Mexican-American,Laptop/Computer,786773,2,simultaneousShowup,mugging,present,mugging_lineup_31,mugging_lineup_37,mugging_lineup_30,mugging_lineup_24,mugging_lineup_15,mugging_lineup_perpetrator,There was no technical problem,No,no,90,two,0,Absent,, ,,,yes
ucsd_5,86,k41vi6j0xu9q1x4q85830izfr,21,Male,Mexican-American,Laptop/Computer,786773,1,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_innocent_34,graffiti_lineup_39,graffiti_lineup_38,graffiti_lineup_6,graffiti_lineup_17,I estimate that the issue occurred after about five seconds of the video playing.,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,87,xe136kvvwsw6z656ib0w45cdi,23,Male,Asian,Laptop/Computer,769112,2,simultaneousShowup,mugging,absent,mugging_lineup_6,mugging_lineup_24,mugging_lineup_15,mugging_lineup_39,mugging_innocent_13,mugging_lineup_34,,No,no,20,two,1,Absent,, ,,,yes
ucsd_5,87,xe136kvvwsw6z656ib0w45cdi,23,Male,Asian,Laptop/Computer,769112,1,simultaneousShowup,graffiti,present,graffiti_lineup_31,graffiti_lineup_24,graffiti_lineup_26,graffiti_lineup_18,graffiti_lineup_40,graffiti_lineup_perpetrator,,No,no,70,one,0,Absent,, ,,,yes
ucsd_5,88,wax6vm6kadjmayeik68orms4i,22,Male,Latino,Laptop/Computer,850202,2,simultaneousShowup,graffiti,present,graffiti_lineup_21,graffiti_lineup_28,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_16,graffiti_lineup_5,,No,yes,90,one,1,Present,, ,,,yes
ucsd_5,88,wax6vm6kadjmayeik68orms4i,22,Male,Latino,Laptop/Computer,850202,1,simultaneousShowup,mugging,absent,mugging_lineup_37,mugging_lineup_29,mugging_innocent_9,mugging_lineup_34,mugging_lineup_33,mugging_lineup_21,,No,no,70,two,1,Absent,, ,,,yes
ucsd_5,89,bgadqhx3gyf,30,Male,Mexican-American,Laptop/Computer,737352,2,showup,graffiti,absent,graffiti_innocent_12,,,,,,NO,No,no,70,one,1,Absent,, ,,,yes
ucsd_5,89,bgadqhx3gyf,30,Male,Mexican-American,Laptop/Computer,737352,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,no i didn't experience any technical difficulties.,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,90,g1vmtvwzv168fuls7wps6ecdi,21,Female,Asian,Laptop/Computer,3571248,2,showup,mugging,absent,mugging_innocent_11,,,,,,No,No,yes,50,two,0,Present,, ,,,yes
ucsd_5,90,g1vmtvwzv168fuls7wps6ecdi,21,Female,Asian,Laptop/Computer,3571248,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No technical issues,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,91,hpk367wmxkrix00vqseg3c8fr,20,Female,Mexican-American,Laptop/Computer,749997,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,No technical issue ,No,yes,90,two,1,Present,, ,,,yes
ucsd_5,91,hpk367wmxkrix00vqseg3c8fr,20,Female,Mexican-American,Laptop/Computer,749997,1,showup,graffiti,absent,graffiti_innocent_19,,,,,,No there was no technical issue ,No,yes,70,one,0,Present,, ,,,yes
ucsd_5,92,bknaf0pwhgn,22,Female,Asian,Phone,732432,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,92,bknaf0pwhgn,22,Female,Asian,Phone,732432,1,showup,mugging,absent,mugging_innocent_5,,,,,,I can't hear the voice,No,yes,100,two,0,Present,, ,,,yes
ucsd_5,93,vy9ok3uarct,18,Female,Asian,Laptop/Computer,690319,2,control,graffiti,absent,graffiti_control_1,graffiti_control_9,graffiti_control_12,graffiti_control_2,graffiti_control_26,graffiti_innocent_13,There is no technical problems here,No,notpresent,70,one,1,Absent,, ,1,,no
ucsd_5,93,vy9ok3uarct,18,Female,Asian,Laptop/Computer,690319,1,control,mugging,present,mugging_control_35,mugging_control_25,mugging_control_20,mugging_control_28,mugging_control_perpetrator,mugging_control_13,There is no technical problems here.,No,face4,90,two,1,Present,, ,1,,no
ucsd_5,94,ywe393mnlk2pa07ror86qd7vi,24,Female,Asian,Laptop/Computer,748729,2,control,graffiti,present,graffiti_control_37,graffiti_control_18,graffiti_control_40,graffiti_control_9,graffiti_control_perpetrator,graffiti_control_30,no technical problems,No,face2,40,one,0,Present,, ,,,yes
