subNum,lineupType,suspectPosition,suspectID,suspectRT,suspectConf,fill1ID,fill1RT,fill1Conf,fill2ID,fill2RT,fill2Conf,fill3ID,fill3RT,fill3Conf,fill4ID,fill4RT,fill4Conf,fill5ID,fill5RT,fill5Conf,fill6ID,fill6RT,fill6Conf
6241,Target Present,1,Yes,13.655,80,,,,No,9.588,-50,No,6.241,-100,No,7.685,-100,No,6.876,-100,No,5.785,-100
6242,Target Absent,,,,,No,5.569,-24,No,3.638,-58,No,12.819,-30,No,3.896,-31,No,3.901,-31,No,4.051,-33
6243,Target Absent,,,,,No,8.339,-94,No,7.594,-100,Yes,21.092,74,No,5.709,-100,No,5.451,-100,No,5.551,-100
6244,Target Present,3,Yes,9.239,100,No,5.805,-81,Yes,6.397,100,,,,No,6.396,-80,No,7.821,-90,No,5.323,-100
6245,Target Absent,,,,,Yes,6.944,85,No,4.494,-92,No,6.891,-100,No,8.401,-57,No,5.21,-100,No,4.758,-100
6246,Target Absent,,,,,No,7.726,-40,Yes,6.262,81,No,4.505,-19,No,6.728,-92,No,6.153,-20,No,5.64,-9
6247,Target Absent,,,,,No,23.941,-100,No,3.928,-100,No,10.065,-100,No,12.347,-100,No,14.618,-100,Yes,50.753,70
6248,Target Absent,,,,,No,9.256,-90,Yes,8.796,71,No,5.042,-97,Yes,7.821,60,No,4.266,-61,Yes,5.756,100
6249,Target Present,5,No,2.5,61,Yes,3.927,54,No,3.03,-38,Yes,2.436,91,No,3.033,-66,,,,Yes,2.386,40
6250,Target Present,1,Yes,4.68,91,,,,No,3.99,-92,No,3.67,-92,No,3.385,-93,No,2.914,-94,No,3.306,-92
6251,Target Present,6,No,6.4,90,No,9.437,-50,Yes,8.743,60,No,8.035,-10,No,7.265,-10,No,6.167,-40,,,
6252,Target Absent,,,,,No,5.189,-100,No,3.44,-100,No,14.231,-50,No,4.496,-70,No,4.075,-60,No,7.669,-50
6253,Target Absent,,,,,No,5.426,-100,No,5.708,-100,No,25.291,-100,No,4.384,-100,No,67.711,-100,No,9.155,-95
6254,Target Absent,,,,,No,8.062,-95,No,6.15,-94,No,6.104,-92,Yes,12.737,19,No,3.908,-90,No,6.487,-100
6255,Target Absent,,,,,No,3.263,-100,No,3.994,-100,No,3.798,-100,No,3.755,-100,No,3.599,-100,No,5.001,-31
6256,Target Present,3,Yes,6.496,30,No,11.185,-63,No,10.405,-23,,,,No,6.493,-87,No,7.775,-37,No,6.397,-68
6257,Target Present,2,Yes,7.256,92,No,5.189,-79,,,,No,4.274,-94,No,6.536,-52,No,10.463,-92,Yes,5.767,66
6258,Target Absent,,,,,Yes,10.388,73,No,6.81,-98,No,5.73,-100,No,4,-100,No,4.373,-95,No,4.25,-100
6259,Target Present,4,No,4.179,100,No,7.751,-19,Yes,4.438,84,No,4.949,-100,,,,No,4.206,-100,No,2.648,-100
6260,Target Present,3,Yes,5.421,70,No,4.539,-27,No,4.595,-38,,,,No,3.858,-35,No,4.593,-92,No,5.881,-77
6261,Target Absent,,,,,Yes,5.836,20,No,5.94,-20,No,3.666,-33,No,4.136,-84,No,4.065,-70,No,3.952,-51
6262,Target Absent,,,,,No,7.577,-50,No,6.736,-50,No,6.057,-49,No,6.541,-50,No,6.686,-51,No,6.032,-51
6263,Target Present,5,No,4.084,100,Yes,7.238,0,No,6.862,0,No,5.706,0,No,5.901,-100,,,,No,4.967,-100
6264,Target Present,4,Yes,17.306,100,No,11.754,-82,No,6.318,-80,Yes,7.646,82,,,,No,3.81,-100,No,5.226,-100
6265,Target Present,1,Yes,4.927,72,,,,No,7.527,-80,No,4.709,-92,No,5.199,-94,No,6.429,-86,No,5.629,-90
6266,Target Absent,,,,,No,10.325,-69,No,6.557,-96,No,6.5,-100,Yes,12.029,60,No,6.952,-96,Yes,9.671,100
6267,Target Present,6,Yes,6.009,75,Yes,6.563,67,No,7.722,-38,No,7.122,-47,No,6.133,-62,No,5.354,-80,,,
6268,Target Present,4,Yes,6.52,61,Yes,7.315,60,No,8.574,-50,Yes,8.338,60,,,,Yes,6.588,49,No,5.537,-71
6269,Target Absent,,,,,Yes,11.721,56,Yes,8.796,71,No,7.309,-30,No,5.946,-25,Yes,15.168,61,No,8.513,-29
6270,Target Present,2,Yes,4.675,50,,,,,,,,,,,,,,,,,,
6271,Target Absent,,,,,No,3.801,-95,No,4.696,-95,No,4.609,-95,No,5.007,-90,No,3.527,-90,No,3.124,-95
6272,Target Absent,,,,,No,4.925,-60,No,8.17,-55,No,4.911,-100,No,7.276,-96,No,4.303,-100,No,6.722,-88
6273,Target Absent,,,,,No,11.539,-81,Yes,12.112,45,No,4.309,-100,Yes,8.332,30,No,4.871,-100,No,4.425,-61
6274,Target Present,3,Yes,3.622,100,No,5.947,-84,No,4.12,-100,,,,No,4.757,-100,No,3.863,-100,No,3.506,-100
6275,Target Absent,,,,,No,6.71,-100,No,7.726,-100,No,6.449,-100,No,6.622,-100,No,5.045,-100,No,5.053,-100
6276,Target Absent,,,,,Yes,5.891,73,No,4.566,-100,No,4.779,-100,No,5.822,-46,No,3.111,-100,No,3.845,-100
6277,Target Absent,,,,,No,4.846,-51,Yes,4.228,72,No,4.52,-51,No,4.809,-51,No,62.219,-51,No,4.204,-61
6278,Target Absent,,,,,No,6.38,-99,Yes,12.982,63,No,6.853,-99,No,9.864,-92,No,4.765,-100,No,7.037,-100
6279,Target Present,5,Yes,5.72,72,No,13.824,-44,No,6.637,-72,No,4.775,-67,Yes,6.695,64,,,,No,5.472,-37
6280,Target Present,6,Yes,4.67,56,No,5.942,-50,Yes,6.204,61,No,4.681,-68,Yes,6.775,79,Yes,5.323,51,,,
6281,Target Present,1,Yes,4.225,71,,,,No,4.781,-71,No,3.993,-73,No,4.061,-77,No,3.267,-72,No,3.597,-70
6282,Target Absent,,,,,No,16.173,-30,No,7.988,-60,No,6.936,-40,Yes,8.688,65,No,6.425,-55,Yes,6.727,51
6283,Target Absent,,,,,Yes,8.595,37,No,11.726,-23,No,7.149,-82,No,9.466,-84,No,6.169,-67,No,8.373,-54
6284,Target Absent,,,,,Yes,3.945,66,No,2.286,-80,No,2.434,-98,No,3.48,-97,No,2.506,-67,No,1.719,-77
6285,Target Absent,,,,,Yes,9.265,71,No,4.793,-94,No,6.574,-64,No,5.239,-82,No,8.499,-54,No,6.584,-90
6286,Target Present,5,Yes,3.553,59,No,4.608,-31,No,2.952,-100,No,3.456,-100,No,2.721,-100,,,,No,4.009,-100
6287,Target Absent,,,,,No,9.595,-50,No,5.104,-91,Yes,8.266,51,No,3.339,-92,Yes,4.35,100,No,3.859,-81
6288,Target Present,6,Yes,6.121,92,No,6.821,-72,No,4.282,-75,No,4.771,-89,No,4.933,-99,Yes,5.555,14,,,
6289,Target Absent,,,,,Yes,5.782,60,No,5.859,-19,No,5.255,0,No,4.922,0,No,4.241,0,No,4.939,0
6290,Target Absent,,,,,No,11.358,-20,No,7.082,-81,Yes,4.049,88,No,7.637,-29,No,10.001,-41,No,4.215,-100
6291,Target Present,4,No,8.18,11,,,,,,,,,,,,,,,,,,
6292,Target Absent,,,,,No,3.149,-95,No,3.095,-91,No,5.343,-65,No,2.355,-97,No,4.427,-75,No,2.813,-86
6293,Target Present,3,Yes,2.913,100,No,3.736,-81,No,4.361,-81,,,,No,3.908,-84,No,2.122,-100,No,3.556,-100
6294,Target Present,5,No,4.207,31,No,7.455,-70,No,4.684,-51,No,6.556,-51,No,8.833,-51,,,,No,3.727,-37
6295,Target Absent,,,,,No,3.576,-100,No,2.842,-100,No,5.416,-61,Yes,7.282,20,No,3.069,-100,No,3.212,-100
6296,Target Present,2,Yes,3.064,72,Yes,4.358,34,,,,No,3.18,-99,No,2.919,-100,No,2.951,-98,No,2.149,-87
6297,Target Absent,,,,,No,7.114,-94,No,7.276,-51,Yes,10.577,71,Yes,10.875,97,No,5.329,-93,No,5.643,-96
6298,Target Present,6,No,8.562,100,No,8.056,-100,Yes,7.964,90,No,5.604,-100,No,6.02,-100,No,6.845,-100,,,
6299,Target Present,5,No,4.596,90,Yes,6.3,82,Yes,14.931,30,No,4.399,-100,No,5.158,-75,,,,No,3.815,-100
6300,Target Present,6,Yes,7.559,40,No,4.286,-63,No,3.673,-61,Yes,7.65,30,No,6.509,-30,No,3.996,-51,,,
6301,Target Absent,,,,,No,3.068,-100,Yes,4.186,100,Yes,3.886,100,No,3.038,-100,No,2.631,-100,No,3.955,-100
6302,Target Absent,,,,,No,2.739,-100,No,3.201,-100,No,12.325,-50,No,4.215,-91,No,2.714,-100,Yes,3.652,100
6303,Target Present,2,Yes,2.253,100,No,2.991,-81,,,,No,3.428,-100,No,2.832,-100,No,4.117,-99,No,2.934,-100
6304,Target Absent,,,,,No,3.726,-65,Yes,5.487,52,No,2.949,-73,No,2.934,-93,No,1.955,-71,No,3.856,-100
6305,Target Present,4,Yes,3.926,80,No,4.21,-95,No,9.634,-60,No,15.916,-55,,,,No,3.88,-95,No,5.225,-70
6306,Target Absent,,,,,Yes,6.164,81,No,4.189,-71,No,6.19,-100,No,3.528,-100,No,3.06,-100,No,12.189,-61
6307,Target Present,3,No,10.107,48,No,23.456,-22,No,9.096,-93,,,,No,8.554,-68,No,8.531,-94,No,8.423,-65
6308,Target Present,5,Yes,4.572,100,No,9.111,-100,No,6.743,-100,No,5.173,-100,No,5.423,-100,,,,No,4.657,-100
6309,Target Absent,,,,,No,15.274,-94,Yes,13.177,81,No,13.799,-78,No,8.474,-95,No,9.964,-51,Yes,10.31,84
6310,Target Absent,,,,,Yes,70.016,100,No,6.777,-100,No,7.546,-100,Yes,65.923,100,No,8.682,-100,No,11.114,-100
6311,Target Present,1,Yes,11.475,75,,,,No,14.618,-80,No,11.648,-100,No,12.034,-100,No,10.712,-100,No,6.91,-100
6312,Target Absent,,,,,Yes,15.469,76,No,15.556,-32,No,10.462,-100,Yes,12.707,93,No,6.154,-100,No,6.518,-100
6313,Target Present,3,Yes,9.328,92,No,13.613,-72,No,7.477,-50,,,,No,5.326,-92,No,5.458,-92,No,5.345,-92
6314,Target Absent,,,,,No,7.436,-72,No,5.177,-100,No,3.529,-100,No,5.986,-93,No,4.567,-51,No,4.692,-93
6315,Target Absent,,,,,Yes,8.574,0,No,4.644,0,No,4.387,0,No,3.587,0,Yes,8.607,0,No,4.608,0
6316,Target Present,4,Yes,4.949,91,No,5.535,-66,No,7.139,-81,No,6.126,-58,,,,No,4.338,-81,No,2.725,-99
6317,Target Present,6,No,10.496,65,No,7.718,-86,No,13.038,-60,No,6.097,-97,No,7.342,-97,Yes,14.543,81,,,
6318,Target Present,2,No,2.764,19,,,,,,,,,,,,,,,,,,
6319,Target Absent,,,,,No,3.357,-93,No,3.55,-100,No,7.701,-90,Yes,2.896,72,No,2.291,-76,No,2.596,-97
6320,Target Present,6,Yes,4.717,100,No,5.275,-44,No,9.053,-48,No,8.797,-50,No,5.994,-53,No,6.575,-63,,,
6321,Target Present,1,Yes,5.562,70,,,,No,4.416,-95,No,5.753,-65,No,6.313,-80,No,3.967,-99,No,16.443,-80
6322,Target Absent,,,,,No,4.698,-100,No,6.743,-85,No,4.945,-90,No,4.293,-99,Yes,7.299,79,No,7.26,-96
6323,Target Absent,,,,,No,8.938,-51,Yes,7.709,65,No,6.686,-32,No,6.062,-40,No,4.446,-41,No,4.692,-51
6324,Target Present,5,No,2.34,97,No,3.727,-74,No,3.087,-82,Yes,4.593,93,No,4.07,-98,,,,No,2.789,-99
6325,Target Present,3,Yes,10.454,100,Yes,25.796,75,No,9.307,-20,,,,No,4.044,-25,No,4.117,0,No,4.178,0
6326,Target Absent,,,,,Yes,5.685,68,No,4.698,-72,No,7.691,-48,No,3.664,-77,No,3.859,-48,No,4.173,-53
6327,Target Present,4,Yes,4.017,70,Yes,9.344,20,No,5.74,-16,No,3.642,-68,,,,No,2.911,-90,Yes,5.341,20
6328,Target Present,2,No,5.365,53,No,9.931,-50,,,,No,5.469,-80,No,5.475,-87,No,4.747,-84,No,5.049,-88
6329,Target Absent,,,,,No,5.807,-87,No,5.07,-98,Yes,9.784,76,No,4.469,-100,No,4.951,-65,No,4.493,-92
6330,Target Present,2,No,4.744,51,No,9.939,-9,,,,No,4.333,-100,Yes,7.975,11,No,4.566,-100,No,4.121,-100
6331,Target Present,3,Yes,4.2,37,No,25.774,-30,No,4.034,-46,,,,No,4.308,-36,No,6.204,-28,No,6.748,-34
6332,Target Present,4,Yes,3.822,90,No,4.924,-100,No,4.117,-100,No,4.129,-100,,,,No,3.702,-95,No,3.457,-100
6333,Target Present,6,No,4.003,61,No,4.586,-70,No,5.108,-80,No,5.571,-70,No,5.385,-91,No,4.977,-70,,,
6334,Target Absent,,,,,No,5.16,-93,No,6.718,-51,Yes,6.615,68,No,3.964,-80,No,4.006,-80,No,3.862,-81
6335,Target Present,5,Yes,7.279,55,No,7.662,-35,No,6.092,-72,No,4.96,-100,No,4.854,-100,,,,No,3.875,-100
6336,Target Present,5,Yes,3.226,100,No,2.385,-100,Yes,3.431,50,Yes,2.895,70,No,2.222,-100,,,,No,2.056,-100
6337,Target Present,1,Yes,35.711,99,,,,No,9.784,-1,No,8.048,-2,No,11.746,-1,No,5.525,-8,No,5.57,0
6338,Target Present,2,No,4.798,30,Yes,7.806,40,,,,No,4.146,-75,Yes,7.38,21,No,3.619,-60,Yes,4.485,80
6339,Target Absent,,,,,No,5.821,-70,Yes,9.279,49,No,7.372,-30,No,4.188,-76,No,4.872,-70,Yes,8.687,60
6340,Target Present,4,Yes,2.53,84,No,3.087,-9,No,3.719,-95,No,3.3,-70,,,,No,2.523,-88,No,2.38,-84
6341,Target Absent,,,,,No,7.926,-28,No,16.794,-35,No,8.33,-63,No,6.827,-63,No,5.094,-70,No,9.917,-51
6342,Target Absent,,,,,,,,,,,,,,,,,,,,,,
6343,Target Present,3,Yes,8.458,100,No,7.764,-76,No,10.83,-85,,,,No,9.41,-100,No,6.423,-100,No,7.921,-100
6344,Target Present,6,No,2.537,100,No,3.727,-100,No,2.733,-100,No,3.192,-100,No,2.777,-100,No,4.18,-100,,,
6345,Target Present,2,Yes,22.55,51,Yes,41.471,51,,,,No,5.308,-92,No,3.506,-94,No,5.521,-88,No,3.515,-85
6346,Target Present,3,No,11.521,60,No,10.652,-70,No,6.2,-80,,,,No,3.961,-90,No,5.627,-86,No,7.243,-71
6347,Target Present,4,No,3.375,74,Yes,8.85,59,Yes,4.785,55,Yes,4.087,69,,,,No,5.378,-80,No,4.631,-100
6348,Target Absent,,,,,No,3.651,-91,No,4.525,-100,No,4.287,-100,No,4.251,-100,No,6.368,-100,No,6.624,-82
6349,Target Absent,,,,,Yes,9.645,48,No,5.204,-73,No,5.216,-77,No,4.481,-78,No,9.677,-55,No,5.889,-59
6350,Target Present,1,Yes,10.274,100,,,,No,7.071,-100,No,6.791,-100,No,9.637,-100,No,8.406,-100,No,7.164,-100
6351,Target Present,6,Yes,3.333,66,No,5.125,-78,No,4.241,-57,No,3.888,-100,No,3.553,-100,No,4.019,-77,,,
6352,Target Absent,,,,,No,7.185,-100,Yes,5.924,100,No,5.688,-100,No,4.938,-100,No,4.535,-100,No,4.374,-100
6353,Target Present,5,Yes,13.785,71,Yes,9.964,71,No,14.664,-60,No,12.722,-72,No,9.787,-71,,,,No,7.982,-93
6354,Target Absent,,,,,No,5.334,-78,No,4.326,-69,No,4.752,-73,Yes,4.455,78,Yes,0,76,Yes,0,77
6355,Target Absent,,,,,No,15.461,-35,No,9.381,-95,No,9.233,-96,No,20.545,-40,No,49.951,-25,No,15.522,-35
6356,Target Present,6,Yes,3.362,12,No,3.434,-8,No,2.701,-91,No,2.966,-73,No,2.753,-60,No,3.162,-66,,,
6357,Target Absent,,,,,No,15.002,-42,Yes,5.407,91,No,4.57,-79,Yes,15.47,61,No,4.119,-100,No,6.342,-82
6358,Target Present,4,No,4.99,89,No,6.199,-86,No,5.664,-90,Yes,16.142,95,,,,No,3.223,-100,No,4.925,-100
6359,Target Present,3,Yes,6.861,75,Yes,9.277,10,Yes,7.854,75,,,,No,3.298,-100,No,4.447,-95,No,12.741,-60
6360,Target Absent,,,,,No,5.946,-20,Yes,5.743,40,No,4.128,-100,No,6.984,-100,No,5.539,-100,No,4.818,-75
6361,Target Present,1,Yes,9.787,80,,,,No,3.833,-97,No,3.873,-96,Yes,5.139,83,No,3.64,-97,No,3.839,-95
6362,Target Absent,,,,,No,6.266,-8,No,3.426,-52,No,4.76,-47,No,3.019,-64,No,3.307,-55,No,5.371,-46
6363,Target Present,5,Yes,2.873,100,No,13.122,-73,No,6.641,-38,Yes,3.696,100,No,20.427,-99,,,,No,2.931,-15
6364,Target Present,4,Yes,4.237,100,No,5.101,-100,No,5.224,-100,No,5.614,-100,,,,No,4.749,-100,No,5.536,-100
6365,Target Present,2,Yes,12.658,20,No,6.562,-40,,,,No,4.968,-90,No,4.832,-55,No,4.515,-75,No,4.053,-85
6366,Target Absent,,,,,No,41.718,-94,No,7.247,-100,No,4.165,-100,No,4.583,-100,No,4.084,-100,No,4.313,-94
6367,Target Absent,,,,,No,4.565,-60,No,3.099,-60,No,3.08,-70,Yes,5.206,20,No,3.354,-40,No,5.642,-40
6368,Target Absent,,,,,No,3.607,-100,No,11.652,-51,No,3.797,-100,No,3.185,-68,No,7.661,-65,Yes,4.743,78
6369,Target Absent,,,,,No,14.614,-95,No,13.095,-70,No,8.362,-81,No,13.036,-68,No,8.462,-97,No,11.232,-81
6370,Target Present,6,Yes,8.162,58,No,5.64,-100,No,9.539,-83,No,10.622,-62,No,5.003,-100,No,5.178,-71,,,
6371,Target Present,3,No,6.085,100,Yes,7.065,71,No,6.572,-7,,,,No,8.929,-100,No,5.89,-100,No,6.661,-100
6372,Target Present,3,Yes,5.346,55,No,8.429,-60,No,7.051,-29,,,,No,5.878,-70,No,6.147,-45,No,6.793,-92
6373,Target Present,4,No,3.472,96,No,5.627,-61,Yes,6.532,81,No,4.472,-94,,,,No,4.177,-98,No,4.556,-93
6374,Target Present,6,Yes,5.736,57,No,6.916,-60,Yes,4.589,75,No,4.361,-55,No,5.425,-55,No,3.822,-54,,,
6375,Target Present,1,Yes,8.605,62,,,,No,5.259,-92,Yes,6.916,72,No,3.755,-96,No,3.387,-92,No,3.501,-94
6376,Target Absent,,,,,No,5.891,-10,No,5.164,-15,No,4.519,-65,No,4.467,-90,No,21.412,-4,No,5.427,-30
6377,Target Absent,,,,,No,7.047,-91,No,7.992,-72,No,6.304,-100,No,7.212,-100,No,7.33,-80,Yes,7.438,81
6378,Target Absent,,,,,No,12.291,-30,No,6.229,-92,No,13.51,-18,No,5.622,-50,No,11.585,-3,No,13.939,-19
6379,Target Absent,,,,,No,15.596,-51,No,10.163,-59,No,11.156,-51,No,14.153,-29,No,0,-72,No,14.116,-51
6380,Target Absent,,,,,No,4.615,-80,Yes,5.704,94,No,5.593,-94,No,9.156,-55,No,5.559,-66,No,5.009,-92
6381,Target Absent,,,,,No,6.17,-22,No,4.933,-100,No,5.517,-36,No,7.715,-57,No,4.86,-100,No,3.232,-100
6382,Target Present,1,Yes,7.445,100,,,,No,6.933,-100,No,5.062,-100,No,4.286,-100,No,3.836,-100,No,3.553,-100
6383,Target Absent,,,,,No,8.492,-50,No,7.645,-82,No,6.48,-81,No,5.889,-91,No,5.588,-86,No,5.977,-85
6384,Target Absent,,,,,No,7.568,-100,No,16.325,-53,No,9.049,-100,No,12.24,-100,No,6.928,-100,No,11.048,-92
6385,Target Present,4,No,3.336,0,No,6.09,0,Yes,7.611,71,Yes,10.557,100,,,,No,5.609,0,No,3.431,0
6386,Target Present,3,No,3.745,44,No,3.903,-85,Yes,6.256,88,,,,No,4.168,-80,No,4.41,-95,No,4.516,-45
6387,Target Present,5,Yes,5.021,100,Yes,15.714,84,No,4.077,-35,No,3.596,-93,No,3.333,-92,,,,No,3.236,-100
6388,Target Present,2,Yes,6.634,100,No,5.697,-100,,,,No,7.936,-93,No,4.42,-100,No,4.003,-99,No,6.867,-93
6389,Target Absent,,,,,No,7.831,-9,No,6.972,-8,No,8.35,0,No,5.237,-30,No,11.296,-18,No,4.281,-18
6390,Target Absent,,,,,No,8.709,-60,No,13.552,-39,No,5.696,-99,No,9.896,-59,No,5.036,-100,No,6.651,-63
6391,Target Present,1,Yes,6.031,70,,,,No,3.808,-90,No,3.966,-90,No,3.96,-90,No,4.128,-90,No,3.067,-90
6392,Target Present,5,Yes,20.127,79,No,4.588,-81,No,4.5,-100,No,6.914,-68,No,4.488,-100,,,,No,23.097,-99
6393,Target Present,2,No,9.877,39,No,5.232,-70,,,,No,4.98,-63,No,4.54,-68,No,4.996,-82,No,6.356,-74
6394,Target Present,4,No,6.091,61,No,12.251,-70,Yes,8.811,75,No,6.438,-81,,,,No,8.197,-80,No,6.879,-91
6395,Target Absent,,,,,Yes,9.91,33,No,6.416,-58,No,4.731,-75,No,5.208,-58,No,4.129,-52,No,5.209,-89
6396,Target Present,6,Yes,7.671,82,Yes,12.532,81,No,4.637,-9,No,10.753,-10,Yes,12.692,80,No,47.632,-82,,,
6397,Target Present,1,Yes,10.197,81,,,,No,5.772,-100,No,8.811,-94,No,4.483,-93,No,9.058,-60,No,8.212,-87
6398,Target Present,5,No,4.669,35,No,4.63,-87,No,3.844,-66,Yes,4.408,69,No,3.661,-100,,,,Yes,4.752,61
6399,Target Present,3,No,6.086,51,No,3.233,-82,Yes,3.517,91,,,,No,3.326,-100,No,8.385,-82,No,3.216,-100
6400,Target Absent,,,,,Yes,11.41,100,No,15.986,-40,No,3.898,-100,Yes,6.935,100,No,5.626,-82,No,4.384,-83
6401,Target Present,6,No,11.802,30,No,10.895,-95,Yes,9.175,81,No,4.391,-91,No,6.806,-81,No,9.026,-100,,,
6402,Target Present,4,Yes,14.148,70,No,13.553,-31,No,19.397,-60,Yes,19.013,40,,,,No,8.325,-55,No,19.659,-30
6403,Target Present,1,Yes,7.588,100,,,,No,4.493,-100,No,2.884,-100,No,3.157,-100,No,3.104,-100,No,3.2,-100
6404,Target Absent,,,,,No,11.668,-5,No,9.799,-67,Yes,7.614,92,No,12.65,-99,No,9.134,-100,No,8.02,-62
6405,Target Absent,,,,,No,10.952,-60,No,6.227,-94,No,4.195,-92,No,9.569,-11,No,7.938,-41,No,8.719,-21
6406,Target Absent,,,,,No,25.054,-67,Yes,7.669,67,No,8.688,-41,No,6.74,-30,Yes,32.211,74,No,5.479,-30
6407,Target Absent,,,,,No,10.065,-70,No,6.606,-100,No,5.997,-100,No,4.56,-100,No,8.755,-100,No,7.083,-100
6408,Target Present,6,Yes,8.469,100,No,5.211,-91,No,7.236,-71,No,10.478,-67,No,7.326,-73,Yes,7.731,60,,,
6409,Target Present,2,Yes,3.624,100,Yes,15.471,32,,,,No,3.499,-100,No,3.669,-100,No,5.534,-100,No,4.204,-100
6410,Target Present,5,Yes,7.359,60,Yes,11.444,60,Yes,5.057,70,Yes,12.442,40,No,3.413,-70,,,,No,4.2,-85
6411,Target Present,5,Yes,3.148,74,No,5.655,-33,No,3.764,-35,No,3.08,-34,Yes,3.57,60,,,,No,2.73,-100
6412,Target Absent,,,,,,,,,,,,,,,,,,,,,,
6413,Target Present,4,Yes,4.732,100,No,8.61,-81,No,4.958,-80,No,7.235,-80,,,,No,3.954,-90,No,4.925,-91
6414,Target Present,3,Yes,7.73,55,Yes,9.138,55,No,8.026,-52,,,,No,8.765,-71,No,7.765,-62,No,16.326,-55
6415,Target Present,1,Yes,3.171,81,,,,No,3.205,-100,No,3.39,-100,No,3.978,-80,No,3.085,-92,No,3.043,-74
6416,Target Present,6,No,7.308,58,No,6.925,-48,Yes,5.135,60,No,5.22,-85,No,5.18,-63,No,4.924,-65,,,
6417,Target Present,2,Yes,4.061,50,No,5.956,-40,,,,Yes,13.902,47,No,3.205,-90,No,3.174,-60,No,5.505,-45
6418,Target Present,4,No,2.917,100,No,4.475,-100,Yes,3.592,100,No,3.204,-100,,,,No,4.33,-51,No,3.722,-65
6419,Target Absent,,,,,Yes,16.656,95,No,6.769,-90,No,4.334,-90,No,5.643,-91,No,4.799,-92,No,4.225,-92
6420,Target Present,6,No,2.852,85,No,4.078,-67,No,4.363,-21,No,3.818,-70,Yes,4.763,76,No,4.299,-96,,,
6421,Target Absent,,,,,No,8.049,-84,No,4.696,-85,No,7.87,-56,No,4.891,-90,No,5.525,-79,No,4.384,-96
6422,Target Absent,,,,,Yes,9.084,71,No,5.392,-100,No,9.281,-61,No,6.585,-70,No,6.271,-53,No,6.149,-83
6423,Target Absent,,,,,,,,,,,,,,,,,,,,,,
6424,Target Present,3,Yes,3.801,100,Yes,4.934,51,No,4.184,-100,,,,No,4.713,-100,No,5.119,-91,No,3.128,-100
6425,Target Present,5,Yes,5.938,100,Yes,6.939,71,No,6.146,-100,No,4.908,-100,No,5.805,-100,,,,No,5.459,-100
6426,Target Absent,,,,,No,7.141,-71,No,5.084,-51,No,4.107,-95,Yes,5.559,73,No,4.03,-90,No,3.62,-100
6427,Target Absent,,,,,No,11.275,-65,Yes,6.924,92,No,17.565,-77,No,5.081,-100,No,5.014,-94,No,5.064,-95
6428,Target Present,2,No,12.252,20,No,8.513,-75,,,,No,7.414,-50,No,5.761,-97,No,7.839,-40,No,6.589,-65
6429,Target Absent,,,,,Yes,17.755,30,No,11.038,-68,Yes,14.228,42,No,8.042,-56,No,6.86,-68,No,10.239,-19
6430,Target Absent,,,,,No,9.045,-81,No,8.476,-64,No,4.921,-82,No,4.563,-85,Yes,10.126,74,No,6.233,-71
6431,Target Present,2,Yes,2.918,80,No,3.961,-61,,,,No,3.613,-100,No,3.706,-82,No,2.644,-84,No,4.191,-72
6432,Target Absent,,,,,No,4.975,-60,No,7.739,-45,No,3.723,-46,Yes,7.601,60,No,3.496,-40,No,3.841,-86
6433,Target Present,3,No,10.197,40,No,14.625,-60,No,11.029,-73,,,,Yes,17.346,80,No,11.418,-90,No,9.214,-92
6434,Target Absent,,,,,Yes,7.081,58,No,3.809,-80,No,3.875,-70,No,3.267,-78,Yes,4.973,67,Yes,4.399,60
6435,Target Absent,,,,,No,10.357,-100,No,10.787,-100,No,11.949,-92,No,10.196,-94,No,18.989,-81,No,13.155,-91
6436,Target Absent,,,,,No,3.917,-83,No,6.065,-60,No,6.319,-66,No,6.813,-58,No,8.01,-46,No,7.13,-38
6437,Target Present,5,Yes,4.887,86,No,3.98,-99,No,3.197,-97,Yes,4.171,51,Yes,4.442,67,,,,No,3.242,-93
6438,Target Absent,,,,,No,9.107,-90,No,7.266,-90,Yes,12.104,60,No,6.365,-90,No,6.902,-90,No,8.441,-75
6439,Target Present,1,Yes,5.88,100,,,,No,4.615,-100,No,4.479,-100,No,4.022,-100,No,5.007,-100,No,3.597,-100
6440,Target Present,6,Yes,5.775,100,No,6.661,-50,No,8.459,-50,No,6.189,-50,No,14.061,-50,No,3.9,-50,,,
6441,Target Present,2,Yes,3.54,82,No,8.758,-81,,,,No,3.664,-91,No,9.651,-70,No,3.851,-90,No,3.528,-100
6442,Target Absent,,,,,No,4.994,-50,No,3.828,-71,No,3.056,-39,Yes,4.6,61,No,2.308,-100,No,3.431,-60
6443,Target Present,5,No,7.188,81,No,21.193,-82,No,10.043,-72,No,11.441,-74,Yes,8.578,91,,,,No,7.01,-81
6444,Target Present,1,Yes,7.748,70,,,,No,6.734,-38,No,6.567,-43,No,4.049,-27,No,7.706,-70,No,3.709,-72
6445,Target Present,6,Yes,8.631,61,No,3.254,-92,No,4.544,-81,No,4.023,-73,No,9.383,-59,No,4.651,-48,,,
6446,Target Absent,,,,,No,5.651,-77,No,5.906,-81,No,4.663,-79,Yes,5.474,85,No,4.227,-93,No,4.218,-100
6447,Target Present,4,Yes,5.295,81,No,7.303,-38,No,8,-73,No,4.035,-91,,,,No,7.077,-40,No,3.769,-92
