subNum,condition,lineupType,suspectPosition,suspectID,suspectConf,fill1ID,fill1Conf,fill2ID,fill2Conf,fill3ID,fill3Conf,fill4ID,fill4Conf,fill5ID,fill5Conf,fill6ID,fill6Conf
457,Target Present,Lineup,pos 6,No,43,No,30,No,26,No,41,No,45,No,93,NaN,NaN
459,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
460,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
461,Target Present,Showup,,No,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
462,Target Present,Lineup,pos 4,Yes,100,No,100,No,100,No,100,NaN,NaN,No,100,No,100
463,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
464,Target Present,Lineup,pos 1,Yes,86,NaN,NaN,No,0,No,100,No,100,No,100,No,100
465,Target Present,Showup,,Yes,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467,Target Present,Lineup,pos 2,Yes,88,No,100,NaN,NaN,No,96,No,100,No,86,No,94
468,Target Absent,Lineup,,,NaN,No,100,No,100,Yes,53,No,48,No,100,No,100
469,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
470,Target Present,Lineup,pos 6,No,45,No,31,No,37,No,86,Yes,37,No,62,NaN,NaN
471,Target Absent,Showup,,,NaN,No,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
472,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
473,Target Absent,Showup,,,NaN,No,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
474,Target Absent,Showup,,,NaN,No,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
475,Target Present,Showup,,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
477,Target Present,Lineup,pos 4,Yes,90,No,83,No,83,Yes,70,NaN,NaN,No,52,No,88
478,Target Present,Showup,,Yes,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
479,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
480,Target Present,Lineup,pos 3,Yes,82,Yes,50,No,100,NaN,NaN,No,100,No,100,No,100
482,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
483,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484,Target Absent,Lineup,,,NaN,No,71,Yes,73,No,62,No,100,No,73,Yes,71
485,Target Absent,Showup,,,NaN,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
486,Target Present,Lineup,pos 1,Yes,60,NaN,NaN,No,100,No,100,No,100,No,100,No,100
488,Target Present,Lineup,pos 5,No,79,No,66,No,90,No,57,No,37,NaN,NaN,No,39
489,Target Absent,Lineup,,,NaN,No,65,No,55,Yes,70,Yes,85,No,70,No,75
491,Target Present,Lineup,pos 6,No,72,No,83,No,93,No,73,No,83,No,92,NaN,NaN
493,Target Present,Lineup,pos 2,Yes,85,No,87,NaN,NaN,No,92,No,100,No,100,No,100
494,Target Present,Showup,,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
495,Target Absent,Showup,,,NaN,Yes,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
496,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
498,Target Absent,Lineup,,,NaN,No,82,No,51,No,41,Yes,71,Yes,84,No,61
499,Target Absent,Lineup,,,NaN,Yes,70,No,91,No,90,No,20,No,41,No,41
500,Target Present,Showup,,Yes,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501,Target Present,Lineup,pos 5,Yes,91,No,92,No,61,No,55,No,83,NaN,NaN,No,72
502,Target Present,Showup,,Yes,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
503,Target Absent,Showup,,,NaN,Yes,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
504,Target Present,Lineup,pos 3,Yes,96,No,91,No,92,NaN,NaN,No,95,No,85,No,96
507,Target Absent,Showup,,,NaN,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
508,Target Present,Lineup,pos 4,Yes,96,No,100,No,100,Yes,95,NaN,NaN,No,100,No,100
509,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,Target Absent,Lineup,,,NaN,No,60,No,100,No,80,No,100,No,100,No,100
511,Target Absent,Lineup,,,NaN,No,76,No,64,No,91,No,100,No,53,No,100
512,Target Absent,Lineup,,,NaN,No,100,No,100,No,75,No,100,No,100,No,98
513,Target Present,Lineup,pos 6,No,22,No,20,Yes,33,No,46,No,68,No,29,NaN,NaN
514,Target Present,Lineup,pos 2,No,67,Yes,40,NaN,NaN,No,91,No,67,No,95,No,99
515,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
516,Target Absent,Lineup,,,NaN,Yes,72,No,70,Yes,63,No,73,No,62,No,76
517,Target Present,Showup,,Yes,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
519,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
520,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
521,Target Present,Showup,,No,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
522,Target Present,Showup,,Yes,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
523,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
524,Target Absent,Showup,,,NaN,No,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
525,Target Absent,Lineup,,,NaN,No,50,No,60,No,100,Yes,80,No,100,No,90
526,Target Present,Showup,,Yes,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527,Target Absent,Showup,,,NaN,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
528,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
529,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
530,Target Absent,Lineup,,,NaN,No,7,No,28,No,61,Yes,78,No,83,No,16
531,Target Present,Lineup,pos 5,Yes,71,No,65,No,67,No,89,No,65,NaN,NaN,No,68
532,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,100,No,100
533,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
534,Target Absent,Showup,,,NaN,No,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535,Target Present,Lineup,pos 4,Yes,40,No,20,Yes,40,No,20,NaN,NaN,No,75,No,10
536,Target Present,Lineup,pos 3,Yes,100,No,35,Yes,65,NaN,NaN,No,29,No,40,No,100
538,Target Absent,Showup,,,NaN,No,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
540,Target Absent,Lineup,,,NaN,Yes,66,No,19,Yes,36,No,24,No,30,Yes,45
541,Target Absent,Lineup,,,NaN,No,100,No,100,Yes,92,Yes,79,No,100,No,100
542,Target Absent,Lineup,,,NaN,No,80,No,80,No,80,No,70,No,51,No,100
543,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544,Target Absent,Showup,,,NaN,Yes,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
546,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
547,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
548,Target Present,Lineup,pos 1,Yes,81,NaN,NaN,No,93,No,71,No,92,No,61,No,85
549,Target Present,Lineup,pos 3,No,70,Yes,60,No,70,NaN,NaN,No,100,No,80,No,30
550,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
551,Target Absent,Showup,,,NaN,No,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552,Target Present,Showup,,No,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
553,Target Absent,Showup,,,NaN,No,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
554,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
555,Target Present,Lineup,pos 5,Yes,99,No,70,No,100,No,100,No,97,NaN,NaN,No,100
556,Target Absent,Lineup,,,NaN,No,40,No,62,No,72,Yes,81,No,73,No,51
558,Target Absent,Showup,,,NaN,No,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
559,Target Absent,Lineup,,,NaN,No,75,No,24,No,23,No,45,No,62,No,67
561,Target Present,Showup,,Yes,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
562,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
563,Target Present,Lineup,pos 6,No,36,Yes,51,No,25,No,49,No,64,No,61,NaN,NaN
564,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
565,Target Absent,Lineup,,,NaN,No,62,No,100,Yes,100,No,99,No,100,No,100
566,Target Present,Showup,,No,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
567,Target Absent,Lineup,,,NaN,No,92,No,94,No,92,No,30,No,100,No,100
569,Target Present,Showup,,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
570,Target Present,Lineup,pos 2,Yes,90,No,70,NaN,NaN,No,67,No,80,No,100,No,90
571,Target Present,Lineup,pos 4,Yes,100,No,30,No,70,No,80,NaN,NaN,No,100,No,100
572,Target Present,Lineup,pos 3,Yes,100,No,100,No,87,NaN,NaN,No,100,No,100,No,100
573,Target Absent,Lineup,,,NaN,No,70,Yes,70,No,35,No,65,No,85,No,60
574,Target Present,Lineup,pos 2,Yes,17,No,10,NaN,NaN,No,45,No,44,No,61,No,70
575,Target Present,Showup,,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
576,Target Present,Lineup,pos 1,Yes,19,NaN,NaN,No,90,No,81,No,77,Yes,19,No,70
577,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,Target Present,Showup,,Yes,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
580,Target Absent,Lineup,,,NaN,No,68,Yes,0,Yes,0,Yes,1,No,52,No,54
581,Target Present,Showup,,Yes,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
582,Target Present,Showup,,Yes,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
583,Target Present,Lineup,pos 4,Yes,87,No,1,No,92,No,91,NaN,NaN,No,72,No,82
584,Target Present,Lineup,pos 1,Yes,65,NaN,NaN,No,15,No,20,No,30,No,100,No,71
585,Target Present,Lineup,pos 5,No,81,No,30,No,62,No,81,No,82,NaN,NaN,No,71
586,Target Present,Lineup,pos 6,No,90,No,71,No,100,No,98,No,94,No,95,NaN,NaN
587,Target Absent,Showup,,,NaN,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
588,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
589,Target Absent,Showup,,,NaN,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
590,Target Present,Showup,,Yes,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
591,Target Present,Showup,,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
592,Target Present,Lineup,pos 3,Yes,80,No,71,Yes,56,NaN,NaN,No,87,No,98,No,82
593,Target Present,Lineup,pos 5,No,100,No,80,No,100,No,100,No,100,NaN,NaN,No,80
594,Target Absent,Lineup,,,NaN,No,100,No,100,Yes,100,No,100,No,100,No,100
595,Target Present,Lineup,pos 4,Yes,75,No,100,No,90,Yes,50,NaN,NaN,No,60,No,100
596,Target Absent,Showup,,,NaN,Yes,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
597,Target Present,Lineup,pos 2,Yes,91,No,100,NaN,NaN,No,95,No,90,No,81,No,81
598,Target Present,Lineup,pos 6,Yes,51,Yes,51,No,100,No,99,No,56,No,92,NaN,NaN
600,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,Target Present,Showup,,No,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
602,Target Absent,Lineup,,,NaN,No,19,Yes,79,No,51,No,30,No,73,No,69
603,Target Present,Showup,,Yes,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
604,Target Present,Lineup,pos 1,Yes,80,NaN,NaN,No,100,No,100,No,100,No,100,No,100
605,Target Absent,Showup,,,NaN,Yes,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
606,Target Present,Lineup,pos 2,No,100,No,99,NaN,NaN,No,72,No,99,Yes,75,No,98
607,Target Present,Lineup,pos 1,Yes,80,NaN,NaN,No,91,No,91,No,87,No,91,No,81
608,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
609,Target Present,Lineup,pos 4,Yes,100,No,80,No,75,No,77,NaN,NaN,No,51,No,36
611,Target Present,Showup,,Yes,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,Target Present,Lineup,pos 3,No,37,Yes,28,No,92,NaN,NaN,No,36,Yes,58,No,77
613,Target Present,Lineup,pos 5,No,22,No,77,No,21,No,91,Yes,66,NaN,NaN,No,97
614,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
615,Target Absent,Showup,,,NaN,Yes,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
616,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
617,Target Present,Lineup,pos 4,Yes,100,No,100,No,81,No,80,NaN,NaN,No,100,No,100
618,Target Absent,Lineup,,,NaN,Yes,40,No,70,No,60,No,45,Yes,70,No,65
619,Target Present,Lineup,pos 3,Yes,50,No,25,No,20,NaN,NaN,No,100,Yes,25,No,100
620,Target Absent,Showup,,,NaN,Yes,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
621,Target Absent,Lineup,,,NaN,Yes,20,No,28,No,0,No,8,No,100,Yes,50
622,Target Absent,Lineup,,,NaN,Yes,80,No,100,No,100,No,100,No,70,Yes,60
624,Target Present,Lineup,pos 6,No,50,Yes,75,No,64,No,81,No,65,No,64,NaN,NaN
626,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627,Target Absent,Showup,,,NaN,Yes,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
628,Target Present,Showup,,Yes,53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632,Target Absent,Showup,,,NaN,Yes,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
633,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641,Target Absent,Lineup,,,NaN,No,91,No,93,No,91,No,91,No,81,Yes,71
642,Target Absent,Lineup,,,NaN,Yes,50,No,100,Yes,51,No,99,Yes,51,No,80
643,Target Absent,Lineup,,,NaN,No,88,No,72,No,95,No,79,No,81,No,100
644,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,Target Present,Lineup,pos 6,Yes,100,No,97,Yes,30,No,99,No,100,No,100,NaN,NaN
647,Target Absent,Showup,,,NaN,No,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648,Target Absent,Lineup,,,NaN,No,80,No,100,No,100,No,100,Yes,100,No,100
649,Target Absent,Lineup,,,NaN,No,10,No,10,No,25,No,30,No,70,Yes,60
651,Target Absent,Showup,,,NaN,Yes,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652,Target Present,Showup,,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653,Target Present,Lineup,pos 5,Yes,83,No,51,No,100,No,83,No,100,NaN,NaN,No,81
654,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
655,Target Present,Lineup,pos 2,No,81,No,100,NaN,NaN,No,100,No,100,No,100,No,100
656,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
657,Target Absent,Showup,,,NaN,Yes,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
658,Target Present,Showup,,Yes,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
659,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
660,Target Absent,Lineup,,,NaN,No,91,No,92,No,91,No,91,No,98,No,100
661,Target Present,Lineup,pos 4,No,92,,,,,,,,,,,,
662,Target Absent,Lineup,,,NaN,Yes,60,No,60,No,41,No,65,No,90,No,85
663,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
664,Target Absent,Showup,,,NaN,No,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
666,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
669,Target Present,Lineup,pos 1,Yes,71,NaN,NaN,No,82,No,39,No,62,No,92,No,100
670,Target Absent,Lineup,,,NaN,Yes,72,No,32,No,40,No,20,No,30,No,29
671,Target Absent,Lineup,,,NaN,No,73,No,39,No,75,No,84,No,25,No,83
672,Target Present,Lineup,pos 3,Yes,100,No,100,No,91,NaN,NaN,No,100,No,99,No,100
673,Target Absent,Showup,,,NaN,No,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
674,Target Absent,Showup,,,NaN,No,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
675,Target Present,Showup,,No,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
676,Target Absent,Lineup,,,NaN,No,71,No,61,No,30,No,86,No,75,No,40
677,Target Present,Showup,,Yes,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
678,Target Absent,Lineup,,,NaN,Yes,60,No,42,No,36,No,41,No,43,No,37
679,Target Absent,Showup,,,NaN,No,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680,Target Present,Lineup,pos 4,No,28,No,60,No,38,Yes,59,NaN,NaN,No,28,Yes,38
681,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
682,Target Present,Lineup,pos 1,Yes,79,NaN,NaN,No,100,No,100,No,81,No,100,No,51
684,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
685,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
686,Target Absent,Lineup,,,NaN,No,69,No,100,No,40,No,100,No,39,No,87
688,Target Absent,Lineup,,,NaN,No,100,No,60,No,57,Yes,51,Yes,51,No,65
689,Target Present,Showup,,Yes,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
690,Target Absent,Lineup,,,NaN,No,67,No,100,No,56,No,73,No,81,No,83
691,Target Absent,Lineup,,,NaN,No,100,Yes,100,Yes,100,Yes,100,No,100,Yes,100
692,Target Absent,Lineup,,,NaN,No,86,No,83,No,83,Yes,26,No,21,Yes,32
695,Target Present,Showup,,Yes,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
696,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697,Target Absent,Lineup,,,NaN,Yes,92,No,100,No,100,No,100,No,100,No,100
698,Target Present,Showup,,Yes,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
700,Target Absent,Showup,,,NaN,No,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
701,Target Present,Lineup,pos 5,No,93,No,0,No,99,Yes,97,No,95,NaN,NaN,No,100
702,Target Absent,Showup,,,NaN,No,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
703,Target Absent,Showup,,,NaN,No,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
704,Target Absent,Showup,,,NaN,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
706,Target Present,Showup,,Yes,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
707,Target Absent,Showup,,,NaN,Yes,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
708,Target Absent,Lineup,,,NaN,Yes,82,No,60,No,36,Yes,78,No,81,No,84
709,Target Absent,Lineup,,,NaN,No,100,No,28,No,51,Yes,61,No,30,No,77
710,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
711,Target Present,Lineup,pos 1,Yes,86,NaN,NaN,No,51,No,51,No,94,No,51,No,52
712,Target Present,Lineup,pos 2,Yes,92,No,100,NaN,NaN,No,100,No,100,No,100,No,100
713,Target Present,Showup,,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714,Target Absent,Showup,,,NaN,Yes,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
715,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716,Target Absent,Showup,,,NaN,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717,Target Absent,Showup,,,NaN,No,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718,Target Absent,Showup,,,NaN,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
719,Target Present,Lineup,pos 3,No,11,Yes,61,No,51,NaN,NaN,No,100,No,82,No,72
720,Target Absent,Lineup,,,NaN,No,94,Yes,85,No,98,No,100,No,100,No,95
721,Target Present,Lineup,pos 4,Yes,100,No,98,No,95,Yes,90,NaN,NaN,No,100,No,100
722,Target Present,Lineup,pos 6,No,100,No,93,No,94,No,100,No,100,Yes,100,NaN,NaN
723,Target Absent,Showup,,,NaN,No,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
724,Target Absent,Showup,,,NaN,No,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
725,Target Absent,Lineup,,,NaN,No,54,No,32,No,40,No,44,Yes,71,No,36
726,Target Present,Showup,,Yes,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
727,Target Absent,Lineup,,,NaN,No,60,Yes,80,No,30,No,70,Yes,90,No,90
728,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
729,Target Present,Showup,,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
730,Target Present,Showup,,Yes,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
731,Target Absent,Showup,,,NaN,Yes,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
732,Target Absent,Showup,,,NaN,No,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
733,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
734,Target Absent,Lineup,,,NaN,No,100,No,82,Yes,75,No,91,No,94,Yes,62
735,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736,Target Absent,Lineup,,,NaN,No,100,No,34,No,82,No,79,No,81,No,100
