Subject;Subject_gender;Subject_age;Subject_language;Subject_nationality;Subject_height;Presentation_order;Target;TP_or_TA;SIM_or_SEQ;Selected_image;Response;Identification_yes_or_no;Rejection_yes_or_no;TP_identification;TA_rejection;Confidence;Response_time;Recognise_chosen;Recognise_other;Seq_image1;Seq_image1_choice;Seq_image1_time;Seq_image2;Seq_image2_choice;Seq_image2_time;Seq_image3;Seq_image3_choice;Seq_image3_time;Seq_image4;Seq_image4_choice;Seq_image4_time;Seq_image5;Seq_image5_choice;Seq_image5_time;Seq_image6;Seq_image6_choice;Seq_image6_time;Seq_image7;Seq_image7_choice;Seq_image7_time;Seq_image8;Seq_image8_choice;Seq_image8_time;Sim_row1_image1;Sim_row1_image2;Sim_row1_image3;Sim_row1_image4;Sim_row2_image1;Sim_row2_image2;Sim_row2_image3;Sim_row2_image4;Distance_actual
194;woman;31;Finnish;Finland;165;4;T4;TA;SEQ;no image chosen;1;0;1;NA;1;0;19.95;0;0;T4_Foil_5.jpg;0;3.736;T4_Foil_1.jpg;0;2.598;T4_Foil_4.jpg;0;5.296;T4_Extra.jpg;0;1.531;T4_Foil_6.jpg;0;1.601;T4_Foil_2.jpg;0;1.521;T4_Foil_3.jpg;0;2.313;T4_Foil_7.jpg;0;1.354;NA;NA;NA;NA;NA;NA;NA;NA;100
195;woman;66;Finnish;Finland;168;1;T1;TA;SEQ;T1_Foil_6.jpg;0;1;0;NA;0;0;34.162;0;0;T1_Foil_4.jpg;0;16.062;T1_Foil_1.jpg;0;1.163;T1_Foil_2.jpg;0;2.49;T1_Foil_5.jpg;0;1.057;T1_Foil_3.jpg;0;3.493;T1_Foil_7.jpg;0;8.26;T1_Foil_6.jpg;1;1.637;T1_Extra.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;15
195;woman;66;Finnish;Finland;168;2;T2;TA;SEQ;T2_Extra_T.jpg;0;1;0;NA;0;0;4.217;0;0;T2_Foil_1.jpg;0;1.809;T2_Extra_T.jpg;1;2.408;T2_Foil_3.jpg;0;0;T2_Foil_2.jpg;0;0;T2_Foil_6.jpg;0;0;T2_Foil_4.jpg;0;0;T2_Foil_7.jpg;0;0;T2_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;25
195;woman;66;Finnish;Finland;168;3;T3;TP;SEQ;T3_Correct.jpg;1;1;0;1;NA;0;8.933;0;0;T3_Foil_4.jpg;0;2.315;T3_Foil_7.jpg;0;2.752;T3_Foil_2.jpg;0;2.62;T3_Correct.jpg;1;1.246;T3_Foil_1.jpg;0;0;T3_Foil_3.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;70
195;woman;66;Finnish;Finland;168;4;T4;TA;SEQ;no image chosen;1;0;1;NA;1;0;9.349;0;0;T4_Foil_2.jpg;0;1.709;T4_Foil_5.jpg;0;0.949;T4_Foil_6.jpg;0;0.972;T4_Foil_7.jpg;0;1.519;T4_Foil_4.jpg;0;1.222;T4_Extra.jpg;0;0.997;T4_Foil_3.jpg;0;0.925;T4_Foil_1.jpg;0;1.056;NA;NA;NA;NA;NA;NA;NA;NA;90
196;woman;12;Finnish;Finland;150;1;T2;TA;SIM;no image chosen;1;0;1;NA;1;77;17.407;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_1.jpg;T2_Foil_4.jpg;T2_Foil_2.jpg;T2_Extra_T.jpg;T2_Foil_5.jpg;T2_Foil_7.jpg;T2_Foil_6.jpg;T2_Foil_3.jpg;45
196;woman;12;Finnish;Finland;150;2;T4;TA;SIM;no image chosen;1;0;1;NA;1;75;12.065;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_5.jpg;T4_Foil_2.jpg;T4_Foil_3.jpg;T4_Foil_7.jpg;T4_Foil_1.jpg;T4_Extra.jpg;T4_Foil_6.jpg;T4_Foil_4.jpg;10
196;woman;12;Finnish;Finland;150;3;T1;TP;SIM;T1_Foil_1.jpg;0;1;0;0;NA;52;25.614;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_5.jpg;T1_Foil_4.jpg;T1_Foil_7.jpg;T1_Foil_6.jpg;T1_Foil_1.jpg;T1_Foil_2.jpg;T1_Foil_3.jpg;T1_Correct.jpg;100
196;woman;12;Finnish;Finland;150;4;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;75;17.605;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Foil_6.jpg;T3_Correct.jpg;T3_Foil_3.jpg;T3_Foil_7.jpg;T3_Foil_2.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;40
198;man;41;Finnish;Finland;188;1;T2;TP;SIM;no image chosen;0;0;1;0;NA;98;10.257;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_7.jpg;T2_Foil_3.jpg;T2_Foil_4.jpg;T2_Foil_6.jpg;T2_Foil_5.jpg;T2_Foil_1.jpg;T2_Foil_2.jpg;T2_Correct.jpg;70
198;man;41;Finnish;Finland;188;2;T4;TP;SIM;no image chosen;0;0;1;0;NA;100;8.611;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_3.jpg;T4_Foil_5.jpg;T4_Foil_2.jpg;T4_Foil_4.jpg;T4_Foil_1.jpg;T4_Foil_7.jpg;T4_Foil_6.jpg;T4_Correct.jpg;15
198;man;41;Finnish;Finland;188;3;T1;TA;SIM;T1_Foil_6.jpg;0;1;0;NA;0;22;26.924;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_6.jpg;T1_Foil_4.jpg;T1_Foil_1.jpg;T1_Foil_7.jpg;T1_Foil_3.jpg;T1_Foil_5.jpg;T1_Extra.jpg;T1_Foil_2.jpg;90
198;man;41;Finnish;Finland;188;4;T3;TA;SIM;no image chosen;1;0;1;NA;1;100;19.466;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Foil_5.jpg;T3_Foil_6.jpg;T3_Foil_7.jpg;T3_Foil_3.jpg;T3_Extra.jpg;T3_Foil_1.jpg;T3_Foil_2.jpg;25
199;woman;63;Finnish;Finland;163;1;T4;TA;SEQ;no image chosen;1;0;1;NA;1;0;44.125;0;0;T4_Foil_3.jpg;0;10.288;T4_Foil_4.jpg;0;3.489;T4_Extra.jpg;0;1.367;T4_Foil_7.jpg;0;1.057;T4_Foil_5.jpg;0;4.378;T4_Foil_1.jpg;0;15.888;T4_Foil_6.jpg;0;6.435;T4_Foil_2.jpg;0;1.223;NA;NA;NA;NA;NA;NA;NA;NA;20
199;woman;63;Finnish;Finland;163;2;T3;TP;SEQ;no image chosen;0;0;1;0;NA;0;11.614;0;0;T3_Foil_3.jpg;0;3.057;T3_Foil_7.jpg;0;0.725;T3_Foil_1.jpg;0;1.212;T3_Correct.jpg;0;1.629;T3_Foil_2.jpg;0;0.843;T3_Foil_6.jpg;0;1.07;T3_Foil_5.jpg;0;2.056;T3_Foil_4.jpg;0;1.022;NA;NA;NA;NA;NA;NA;NA;NA;35
199;woman;63;Finnish;Finland;163;3;T2;TA;SEQ;T2_Foil_7.jpg;0;1;0;NA;0;20;8.063;0;0;T2_Foil_7.jpg;1;8.063;T2_Foil_2.jpg;0;0;T2_Foil_4.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Extra_T.jpg;0;0;T2_Foil_6.jpg;0;0;T2_Foil_5.jpg;0;0;T2_Foil_1.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
199;woman;63;Finnish;Finland;163;4;T1;TP;SEQ;T1_Foil_1.jpg;0;1;0;0;NA;11;15.795;0;0;T1_Foil_7.jpg;0;3.193;T1_Correct.jpg;0;1.854;T1_Foil_4.jpg;0;3.332;T1_Foil_6.jpg;0;0.879;T1_Foil_2.jpg;0;1.213;T1_Foil_5.jpg;0;1.046;T1_Foil_3.jpg;0;1.712;T1_Foil_1.jpg;1;2.566;NA;NA;NA;NA;NA;NA;NA;NA;80
200;woman;46;Finnish;Finland;162;1;T4;TP;SIM;no image chosen;0;0;1;0;NA;25;12.982;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_2.jpg;T4_Foil_6.jpg;T4_Foil_4.jpg;T4_Foil_5.jpg;T4_Foil_3.jpg;T4_Foil_7.jpg;T4_Correct.jpg;T4_Foil_1.jpg;5
200;woman;46;Finnish;Finland;162;2;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;17;15.709;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_5.jpg;T3_Foil_3.jpg;T3_Foil_1.jpg;T3_Foil_2.jpg;T3_Correct.jpg;T3_Foil_7.jpg;T3_Foil_6.jpg;T3_Foil_4.jpg;30
200;woman;46;Finnish;Finland;162;3;T2;TP;SIM;T2_Correct.jpg;1;1;0;1;NA;12;8.487;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_2.jpg;T2_Foil_3.jpg;T2_Foil_4.jpg;T2_Foil_1.jpg;T2_Foil_5.jpg;T2_Foil_7.jpg;T2_Foil_6.jpg;T2_Correct.jpg;60
200;woman;46;Finnish;Finland;162;4;T1;TA;SIM;T1_Foil_3.jpg;0;1;0;NA;0;7;7.901;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_4.jpg;T1_Foil_6.jpg;T1_Foil_7.jpg;T1_Foil_1.jpg;T1_Foil_3.jpg;T1_Foil_2.jpg;T1_Extra.jpg;T1_Foil_5.jpg;110
201;man;25;Finnish;Finland;182;1;T4;TA;SEQ;no image chosen;1;0;1;NA;1;80;14.143;0;0;T4_Foil_4.jpg;0;7.318;T4_Extra.jpg;0;0.511;T4_Foil_5.jpg;0;0.665;T4_Foil_7.jpg;0;1.974;T4_Foil_2.jpg;0;0.726;T4_Foil_1.jpg;0;0.928;T4_Foil_6.jpg;0;0.927;T4_Foil_3.jpg;0;1.094;NA;NA;NA;NA;NA;NA;NA;NA;15
201;man;25;Finnish;Finland;182;2;T3;TP;SEQ;T3_Foil_7.jpg;0;1;0;0;NA;80;12.968;0;0;T3_Foil_6.jpg;0;2.469;T3_Foil_3.jpg;0;1.142;T3_Foil_1.jpg;0;1.344;T3_Foil_4.jpg;0;1.152;T3_Correct.jpg;0;5.303;T3_Foil_7.jpg;1;1.558;T3_Foil_2.jpg;0;0;T3_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;25
201;man;25;Finnish;Finland;182;3;T2;TP;SEQ;no image chosen;0;0;1;0;NA;80;18.721;0;0;T2_Foil_1.jpg;0;3.453;T2_Foil_7.jpg;0;0.986;T2_Foil_2.jpg;0;0.976;T2_Foil_5.jpg;0;2.509;T2_Foil_4.jpg;0;3.751;T2_Foil_3.jpg;0;1.094;T2_Foil_6.jpg;0;0.856;T2_Correct.jpg;0;5.096;NA;NA;NA;NA;NA;NA;NA;NA;70
201;man;25;Finnish;Finland;182;4;T1;TP;SEQ;no image chosen;0;0;1;0;NA;78;11.443;0;0;T1_Foil_7.jpg;0;4.021;T1_Foil_1.jpg;0;0.928;T1_Correct.jpg;0;0.797;T1_Foil_3.jpg;0;1.749;T1_Foil_5.jpg;0;0.986;T1_Foil_2.jpg;0;0.92;T1_Foil_6.jpg;0;1.03;T1_Foil_4.jpg;0;1.012;NA;NA;NA;NA;NA;NA;NA;NA;90
202;man;42;Finnish;Finland;183;1;T2;TA;SEQ;no image chosen;1;0;1;NA;1;0;22.101;0;0;T2_Foil_7.jpg;0;9.941;T2_Foil_5.jpg;0;1.091;T2_Foil_6.jpg;0;0.855;T2_Foil_3.jpg;0;0.819;T2_Extra_T.jpg;0;6.808;T2_Foil_2.jpg;0;0.878;T2_Foil_4.jpg;0;0.914;T2_Foil_1.jpg;0;0.795;NA;NA;NA;NA;NA;NA;NA;NA;5
202;man;42;Finnish;Finland;183;2;T4;TP;SEQ;T4_Correct.jpg;1;1;0;1;NA;19;17.789;0;0;T4_Foil_2.jpg;0;7.596;T4_Foil_6.jpg;0;1.554;T4_Correct.jpg;1;8.639;T4_Foil_1.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Foil_3.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;30
202;man;42;Finnish;Finland;183;3;T1;TA;SEQ;T1_Foil_4.jpg;0;1;0;NA;0;8;15.326;0;0;T1_Foil_4.jpg;1;15.326;T1_Foil_3.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_6.jpg;0;0;T1_Extra.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;60
202;man;42;Finnish;Finland;183;4;T3;TP;SEQ;T3_Foil_5.jpg;0;1;0;0;NA;1;10.535;0;0;T3_Foil_4.jpg;0;1.877;T3_Foil_6.jpg;0;2.644;T3_Foil_2.jpg;0;1.221;T3_Correct.jpg;0;0.974;T3_Foil_5.jpg;1;3.819;T3_Foil_1.jpg;0;0;T3_Foil_3.jpg;0;0;T3_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;110
204;woman;11;Finnish;Finland;146;1;T2;TP;SIM;no image chosen;0;0;1;0;NA;50;19.134;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_2.jpg;T2_Foil_7.jpg;T2_Foil_1.jpg;T2_Foil_6.jpg;T2_Foil_5.jpg;T2_Foil_3.jpg;T2_Foil_4.jpg;T2_Correct.jpg;10
204;woman;11;Finnish;Finland;146;2;T4;TP;SIM;no image chosen;0;0;1;0;NA;50;11.236;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Correct.jpg;T4_Foil_5.jpg;T4_Foil_7.jpg;T4_Foil_1.jpg;T4_Foil_6.jpg;T4_Foil_4.jpg;T4_Foil_3.jpg;T4_Foil_2.jpg;40
204;woman;11;Finnish;Finland;146;3;T1;TA;SIM;no image chosen;1;0;1;NA;1;43;21.673;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Extra.jpg;T1_Foil_7.jpg;T1_Foil_5.jpg;T1_Foil_4.jpg;T1_Foil_6.jpg;T1_Foil_2.jpg;T1_Foil_3.jpg;T1_Foil_1.jpg;45
204;woman;11;Finnish;Finland;146;4;T3;TP;SIM;T3_Foil_7.jpg;0;1;0;0;NA;47;14.058;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_6.jpg;T3_Correct.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Foil_3.jpg;T3_Foil_2.jpg;T3_Foil_4.jpg;T3_Foil_7.jpg;100
205;man;32;Finnish;Finland;180;1;T4;TA;SEQ;T4_Extra.jpg;0;1;0;NA;0;33;23.443;0;0;T4_Foil_3.jpg;0;8.11;T4_Foil_2.jpg;0;1.222;T4_Foil_7.jpg;0;3.633;T4_Foil_6.jpg;0;1.163;T4_Foil_1.jpg;0;0.937;T4_Foil_4.jpg;0;6.29;T4_Extra.jpg;1;2.088;T4_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;25
205;man;32;Finnish;Finland;180;2;T3;TP;SEQ;T3_Correct.jpg;1;1;0;1;NA;37;10.358;0;0;T3_Foil_5.jpg;0;2.692;T3_Foil_4.jpg;0;1.222;T3_Foil_7.jpg;0;1.033;T3_Foil_1.jpg;0;0.902;T3_Foil_2.jpg;0;0.925;T3_Foil_6.jpg;0;0.854;T3_Foil_3.jpg;0;0.783;T3_Correct.jpg;1;1.947;NA;NA;NA;NA;NA;NA;NA;NA;90
205;man;32;Finnish;Finland;180;3;T2;TP;SEQ;T2_Foil_5.jpg;0;1;0;0;NA;44;7.207;0;0;T2_Foil_6.jpg;0;2.932;T2_Foil_5.jpg;1;4.275;T2_Foil_4.jpg;0;0;T2_Foil_1.jpg;0;0;T2_Foil_7.jpg;0;0;T2_Correct.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;15
205;man;32;Finnish;Finland;180;4;T1;TP;SEQ;T1_Foil_3.jpg;0;1;0;0;NA;28;13.044;0;0;T1_Foil_6.jpg;0;5.61;T1_Foil_2.jpg;0;0.747;T1_Foil_3.jpg;1;6.687;T1_Foil_4.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;70
206;woman;36;Finnish;Finland;171;1;T4;TP;SIM;no image chosen;0;0;1;0;NA;72;12.536;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_4.jpg;T4_Foil_7.jpg;T4_Foil_2.jpg;T4_Foil_1.jpg;T4_Foil_3.jpg;T4_Foil_5.jpg;T4_Foil_6.jpg;T4_Correct.jpg;30
206;woman;36;Finnish;Finland;171;2;T3;TP;SIM;no image chosen;0;0;1;0;NA;0;7.386;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Foil_6.jpg;T3_Foil_7.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Correct.jpg;T3_Foil_2.jpg;T3_Foil_3.jpg;110
206;woman;36;Finnish;Finland;171;3;T2;TA;SIM;no image chosen;1;0;1;NA;1;51;15.319;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_3.jpg;T2_Foil_7.jpg;T2_Foil_5.jpg;T2_Foil_4.jpg;T2_Foil_1.jpg;T2_Foil_6.jpg;T2_Foil_2.jpg;T2_Extra_T.jpg;5
206;woman;36;Finnish;Finland;171;4;T1;TP;SIM;T1_Foil_4.jpg;0;1;0;0;NA;71;5.696;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_4.jpg;T1_Foil_2.jpg;T1_Foil_6.jpg;T1_Foil_5.jpg;T1_Foil_7.jpg;T1_Foil_1.jpg;T1_Correct.jpg;T1_Foil_3.jpg;60
207;man;71;Finnish;Finland;175;1;T4;TA;SIM;no image chosen;1;0;1;NA;1;0;13.972;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_2.jpg;T4_Extra.jpg;T4_Foil_6.jpg;T4_Foil_7.jpg;T4_Foil_5.jpg;T4_Foil_4.jpg;T4_Foil_1.jpg;T4_Foil_3.jpg;35
207;man;71;Finnish;Finland;175;2;T3;TA;SIM;no image chosen;1;0;1;NA;1;0;8.58;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_5.jpg;T3_Foil_2.jpg;T3_Foil_6.jpg;T3_Foil_1.jpg;T3_Extra.jpg;T3_Foil_4.jpg;T3_Foil_7.jpg;T3_Foil_3.jpg;80
207;man;71;Finnish;Finland;175;3;T2;TA;SIM;no image chosen;1;0;1;NA;1;0;13.282;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_4.jpg;T2_Foil_1.jpg;T2_Foil_7.jpg;T2_Extra_T.jpg;T2_Foil_3.jpg;T2_Foil_2.jpg;T2_Foil_5.jpg;T2_Foil_6.jpg;20
207;man;71;Finnish;Finland;175;4;T1;TA;SIM;no image chosen;1;0;1;NA;1;0;12.522;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_7.jpg;T1_Foil_5.jpg;T1_Foil_4.jpg;T1_Foil_6.jpg;T1_Foil_3.jpg;T1_Extra.jpg;T1_Foil_2.jpg;T1_Foil_1.jpg;50
208;woman;23;Finnish;Finland;165;1;T4;TP;SIM;T4_Foil_4.jpg;0;1;0;0;NA;12;13.961;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_7.jpg;T4_Foil_3.jpg;T4_Foil_4.jpg;T4_Foil_5.jpg;T4_Foil_1.jpg;T4_Foil_6.jpg;T4_Foil_2.jpg;T4_Correct.jpg;40
208;woman;23;Finnish;Finland;165;2;T3;TA;SIM;T3_Foil_6.jpg;0;1;0;NA;0;11;12.803;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_3.jpg;T3_Foil_6.jpg;T3_Foil_4.jpg;T3_Extra.jpg;T3_Foil_5.jpg;T3_Foil_7.jpg;T3_Foil_2.jpg;T3_Foil_1.jpg;100
208;woman;23;Finnish;Finland;165;3;T2;TP;SIM;T2_Correct.jpg;1;1;0;1;NA;80;6.704;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_4.jpg;T2_Foil_7.jpg;T2_Foil_2.jpg;T2_Foil_5.jpg;T2_Foil_3.jpg;T2_Foil_1.jpg;T2_Correct.jpg;T2_Foil_6.jpg;10
208;woman;23;Finnish;Finland;165;4;T1;TP;SIM;T1_Foil_6.jpg;0;1;0;0;NA;11;8.503;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Correct.jpg;T1_Foil_3.jpg;T1_Foil_6.jpg;T1_Foil_2.jpg;T1_Foil_4.jpg;T1_Foil_7.jpg;T1_Foil_1.jpg;T1_Foil_5.jpg;45
209;woman;63;Finnish;Finland;164;1;T1;TP;SIM;no image chosen;0;0;1;0;NA;46;12.479;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_5.jpg;T1_Foil_1.jpg;T1_Foil_4.jpg;T1_Foil_3.jpg;T1_Foil_2.jpg;T1_Foil_7.jpg;T1_Foil_6.jpg;T1_Correct.jpg;45
209;woman;63;Finnish;Finland;164;2;T2;TA;SIM;T2_Foil_1.jpg;0;1;0;NA;0;48;16.246;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_2.jpg;T2_Foil_1.jpg;T2_Foil_7.jpg;T2_Foil_5.jpg;T2_Foil_4.jpg;T2_Foil_3.jpg;T2_Foil_6.jpg;T2_Extra_T.jpg;10
209;woman;63;Finnish;Finland;164;3;T3;TP;SIM;no image chosen;0;0;1;0;NA;9;11.013;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_1.jpg;T3_Foil_4.jpg;T3_Foil_7.jpg;T3_Correct.jpg;T3_Foil_6.jpg;T3_Foil_2.jpg;T3_Foil_3.jpg;T3_Foil_5.jpg;100
209;woman;63;Finnish;Finland;164;4;T4;TP;SIM;no image chosen;0;0;1;0;NA;12;20.5;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_5.jpg;T4_Foil_4.jpg;T4_Foil_1.jpg;T4_Foil_2.jpg;T4_Foil_7.jpg;T4_Correct.jpg;T4_Foil_3.jpg;T4_Foil_6.jpg;40
210;woman;9;Finnish;Finland;137;1;T1;TP;SEQ;T1_Foil_5.jpg;0;1;0;0;NA;11;13.239;0;0;T1_Correct.jpg;0;5.043;T1_Foil_7.jpg;0;1.923;T1_Foil_6.jpg;0;1.532;T1_Foil_5.jpg;1;4.741;T1_Foil_4.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
210;woman;9;Finnish;Finland;137;2;T2;TP;SEQ;T2_Correct.jpg;1;1;0;1;NA;9;10.687;0;0;T2_Foil_2.jpg;0;2.186;T2_Foil_4.jpg;0;1.14;T2_Correct.jpg;1;7.361;T2_Foil_5.jpg;0;0;T2_Foil_1.jpg;0;0;T2_Foil_6.jpg;0;0;T2_Foil_7.jpg;0;0;T2_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;20
210;woman;9;Finnish;Finland;137;3;T3;TA;SEQ;no image chosen;1;0;1;NA;1;0;12.385;0;0;T3_Foil_5.jpg;0;2.715;T3_Foil_7.jpg;0;1.734;T3_Extra.jpg;0;0.819;T3_Foil_1.jpg;0;0.939;T3_Foil_2.jpg;0;1.354;T3_Foil_4.jpg;0;0.868;T3_Foil_3.jpg;0;1.817;T3_Foil_6.jpg;0;2.139;NA;NA;NA;NA;NA;NA;NA;NA;80
210;woman;9;Finnish;Finland;137;4;T4;TP;SEQ;T4_Foil_7.jpg;0;1;0;0;NA;4;13.795;0;0;T4_Foil_6.jpg;0;2.853;T4_Foil_2.jpg;0;0.843;T4_Foil_5.jpg;0;4.432;T4_Foil_4.jpg;0;1.853;T4_Correct.jpg;0;1.188;T4_Foil_7.jpg;1;2.626;T4_Foil_3.jpg;0;0;T4_Foil_1.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;35
