ParticipantId,Age,Sex,Ethnicity,Ethnicity2,TimeElapsed,EncodingConditionRaw,EncodingCondition,TargetPresent,Lineup1,Lineup2,Lineup3,Lineup4,Lineup5,Lineup6,Interactors,ParticipantTargetPresent,ParticipantLineupSelection,Accuracy,ParticipantSelection,Confidence,MouseGroup,MissingMouseData,TargetFront,TargetLeft,TargetRight,FrontFiller,LeftFiller,RightFiller,SameTarget,OppTarget,SameFiller,OppFiller,
0cd4002d-afc3-47c9-8806-fd44e49274c8,23,Female,American Indian or Alaska Native,Native American or Alaska Native,233835,1,right,0,4,2,1,6,5,3,1,yes,2,0,filler,60,Low,0,,,,0.496490752,0.376515611,0.126993637,,,0.126993637,0.376515611,
bf32b813-9329-4281-961d-3e6e0804a245,22,Female,White or Caucasian,White American,202776,2,left,0,5,1,3,2,4,6,1,no,,1,reject,80,Low,0,,,,0.636915989,0.170326567,0.192757444,,,0.170326567,0.192757444,
a9ff1d2b-ab8b-45b5-a2b7-939d118d8795,56,Female,White or Caucasian,White American,257872,1,right,0,1,4,3,2,5,6,1,yes,4,0,filler,40,Low,0,,,,0.652684385,0.170137228,0.177178388,,,0.177178388,0.170137228,
77679fca-9371-40ee-90cb-cb06995d522b,35,Female,White or Caucasian,White American,231563,1,right,1,1,6,2,3,4,5,1,yes,3,0,filler,40,Low,0,1,,,0.958890168,0,0.041109832,0,0,0.041109832,0,
0ffa91bc-46e1-4b10-b7f6-9edb8405b8e8,42,Male,Black or African American,Native American or Alaska Native,386670,2,left,1,6,4,5,2,3,1,1,yes,1,1,target,90,Low,0,0.6277999,0.238427078,0.133773021,0.642699709,0.179690424,0.177609867,0.238427078,0.133773021,0.179690424,0.177609867,
4190a2a7-af65-449e-8f63-9774267cd814,33,Female,White or Caucasian,White American,188404,2,left,0,2,1,5,4,3,6,1,yes,1,0,filler,30,Low,0,,,,0.665276314,0.160337391,0.174386296,,,0.160337391,0.174386296,
9231d7a0-b458-4316-bdde-8e25a112db1f,29,Female,White or Caucasian,White American,235861,1,right,1,4,3,5,6,1,2,1,yes,4,1,target,60,High,0,0.336743584,0.180021407,0.483235009,0.565215615,0.179061474,0.255722911,0.483235009,0.180021407,0.255722911,0.179061474,
b94d5732-d0fb-4acf-b753-2e75fd7dc47c,44,Female,White or Caucasian,White American,203878,1,right,0,1,4,6,2,5,3,1,yes,4,0,filler,20,High,0,,,,0.645881,0,0.354119,,,0.354119,0,
e7c6bec0-ecb2-40b3-b8bd-08dfb80fa09c,36,Male,White or Caucasian,White American,300991,2,left,1,4,2,3,1,6,5,1,yes,5,1,target,100,Low,0,0.488702202,0.22725956,0.284038239,0.646642123,0.117580272,0.235777605,0.22725956,0.284038239,0.117580272,0.235777605,
74b6bb74-8a79-461a-b646-74f7422f54a8,31,Female,White or Caucasian,White American,269630,1,right,1,3,4,1,2,5,6,1,yes,6,1,target,10,Low,0,0.549640032,0.26530975,0.185050218,0.569905865,0.220058903,0.210035232,0.185050218,0.26530975,0.210035232,0.220058903,
49699fdc-ef4b-4961-b743-bbf967e0fe0a,50,Male,White or Caucasian,White Irish,206868,2,left,1,6,4,5,2,3,1,1,yes,1,1,target,90,High,0,0.561263897,0.343124634,0.095611469,0.678660076,0.163852408,0.157487516,0.343124634,0.095611469,0.163852408,0.157487516,
171737f5-ca81-4f16-85ff-381b9db1829e,45,Male,White or Caucasian,White American,211083,2,left,0,1,5,6,4,2,3,1,no,,1,reject,80,High,0,,,,0.55161568,0.427944197,0.020440123,,,0.427944197,0.020440123,
b64991a8-c80e-4d91-8c3c-d2ae33051984,64,Female,White or Caucasian,White American,328397,1,right,1,2,5,6,4,1,3,1,yes,3,1,target,70,High,0,0.361611021,0.617723719,0.02066526,0.543857692,0.252885032,0.203257277,0.02066526,0.617723719,0.203257277,0.252885032,
23fbc98e-3de6-42b3-b9cc-78a2fb742896,29,Male,White or Caucasian,White American,214030,2,left,1,4,6,5,3,2,1,1,yes,2,1,target,90,High,0,0.570382943,0.30571762,0.123899438,0.666127572,0.217699816,0.116172611,0.30571762,0.123899438,0.217699816,0.116172611,
575a5b58-e4b2-4ded-8253-e6338c3cbe27,37,Female,White or Caucasian,White American,319892,1,right,1,1,4,5,3,2,6,1,no,,0,reject,90,Low,0,0.656023222,0.011052808,0.33292397,0.735450019,0.132087474,0.132462507,0.33292397,0.011052808,0.132462507,0.132087474,
e5f2eb03-63da-4c39-ac58-68a2c8799570,28,Female,White or Caucasian,White other,668587,1,right,1,6,1,5,3,2,4,1,yes,1,1,target,50,High,0,0.811334433,0.088695565,0.099970001,0.628209866,0.168831845,0.202958288,0.099970001,0.088695565,0.202958288,0.168831845,
efd17c47-acb3-42d4-bd77-a7d9305dc068,38,Female,Black or African American,Black African,251368,2,left,1,4,5,2,3,6,1,1,yes,5,1,target,100,Low,0,0.971972747,0.028027253,,,,,0.028027253,0,0,0,
58245559-73e1-4f8e-bd9a-c0c47296b99b,33,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,167771,2,left,1,4,3,6,2,1,5,1,yes,3,1,target,60,Low,0,0.697739325,0.269606475,0.0326542,0.685732682,0.12986294,0.184404378,0.269606475,0.0326542,0.12986294,0.184404378,
3b986955-77e2-4fa4-9b54-4134558dd8ce,23,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Asian other,185942,1,right,0,3,4,6,2,1,5,1,no,,1,reject,70,High,0,,,,0.781978091,0.022691936,0.195329974,,,0.195329974,0.022691936,
d0e07999-d41f-414e-beed-acfd2a0873ef,40,Female,White or Caucasian,White American,232087,2,left,1,5,2,6,3,4,1,1,yes,3,1,target,100,High,0,0.620543093,0.255844156,0.123612751,0.655420553,0.236969406,0.107610041,0.255844156,0.123612751,0.236969406,0.107610041,
335310b3-c148-4ab5-94f4-edaddb602574,40,Female,White or Caucasian,White other,232596,2,left,0,2,3,4,6,1,5,1,no,,1,reject,100,Low,0,,,,0.585770628,0.190655833,0.223573539,,,0.190655833,0.223573539,
7c99c764-d3b1-41ae-a4d5-7f744b3cd1a4,25,Male,White or Caucasian,White American,335821,1,right,0,4,2,5,1,6,3,1,yes,2,0,filler,80,High,0,,,,0.5621907,0.184601075,0.253208224,,,0.253208224,0.184601075,
9d66c55e-912b-4ae2-b315-68ed9cb6c230,25,Male,White or Caucasian,White American,218427,2,left,1,1,2,4,5,6,3,1,yes,5,1,target,50,Low,0,0.821067529,0.178932471,0,0.775379624,0.120604372,0.104016004,0.178932471,0,0.120604372,0.104016004,
3696a346-1c2a-42c0-9160-b4d4315d008d,24,Male,White or Caucasian,White Irish,203640,2,left,0,6,5,1,3,4,2,1,no,,1,reject,90,Low,0,,,,0.860695429,0.139304571,0,,,0.139304571,0,
ec03bf5d-4ae6-46e3-9e11-218a412e9e78,36,Male,White or Caucasian,White American,236693,1,right,1,3,4,1,5,2,6,1,yes,6,1,target,90,High,0,0.415465933,0.109695171,0.474838897,0.451895312,0.179240791,0.368863898,0.474838897,0.109695171,0.368863898,0.179240791,
5316b6b5-207a-49ca-84f4-782d557f558a,33,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,227566,2,left,0,2,5,4,1,3,6,1,no,,1,reject,100,Low,0,,,,0.917169796,0.00851974,0.074310464,,,0.00851974,0.074310464,
3f4cdbcb-687a-4548-8c89-991bec17bab1,45,Female,White or Caucasian,White American,231739,1,right,0,2,3,5,4,6,1,1,no,,1,reject,100,High,0,,,,0.640808196,0.077297392,0.281894412,,,0.281894412,0.077297392,
1a524981-5d27-4756-b276-85d78d98c03f,36,Female,White or Caucasian,White American,208218,2,left,0,4,5,6,2,3,1,1,no,,1,reject,100,Low,0,,,,0.765815232,0.202624203,0.031560565,,,0.202624203,0.031560565,
6601dad8-4541-47a1-bd97-b8d820c90854,25,Male,Black or African American,Black other,217269,1,right,1,3,5,6,4,2,1,1,yes,3,1,target,100,Low,0,0.754137116,,0.245862884,0.780913651,0.07980099,0.139285359,0.245862884,0,0.139285359,0.07980099,
ab13e012-add3-4d98-91ab-0681127124cc,26,Male,White or Caucasian,White American,167675,2,left,1,5,2,1,6,3,4,1,yes,2,0,filler,50,Low,0,0.657413793,0.342586207,,0.789054856,0.144174376,0.066770768,0.342586207,0,0.144174376,0.066770768,
2c54dd38-5639-4468-9163-2702878ffaee,40,Male,White or Caucasian,White American,307140,2,left,1,6,2,5,3,1,4,1,yes,1,1,target,90,Low,0,0.677060846,0.211401615,0.111537539,0.64995778,0.156984602,0.193057618,0.211401615,0.111537539,0.156984602,0.193057618,
f735ed9a-9484-4142-b312-52a7091f4377,26,Male,White or Caucasian,White American,295326,1,right,1,5,4,3,6,1,2,1,yes,4,1,target,60,High,0,0.291878788,0.170424242,0.53769697,0.402376044,0.265297634,0.332326321,0.53769697,0.170424242,0.332326321,0.265297634,
0c83c1af-a3b3-4d23-a172-015aef4b92c5,56,Female,White or Caucasian,White American,278606,2,left,0,6,5,3,1,4,2,1,no,,1,reject,90,High,0,,,,0.511590265,0.276948847,0.211460888,,,0.276948847,0.211460888,
9b3daf47-baab-4ab7-b924-18a096682d0f,44,Male,American Indian or Alaska Native,Asian Indian,221143,1,right,0,3,4,5,1,6,2,1,no,,1,reject,70,Low,0,,,,0.675276415,0.20771881,0.117004775,,,0.117004775,0.20771881,
18795f09-834d-4ec7-8f6e-b3917264f236,30,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Asian other,159957,2,left,1,4,3,5,1,6,2,1,yes,5,1,target,80,Low,0,0.939979654,0.060020346,,0.83117758,0.16882242,0,0.060020346,0,0.16882242,0,
9c32585d-5caf-4d96-95b9-d04f20127422,57,Female,White or Caucasian,White American,202341,2,left,1,5,4,1,2,3,6,1,yes,6,1,target,90,Low,0,0.589409208,0.018178226,0.392412567,0.568899099,0.235832602,0.195268299,0.018178226,0.392412567,0.235832602,0.195268299,
8bf8386c-9611-4385-85f6-d3a34a67940f,24,Female,White or Caucasian,White American,224731,1,right,1,3,1,4,2,6,5,1,yes,5,1,target,70,High,0,0.279371414,0.048474266,0.672154319,0.610398565,0.16785547,0.221745965,0.672154319,0.048474266,0.221745965,0.16785547,
5e5b7e1b-2f79-4e99-b72e-10092cd53191,29,Female,White or Caucasian,White American,256799,2,left,1,2,4,5,6,1,3,1,yes,4,1,target,70,High,0,0.554166667,0.398790323,0.047043011,0.615175913,0.267535286,0.117288801,0.398790323,0.047043011,0.267535286,0.117288801,
be1c49f7-fc65-4ab6-b108-c0d1ec557123,40,Male,White or Caucasian,White American,157876,1,right,1,4,3,5,1,6,2,1,yes,5,1,target,90,Low,0,0.552367942,0.151639344,0.295992714,0.687926718,0.185816704,0.126256579,0.295992714,0.151639344,0.126256579,0.185816704,
3d554758-d39a-4674-bcef-7211b06eacb4,29,Female,White or Caucasian,White American,181679,2,left,0,3,6,5,1,2,4,1,no,,1,reject,80,High,0,,,,0.548165961,0.322079724,0.129754315,,,0.322079724,0.129754315,
ba0e1a83-77fe-4f1d-9323-edb90c4084bb,31,Male,White or Caucasian,White American,266009,1,right,1,5,3,4,6,1,2,1,yes,4,1,target,80,High,0,0.577983366,0.403326792,0.018689842,0.529404162,0.169080646,0.301515191,0.018689842,0.403326792,0.301515191,0.169080646,
fec9052b-113e-4683-84e9-6cf6eede6202,30,Male,White or Caucasian,White American,241170,1,right,0,2,4,5,3,6,1,1,yes,1,0,filler,80,Low,0,,,,0.722391292,0.221041523,0.056567185,,,0.056567185,0.221041523,
1a13ab60-0b03-4bb2-bacd-a38667a42a98,46,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,257982,2,left,1,1,5,3,4,2,6,1,yes,6,1,target,100,Low,0,0.711842105,0.012719298,0.275438596,0.660984611,0.12065143,0.218363959,0.012719298,0.275438596,0.12065143,0.218363959,
0b21b885-9833-48dd-a9f8-087cda4248f1,35,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,244424,2,left,1,2,5,4,6,1,3,1,yes,4,1,target,100,High,0,0.551658494,0.386789732,0.061551774,0.740329211,0.192006079,0.06766471,0.386789732,0.061551774,0.192006079,0.06766471,
ddf8bc76-60f0-4a50-932d-60d63b44fb62,76,Male,White or Caucasian,White American,343397,1,right,1,6,3,2,1,4,5,1,yes,1,1,target,80,High,0,0.670102249,0.065357873,0.264539877,0.479822651,0.216740631,0.303436718,0.264539877,0.065357873,0.303436718,0.216740631,
9a661639-25b5-4d7a-9efa-2f040f67c494,25,Female,White or Caucasian,White American,450142,2,left,1,2,5,6,1,3,4,1,no,,0,reject,80,High,0,0.397149601,0.42211329,0.18073711,0.693339073,0.174468193,0.132192734,0.42211329,0.18073711,0.174468193,0.132192734,
0db759e2-c162-4ebc-bdcb-26b7cb740320,26,Male,White or Caucasian,White American,207128,1,right,0,5,2,4,6,3,1,1,yes,2,0,filler,100,Low,0,,,,0.885722408,0.067295219,0.046982374,,,0.046982374,0.067295219,
45e00868-f6a5-4bc7-a385-15c9d849d3cc,24,Male,White or Caucasian,White American,244415,2,left,0,4,2,5,3,1,6,1,yes,2,0,filler,80,High,0,,,,0.694478131,0.258067027,0.047454842,,,0.258067027,0.047454842,
4d9381ea-9b55-49fb-bf2b-cc00d4d92550,31,Male,White or Caucasian,White American,203914,1,right,1,2,6,4,5,1,3,1,yes,2,1,target,80,High,0,0.810174639,0.170842825,0.018982536,0.540545314,0.095996809,0.363457876,0.018982536,0.170842825,0.363457876,0.095996809,
110bbb98-906b-4f1e-b396-9f34c72c281a,44,Female,White or Caucasian,White other,239371,2,left,0,4,1,2,5,3,6,1,yes,3,0,filler,40,High,0,,,,0.707242911,0.216061072,0.076696017,,,0.216061072,0.076696017,
a0b4310c-f290-4855-9b49-e4f49460a57f,36,Female,Black or African American,Black Caribbean,191156,1,right,1,1,2,3,5,4,6,1,yes,6,1,target,80,High,0,0.567885117,0.102088773,0.33002611,0.566849728,0.202606538,0.230543734,0.33002611,0.102088773,0.230543734,0.202606538,
5195634e-47a3-459e-91bb-9956293951b2,39,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,259821,2,left,1,1,6,4,2,5,3,1,no,,0,reject,100,Low,0,1,,,0.970226506,0.029773494,0,0,0,0.029773494,0,
f99afe09-3859-4754-ba6a-be15c9a5438a,34,Female,White or Caucasian,White American,414943,1,right,1,3,5,6,1,4,2,1,yes,3,1,target,50,Low,0,0.587804127,0.275207884,0.136987989,0.708992496,0.135814713,0.15519279,0.136987989,0.275207884,0.15519279,0.135814713,
029abd23-6197-471c-86ed-879282ca5908,23,Female,American Indian or Alaska Native,Mixed other,218492,1,right,0,6,5,4,1,2,3,1,yes,5,0,filler,70,High,0,,,,0.558671254,0.134129406,0.30719934,,,0.30719934,0.134129406,
01764a67-7d66-41d0-8362-0cf483cde19e,63,Male,White or Caucasian,White American,213894,2,left,0,4,2,1,5,6,3,1,no,,1,reject,90,Low,0,,,,0.923602744,0.076397256,0,,,0.076397256,0,
99e95a65-c562-412a-a951-459c3975d707,42,Male,White or Caucasian,White American,148530,2,left,0,2,1,4,3,6,5,1,no,,1,reject,70,High,0,,,,0.601519996,0.294893454,0.10358655,,,0.294893454,0.10358655,
8f658e72-c952-4eef-8c33-90720771940c,26,Female,White or Caucasian,White American,325380,1,right,0,1,3,2,4,5,6,1,yes,1,0,filler,80,Low,0,,,,0.800741982,0.14916746,0.050090559,,,0.050090559,0.14916746,
b976a3dd-8e6f-408d-b411-7e42d4cfde9a,25,Female,White or Caucasian,Asian other,176737,2,left,0,1,2,4,3,5,6,1,no,,1,reject,90,Low,0,,,,0.729565508,0.184052786,0.086381706,,,0.184052786,0.086381706,
5216b106-a71d-4ef2-a2fe-baa1a663da6d,30,Male,White or Caucasian,White American,179608,1,right,1,1,5,6,3,4,2,1,yes,3,1,target,100,Low,0,0.7956621,0.090182648,0.114155251,0.959000265,0.016340269,0.024659465,0.114155251,0.090182648,0.024659465,0.016340269,
442b6f58-6a0f-4dbf-a52c-1fdbb89cb4d1,37,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Indian,182987,2,left,1,1,5,2,3,4,6,1,yes,6,1,target,100,Low,0,0.928647497,0.071352503,,0.794777252,0.205222748,0,0.071352503,0,0.205222748,0,
311764f5-6956-49cd-85da-cdfe4348631f,55,Female,White or Caucasian,White American,179910,2,left,0,6,5,3,1,4,2,1,no,,1,reject,80,High,0,,,,0.609290384,0.278084513,0.112625103,,,0.278084513,0.112625103,
21f913e2-713d-4eef-abc6-ddc51a3979a1,49,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Asian other,311012,1,right,1,3,2,6,1,4,5,1,yes,3,1,target,100,Low,0,0.968079096,,0.031920904,0.885799023,0,0.114200977,0.031920904,0,0.114200977,0,
e6efd69a-ba5f-4da0-880e-010a08a78c1c,63,Male,White or Caucasian,White American,199117,2,left,1,6,4,3,2,1,5,1,yes,1,1,target,100,High,0,0.80542016,0.19457984,,0.695918374,0.304081626,0,0.19457984,0,0.304081626,0,
28c69a96-e372-47e5-a1fa-144c3f6fe119,39,Female,White or Caucasian,White American,228609,1,right,1,4,3,1,6,5,2,1,yes,4,1,target,90,Low,0,0.580696787,0.263080143,0.15622307,0.592955278,0.213992237,0.193052485,0.15622307,0.263080143,0.193052485,0.213992237,
c916cd30-0d06-4b7b-b37d-7c93cbdb46ff,32,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,204972,1,right,1,6,2,5,4,3,1,1,yes,1,1,target,100,Low,0,0.761964736,,0.238035264,0.894825963,0.097011952,0.008162085,0.238035264,0,0.008162085,0.097011952,
35e6b6e4-a997-4a28-8f68-9a781512e76d,34,Female,Black or African American,Black Caribbean,330284,1,right,1,2,4,1,5,6,3,1,yes,1,0,filler,90,Low,0,0.41864882,0.183594103,0.397757077,0.789143659,0.182263709,0.028592632,0.397757077,0.183594103,0.028592632,0.182263709,
42ad54e2-dea8-4f31-bba5-7cc06e34e956,42,Female,White or Caucasian,White American,174765,2,left,1,6,3,1,2,5,4,1,yes,1,1,target,90,Low,0,0.918287393,,0.081712607,0.96010785,0.017889216,0.022002934,0,0.081712607,0.017889216,0.022002934,
aa6004b3-de3b-4c31-92cf-a7e1a0219ee7,24,Male,Black or African American,Black Caribbean,264448,2,left,0,4,3,6,2,1,5,1,yes,3,0,filler,90,Low,0,,,,0.560501522,0.205567229,0.233931249,,,0.205567229,0.233931249,
041757e4-547a-4258-97b6-01ac93fa2a36,61,Female,White or Caucasian,White American,208981,2,left,0,5,3,6,2,1,4,1,no,,1,reject,70,High,0,,,,0.700094733,0.233772695,0.066132572,,,0.233772695,0.066132572,
f5804d01-95d6-4112-81c8-e31d1e37f0d5,42,Female,White or Caucasian,White American,260993,1,right,1,6,2,1,3,4,5,1,yes,1,1,target,90,High,0,0.524585807,0.245769469,0.229644724,0.646618821,0.094821907,0.258559273,0.229644724,0.245769469,0.258559273,0.094821907,
e69f6300-e139-4857-a192-f26edd519b2e,36,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Pakistani,223166,2,left,0,4,3,1,6,5,2,1,no,,1,reject,80,High,0,,,,0.487544489,0.359194532,0.153260979,,,0.359194532,0.153260979,
f2b5fb18-4125-413e-9449-a624c0179b48,30,Male,White or Caucasian,White American,263899,1,right,1,6,5,2,3,1,4,1,yes,1,1,target,80,High,0,0.573243647,0.290956652,0.135799701,0.475755512,0.245407341,0.278837147,0.135799701,0.290956652,0.278837147,0.245407341,
240d3ca4-60d5-4525-877f-e2e8552f3cf4,34,Male,Black or African American,White American,212828,2,left,1,6,5,4,1,3,2,1,no,,0,reject,80,Low,0,0.850565008,0.048707624,0.100727367,0.839414509,0.082982012,0.077603479,0.048707624,0.100727367,0.082982012,0.077603479,
478f9127-d39b-4221-9db3-626340659516,33,Male,White or Caucasian,White American,214476,1,right,1,1,2,6,3,4,5,1,yes,3,1,target,100,High,0,0.524580682,0.035280509,0.440138809,0.511468463,0.13958896,0.348942577,0.440138809,0.035280509,0.348942577,0.13958896,
a44fbbf1-ad8f-43a1-befa-ef74604dd5dc,38,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,193813,2,left,1,5,1,4,6,2,3,1,no,,0,reject,90,High,0,0.639671855,0.360328145,0,0.561013605,0.3445073,0.094479095,0.360328145,0,0.3445073,0.094479095,
280a56a9-04c3-440c-8759-d9abe71a0bfd,47,Male,White or Caucasian,White American,262832,1,right,0,3,1,4,6,5,2,1,yes,6,0,filler,50,Low,0,,,,0.773416605,0.100625437,0.125957958,,,0.125957958,0.100625437,
137b71e7-b982-4fbe-bdbb-f65a3bc8f459,21,Female,"Hispanic, Latino or Spanish",White American,203201,2,left,1,4,5,2,3,1,6,1,yes,4,0,filler,70,Low,0,0.864632768,0.135367232,,0.916214032,0.083785968,0,0.135367232,0,0.083785968,0,
42e2b7c8-5f00-4e02-a8f8-dd8082f31783,20,Male,White or Caucasian,White American,243855,1,right,1,1,6,2,4,5,3,1,yes,2,1,target,70,High,0,0.375337264,0.029979015,0.594683721,0.56555257,0.2257656,0.208681829,0.594683721,0.029979015,0.208681829,0.2257656,
0376eabf-d188-4d05-a662-d5eaaa4e9a09,41,Female,White or Caucasian,White American,211627,1,right,1,3,1,4,2,6,5,1,yes,5,1,target,60,High,0,0.489611217,0.239133206,0.271255577,0.374420609,0.21156869,0.414010701,0.271255577,0.239133206,0.414010701,0.21156869,
2d3aa3cf-ba83-4eae-83f6-69f5672a93ab,50,Female,White or Caucasian,White American,221889,2,left,1,5,6,1,4,3,2,1,yes,2,1,target,70,Low,0,0.523215911,0.33965964,0.137124448,0.653644414,0.158363,0.187992586,0.33965964,0.137124448,0.158363,0.187992586,
3d789112-35bb-4bbd-a4b5-9b0bf3552890,40,Female,White or Caucasian,White American,160068,2,left,0,5,4,2,1,3,6,1,yes,3,0,filler,50,Low,0,,,,0.766222338,0.109127153,0.124650509,,,0.109127153,0.124650509,
584df9c5-a6c9-4de8-86b9-f024d15dbf88,56,Female,White or Caucasian,White American,230506,1,right,1,5,6,3,4,1,2,1,yes,2,1,target,100,High,0,0.683889716,0.142674888,0.173435396,0.664349476,0.121018993,0.214631531,0.173435396,0.142674888,0.214631531,0.121018993,
28b440db-c31d-4c3b-aa4f-1631abdad024,28,Female,Black or African American,Black Caribbean,236891,1,right,1,5,6,3,2,1,4,1,yes,2,1,target,100,High,0,0.295885294,0.144701423,0.559413284,0.441312154,0.289785491,0.268902354,0.559413284,0.144701423,0.268902354,0.289785491,
81b954e9-2b63-4a3c-aac8-12d6d981ad06,34,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,398228,2,left,1,4,3,6,5,2,1,1,yes,3,1,target,70,Low,0,0.810694635,0.08889271,0.100412655,0.927168331,0.052445149,0.02038652,0.08889271,0.100412655,0.052445149,0.02038652,
3c83768c-92c3-4a95-8db7-064ac4affa38,20,Female,White or Caucasian,White American,216760,1,right,0,2,6,1,4,3,5,1,yes,1,0,filler,50,Low,0,,,,0.637429192,0.185482558,0.177088251,,,0.177088251,0.185482558,
49c69141-ec73-48df-ae1e-304c9cf0c56d,39,Male,White or Caucasian,White Irish,180702,2,left,1,4,2,1,3,5,6,1,yes,6,1,target,90,High,0,0.634146341,0.187851782,0.178001876,0.546648105,0.290602194,0.162749702,0.187851782,0.178001876,0.290602194,0.162749702,
055ba9f9-2ac5-4c6b-af1d-f73865a48611,65,Male,Black or African American,Black African,280688,2,left,1,3,5,4,2,1,6,1,yes,4,0,filler,90,Low,0,,,,0.99646058,0.002926534,0.000612886,0,0,0.002926534,0.000612886,
a1390daa-28a8-4a1a-827e-1a1fb64bbdc1,25,Female,White or Caucasian,White American,208193,1,right,1,6,3,1,4,2,5,1,yes,1,1,target,80,High,0,0.560636564,0.132489694,0.306873742,0.617406972,0.138681911,0.243911117,0.306873742,0.132489694,0.243911117,0.138681911,
60cfb9d7-bf88-42df-ac31-ba950b2936eb,49,Male,White or Caucasian,Other ethnic,265320,1,right,0,6,3,5,2,1,4,1,no,,1,reject,90,High,0,,,,0.657301899,0,0.342698101,,,0.342698101,0,
95b9fffc-725f-4f74-8ef9-1f6f57031cb2,38,Female,White or Caucasian,White American,185437,2,left,1,5,2,6,1,3,4,1,yes,3,1,target,50,Low,0,0.772235919,0.10430495,0.123459131,0.814200699,0.11670885,0.06909045,0.10430495,0.123459131,0.11670885,0.06909045,
32f6c883-ef30-4a9f-b7c5-73c1f06947b7,25,Female,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Indian,520127,2,left,0,4,1,5,6,3,2,1,no,,1,reject,70,Low,0,,,,0.957456101,0.020064616,0.022479283,,,0.020064616,0.022479283,
6fb1388c-378f-4b83-929a-030578dfcf1a,21,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Pakistani,236814,1,right,1,3,2,5,6,1,4,1,yes,4,1,target,90,Low,0,0.667408101,0.178061344,0.154530555,0.625902295,0.218306371,0.155791334,0.154530555,0.178061344,0.155791334,0.218306371,
2e6861cf-5401-4638-a165-4b3f6cc4bf24,60,Female,White or Caucasian,White American,310007,2,left,1,4,1,5,3,6,2,1,yes,2,0,filler,70,High,0,0.490573606,0.219548068,0.289878326,0.559610763,0.233650597,0.20673864,0.219548068,0.289878326,0.233650597,0.20673864,
8a94b8e4-84f4-4c77-b015-c34195750c29,27,Female,White or Caucasian,White American,220676,1,right,1,1,5,3,6,4,2,1,yes,4,1,target,80,High,0,0.250657318,0.187390447,0.561952235,0.487329474,0.339594707,0.173075819,0.561952235,0.187390447,0.173075819,0.339594707,
89d90f1c-a70b-424f-8f07-a14853f240b6,30,Female,White or Caucasian,White American,160598,2,left,0,3,2,6,4,1,5,1,no,,1,reject,90,High,0,,,,0.742734591,0.22053894,0.036726469,,,0.22053894,0.036726469,
29345c14-2f9f-4f4a-88ab-dcd2b12e266f,30,Female,White or Caucasian,Hispanic or Latino,220168,1,right,0,1,5,2,4,3,6,1,yes,3,0,filler,90,Low,0,,,,0.742734591,0.22053894,0.036726469,,,0.036726469,0.22053894,
25d5bc7c-b5f7-4975-9c71-538947899b57,25,Male,American Indian or Alaska Native,Asian Indian,292044,1,right,1,1,2,4,6,3,5,1,yes,4,1,target,100,High,0,0.281685282,0.187718315,0.530596403,0.531419829,0.233955484,0.234624687,0.530596403,0.187718315,0.234624687,0.233955484,
77192272-2e41-4a2d-8e10-9c68bc20e0a8,55,Male,Black or African American,White American,342306,2,left,1,5,1,6,3,4,2,1,yes,3,1,target,80,Low,0,0.886493459,0.113506541,,0.819188371,0.116053621,0.064758009,0.113506541,0,0.116053621,0.064758009,
a49d7820-1cfd-4d7b-a73d-e2d7011562a4,33,Female,White or Caucasian,White other,195023,1,right,1,1,6,3,4,5,2,1,no,,0,reject,40,High,0,0.51255032,0.084773857,0.402675823,0.652937622,0.113520961,0.233541417,0.402675823,0.084773857,0.233541417,0.113520961,
1566bcd8-bd9c-4a90-928d-085c2aede9ac,24,Male,White or Caucasian,White American,227662,2,left,1,2,4,3,5,6,1,1,yes,1,0,filler,90,High,0,0.615870011,0.384129989,,0.664235368,0.246557047,0.089207585,0.384129989,0,0.246557047,0.089207585,
818e7b0c-4ad5-489f-993b-1b8d834f2778,37,Male,White or Caucasian,White American,166796,1,right,0,5,1,3,2,6,4,1,no,,1,reject,90,Low,0,,,,0.954753091,0,0.045246909,,,0.045246909,0,
c00657ce-1bf1-49bd-8d19-1573b382c93a,39,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Indian,188311,2,left,0,3,6,1,4,5,2,1,yes,6,0,filler,60,Low,0,,,,0.711153369,0.270820586,0.018026045,,,0.270820586,0.018026045,
