subject_ID	trial_num	left	right	chose	left0right1
271	6	5	1	5	0
271	7	1	6	6	1
271	8	6	3	3	1
271	9	2	4	4	1
271	10	3	2	3	0
271	11	4	5	5	1
271	12	1	4	4	1
271	13	2	6	2	0
271	14	1	3	3	1
271	15	3	5	5	1
271	16	5	4	4	1
271	17	3	5	5	1
271	18	6	3	3	1
271	19	3	1	3	0
271	20	1	5	5	1
271	21	4	1	4	0
271	22	6	4	4	1
271	23	4	2	4	0
271	24	1	6	6	1
271	25	3	4	4	1
271	26	2	5	5	1
271	27	1	2	2	1
271	28	5	6	5	0
271	29	3	2	3	0
271	30	2	6	2	0
271	31	6	4	4	1
271	32	5	6	5	0
271	33	4	5	4	0
271	34	1	4	4	1
271	35	2	6	2	0
271	36	1	5	5	1
271	37	3	2	3	0
271	38	4	3	4	0
271	39	1	6	1	0
271	40	6	3	3	1
271	41	3	5	5	1
271	42	1	2	2	1
271	43	3	1	3	0
271	44	2	5	5	1
271	45	4	2	4	0
272	1	5	6	6	1
272	2	1	2	1	0
272	3	3	4	4	1
272	4	4	1	4	0
272	5	1	3	1	0
272	6	2	6	6	1
272	7	5	2	2	1
272	8	2	3	3	1
272	9	1	5	1	0
272	10	3	6	6	1
272	11	5	3	5	0
272	12	4	5	4	0
272	13	6	4	6	0
272	14	1	6	1	0
272	15	2	4	4	1
272	16	1	3	1	0
272	17	5	6	6	1
272	18	1	5	1	0
272	19	2	4	4	1
272	20	4	3	4	0
272	21	3	2	2	1
272	22	2	5	2	0
272	23	1	6	6	1
272	24	5	3	3	1
272	25	6	4	4	1
272	26	2	6	6	1
272	27	4	1	4	0
272	28	5	4	4	1
272	29	3	6	6	1
272	30	1	2	1	0
272	31	4	3	4	0
272	32	1	2	1	0
272	33	5	3	5	0
272	34	3	1	1	1
272	35	2	3	3	1
272	36	1	6	1	0
272	37	5	1	1	1
272	38	2	5	2	0
272	39	5	6	6	1
272	40	2	4	4	1
272	41	3	6	6	1
272	42	6	2	6	0
272	43	4	1	1	1
272	44	6	4	6	0
272	45	4	5	4	0
273	1	3	5	3	0
273	2	1	2	1	0
273	3	4	6	6	1
273	4	6	1	1	1
273	5	2	6	6	1
273	6	6	3	3	1
273	7	1	5	1	0
273	8	2	4	2	0
273	9	4	5	5	1
273	10	1	3	3	1
273	11	4	1	1	1
273	12	2	5	5	1
273	13	3	4	3	0
273	14	2	3	3	1
273	15	5	6	5	0
273	16	6	4	6	0
273	17	2	5	5	1
273	18	3	2	3	0
273	19	6	1	1	1
273	20	4	5	5	1
273	21	2	6	2	0
273	22	1	2	1	0
273	23	6	3	3	1
273	24	1	5	1	0
273	25	5	6	5	0
273	26	2	4	2	0
273	27	4	1	1	1
273	28	3	4	3	0
273	29	5	3	3	1
273	30	3	1	3	0
273	31	5	6	5	0
273	32	6	3	3	1
273	33	4	5	5	1
273	34	2	4	2	0
273	35	4	6	6	1
273	36	3	2	3	0
273	37	2	6	2	0
273	38	1	5	1	0
273	39	6	1	1	1
273	40	1	2	1	0
273	41	5	3	3	1
273	42	4	1	1	1
273	43	3	4	3	0
273	44	1	3	1	0
273	45	2	5	5	1
274	1	3	5	5	1
274	2	1	6	6	1
274	3	2	4	4	1
274	4	4	6	6	1
274	5	5	4	4	1
274	6	1	5	5	1
274	7	5	2	5	0
274	8	2	6	6	1
274	9	1	4	4	1
274	10	3	1	3	0
274	11	5	6	6	1
274	12	2	3	3	1
274	13	3	6	6	1
274	14	4	3	4	0
274	15	1	2	2	1
274	16	4	3	4	0
274	17	6	4	6	0
274	18	4	5	4	0
274	19	2	6	6	1
274	20	3	1	3	0
274	21	1	4	4	1
274	22	2	3	3	1
274	23	1	6	6	1
274	24	6	5	6	0
274	25	5	3	5	0
274	26	1	2	2	1
274	27	3	6	6	1
274	28	5	2	5	0
274	29	2	4	4	1
274	30	1	5	5	1
274	31	4	1	4	0
274	32	2	4	4	1
274	33	6	2	6	0
274	34	3	6	6	1
274	35	5	2	5	0
274	36	3	1	3	0
274	37	4	3	4	0
274	38	1	2	2	1
274	39	5	3	5	0
274	40	1	5	5	1
274	41	5	6	6	1
274	42	6	4	6	0
274	43	4	5	4	0
274	44	2	3	3	1
274	45	1	6	6	1
275	1	3	4	3	0
275	2	1	2	1	0
275	3	5	6	6	1
275	4	6	4	6	0
275	5	1	5	1	0
275	6	2	4	2	0
275	7	3	6	3	0
275	8	6	1	1	1
275	9	3	5	3	0
275	10	5	4	5	0
275	11	1	3	3	1
275	12	4	1	1	1
275	13	2	3	3	1
275	14	5	2	5	0
275	15	2	6	6	1
275	16	4	2	2	1
275	17	6	1	1	1
275	18	2	6	6	1
275	19	3	2	3	0
275	20	4	1	1	1
275	21	3	5	3	0
275	22	5	2	5	0
275	23	6	5	5	1
275	24	4	6	6	1
275	25	1	5	1	0
275	26	5	4	5	0
275	27	1	2	1	0
275	28	3	6	3	0
275	29	1	3	1	0
275	30	3	4	3	0
275	31	1	3	1	0
275	32	6	1	1	1
275	33	3	6	3	0
275	34	6	2	6	0
275	35	5	4	5	0
275	36	3	5	3	0
275	37	1	2	1	0
275	38	4	6	6	1
275	39	2	4	2	0
275	40	4	1	1	1
275	41	6	5	5	1
275	42	3	2	3	0
275	43	4	3	3	1
275	44	1	5	1	0
275	45	5	2	5	0
276	1	5	6	5	0
276	2	1	4	1	0
276	3	2	3	3	1
276	5	2	4	2	0
276	6	1	3	1	0
276	7	2	6	6	1
276	8	3	5	5	1
276	9	5	1	5	0
276	10	4	5	5	1
276	11	5	2	5	0
276	12	2	1	1	1
276	13	3	4	3	0
276	14	4	6	6	1
276	15	6	3	6	0
276	16	3	4	3	0
276	17	4	5	5	1
276	18	2	4	4	1
276	19	4	1	1	1
276	20	2	3	3	1
276	21	5	1	5	0
276	22	1	2	1	0
276	23	6	1	6	0
276	24	3	5	5	1
276	25	5	2	5	0
276	26	2	6	6	1
276	27	6	3	6	0
276	28	5	6	5	0
276	29	6	4	6	0
276	30	1	3	3	1
276	31	4	1	1	1
276	32	2	4	4	1
276	33	6	1	1	1
276	34	1	5	5	1
276	35	5	3	5	0
276	36	6	4	6	0
276	37	1	2	1	0
276	38	3	4	4	1
276	39	4	5	5	1
276	40	5	6	5	0
276	41	2	3	3	1
276	42	3	1	3	0
276	43	5	2	5	0
276	44	6	3	6	0
276	45	2	6	6	1
277	1	5	6	5	0
277	2	1	2	2	1
277	3	3	4	3	0
277	4	1	3	3	1
277	5	4	6	6	1
277	6	1	4	1	0
277	7	2	5	5	1
277	8	4	2	2	1
277	9	1	5	1	0
277	10	3	6	6	1
277	11	6	2	6	0
277	12	1	6	6	1
277	13	3	5	3	0
277	14	5	4	5	0
277	15	2	3	3	1
277	16	4	6	6	1
277	17	5	4	5	0
277	18	6	2	6	0
277	19	2	3	3	1
277	20	5	2	5	0
277	21	3	5	3	0
277	22	5	1	1	1
277	23	6	5	6	0
277	24	1	3	3	1
277	25	3	4	3	0
277	26	4	2	2	1
277	27	1	4	1	0
277	28	3	6	6	1
277	29	1	2	1	0
277	30	6	1	6	0
277	31	3	6	6	1
277	32	2	3	3	1
277	33	5	2	5	0
277	34	1	3	3	1
277	35	4	2	2	1
277	36	6	5	6	0
277	37	2	6	6	1
277	38	1	4	1	0
277	39	5	1	1	1
277	40	1	6	6	1
277	41	3	4	3	0
277	42	1	2	1	0
277	43	5	4	5	0
277	44	4	6	6	1
277	45	3	5	3	0
278	1	4	6	4	0
278	2	1	2	1	0
278	3	3	5	5	1
278	4	2	3	3	1
278	5	1	6	6	1
278	6	6	2	6	0
278	7	1	5	5	1
278	8	3	4	4	1
278	9	1	3	1	0
278	10	5	6	6	1
278	11	2	4	4	1
278	12	4	5	4	0
278	13	5	2	2	1
278	14	3	6	6	1
278	15	1	4	4	1
278	16	5	6	6	1
278	17	1	2	1	0
278	18	4	5	4	0
278	19	6	4	4	1
278	20	4	1	4	0
278	21	3	6	6	1
278	22	5	3	3	1
278	23	6	2	6	0
278	24	1	6	6	1
278	25	5	1	5	0
278	26	1	3	3	1
278	27	3	4	4	1
278	28	5	2	2	1
278	29	2	3	3	1
278	30	4	2	4	0
278	31	5	6	6	1
278	32	1	3	1	0
278	33	3	5	3	0
278	35	2	3	3	1
278	36	1	2	1	0
278	37	3	4	4	1
278	38	6	2	6	0
278	39	2	4	4	1
278	40	4	5	4	0
278	41	6	4	4	1
278	42	5	2	2	1
278	43	1	5	5	1
278	44	3	6	3	0
278	45	4	1	4	0
279	1	3	6	3	0
279	2	1	2	2	1
279	3	4	5	5	1
279	4	3	4	3	0
279	5	1	6	6	1
279	6	6	4	6	0
279	7	2	6	2	0
279	9	3	1	3	0
279	10	5	6	5	0
279	11	2	5	2	0
279	12	5	3	3	1
279	13	1	5	5	1
279	14	2	4	2	0
279	15	3	2	2	1
279	16	1	5	5	1
279	17	5	2	2	1
279	18	1	6	1	0
279	19	4	5	5	1
279	20	6	4	6	0
279	21	2	6	2	0
279	22	1	4	1	0
279	23	3	6	3	0
279	24	5	3	3	1
279	25	3	2	2	1
279	26	2	1	2	0
279	27	4	2	2	1
279	28	5	6	6	1
279	29	3	4	3	0
279	30	1	3	3	1
279	31	3	4	3	0
279	32	2	1	2	0
279	33	1	4	1	0
279	34	5	2	2	1
279	35	3	5	3	0
279	36	1	3	3	1
279	37	2	6	2	0
279	38	4	2	2	1
279	39	1	6	1	0
279	40	3	2	3	0
279	41	1	5	1	0
279	42	6	4	4	1
279	43	5	6	6	1
279	44	4	5	5	1
279	45	3	6	3	0
280	1	4	6	6	1
280	2	1	2	1	0
280	3	3	5	3	0
280	4	5	6	6	1
280	5	4	5	5	1
280	6	3	4	3	0
280	7	1	5	5	1
280	8	2	4	2	0
280	9	5	2	5	0
280	10	3	6	6	1
280	11	2	3	3	1
280	12	1	6	6	1
280	13	3	1	3	0
280	14	2	6	6	1
280	15	1	4	4	1
280	16	4	2	4	0
280	17	6	4	6	0
280	18	5	2	5	0
280	19	3	1	3	0
280	20	1	4	4	1
280	21	2	6	6	1
280	22	3	2	3	0
280	23	1	6	6	1
280	24	2	1	2	0
280	25	3	4	3	0
280	26	5	3	5	0
280	27	1	5	5	1
280	28	5	4	5	0
280	29	6	5	6	0
280	30	6	3	6	0
280	31	6	3	6	0
280	32	1	6	6	1
280	33	5	2	5	0
280	34	6	4	6	0
280	35	4	3	3	1
280	36	3	5	3	0
280	37	2	1	2	0
280	38	1	5	5	1
280	39	3	2	3	0
280	40	2	6	6	1
280	41	1	4	4	1
280	42	6	5	6	0
280	43	5	4	5	0
280	44	4	2	4	0
280	45	3	1	3	0
281	1	3	4	4	1
281	2	1	2	2	1
281	3	5	6	6	1
281	4	2	4	4	1
281	5	4	1	4	0
281	6	1	3	1	0
281	7	2	5	5	1
281	8	5	3	5	0
281	9	3	6	6	1
281	10	6	1	6	0
281	11	4	5	4	0
281	12	2	6	6	1
281	13	1	5	5	1
281	14	2	3	3	1
281	15	4	6	6	1
281	16	1	2	1	0
281	17	4	5	4	0
281	18	1	4	4	1
281	19	5	3	5	0
281	20	3	6	6	1
281	21	2	3	3	1
281	22	1	5	5	1
281	24	1	3	3	1
281	25	2	4	4	1
281	26	6	1	6	0
281	27	3	4	4	1
281	28	5	6	6	1
281	29	2	5	2	0
281	30	6	2	6	0
281	31	2	3	3	1
281	32	3	5	3	0
281	33	1	2	1	0
281	34	5	6	6	1
281	35	1	3	3	1
281	36	2	4	4	1
281	37	6	1	6	0
281	38	1	4	4	1
281	39	4	5	4	0
281	40	6	4	4	1
281	41	1	5	5	1
281	42	3	6	6	1
281	43	2	5	5	1
281	44	3	4	4	1
281	45	6	2	6	0
282	1	4	5	4	0
282	2	1	6	1	0
282	3	2	3	3	1
282	4	1	5	1	0
282	5	4	6	6	1
282	6	1	2	1	0
282	7	5	6	6	1
282	8	6	3	3	1
282	9	2	6	2	0
282	10	4	2	2	1
282	11	1	4	1	0
282	12	4	3	3	1
282	13	3	5	3	0
282	14	1	3	1	0
282	15	2	5	2	0
282	16	6	3	3	1
282	17	1	2	1	0
282	18	4	3	3	1
282	19	5	4	4	1
282	20	1	6	1	0
282	21	2	3	2	0
282	22	3	1	1	1
282	23	2	6	2	0
282	24	1	5	1	0
282	25	5	2	2	1
282	26	6	5	6	0
282	27	4	6	6	1
282	28	1	4	1	0
282	29	4	2	2	1
282	30	3	5	3	0
282	31	1	4	1	0
282	32	6	5	6	0
282	33	5	3	3	1
282	34	4	6	4	0
282	35	6	2	2	1
282	36	1	6	1	0
282	37	6	3	3	1
282	38	1	2	1	0
282	39	5	1	1	1
282	40	1	3	1	0
282	41	5	4	4	1
282	42	2	3	2	0
282	43	4	2	2	1
282	44	3	4	3	0
282	45	5	2	2	1
283	1	2	5	5	1
283	2	1	4	1	0
283	3	3	6	6	1
283	4	6	2	6	0
283	5	3	5	5	1
283	6	4	6	6	1
283	7	3	4	3	0
283	8	2	3	3	1
283	9	1	5	5	1
283	10	6	1	6	0
283	11	1	3	1	0
283	12	5	6	6	1
283	13	2	4	4	1
283	14	1	2	1	0
283	15	4	5	5	1
283	16	2	4	4	1
283	17	6	2	6	0
283	18	2	1	1	1
283	19	3	6	6	1
283	20	6	5	6	0
283	21	5	2	5	0
283	22	1	4	1	0
283	23	3	5	5	1
283	24	2	3	3	1
283	25	1	5	5	1
283	26	4	6	6	1
283	27	5	4	5	0
283	28	4	3	3	1
283	29	3	1	3	0
283	30	1	6	6	1
283	31	5	2	5	0
283	32	2	4	4	1
283	33	4	6	6	1
283	34	5	4	5	0
283	35	1	6	6	1
283	36	4	1	1	1
283	37	1	2	1	0
283	39	6	2	6	0
283	40	5	6	5	0
283	41	3	1	3	0
283	42	2	3	3	1
283	43	3	4	3	0
283	44	1	5	5	1
283	45	3	6	6	1
284	1	3	5	3	0
284	2	1	2	1	0
284	3	4	6	6	1
284	4	2	5	5	1
284	5	1	4	1	0
284	6	2	3	3	1
284	7	3	1	3	0
284	8	6	3	6	0
284	9	2	6	6	1
284	10	1	5	5	1
284	11	5	4	5	0
284	12	1	6	6	1
284	13	6	5	6	0
284	14	2	4	2	0
284	15	4	3	3	1
284	16	3	6	6	1
284	17	2	3	2	0
284	18	3	5	5	1
284	19	5	2	5	0
284	20	4	5	5	1
284	21	6	4	6	0
284	22	5	6	6	1
284	23	4	3	3	1
284	24	1	2	1	0
284	25	2	4	2	0
284	26	6	2	6	0
284	27	1	5	5	1
284	28	6	1	6	0
284	29	1	4	1	0
284	30	3	1	1	1
284	31	2	4	4	1
284	32	4	6	6	1
284	33	3	5	3	0
284	34	4	3	3	1
284	35	6	2	6	0
284	36	3	6	3	0
284	37	1	3	3	1
284	38	5	6	6	1
284	39	2	3	3	1
284	40	1	2	1	0
284	41	4	5	5	1
284	42	1	4	4	1
284	43	6	1	6	0
284	44	1	5	5	1
284	45	5	2	5	0
285	1	2	5	2	0
285	2	1	3	1	0
285	3	4	6	4	0
285	4	6	3	3	1
285	5	2	6	2	0
285	6	6	1	1	1
285	7	4	5	4	0
285	8	3	4	4	1
285	9	1	5	1	0
285	10	4	1	4	0
285	11	2	3	2	0
285	12	1	2	2	1
285	13	3	5	3	0
285	14	2	4	2	0
285	15	5	6	6	1
285	16	3	4	4	1
285	17	2	5	2	0
285	19	2	4	2	0
285	20	4	1	1	1
285	21	1	6	1	0
285	22	5	1	1	1
285	23	4	5	4	0
285	24	2	3	2	0
285	25	3	1	1	1
285	26	5	6	6	1
285	27	6	4	4	1
285	28	3	6	6	1
285	29	5	3	3	1
285	30	2	6	2	0
285	31	6	1	1	1
285	32	3	4	4	1
285	33	1	2	2	1
285	34	2	3	2	0
285	35	6	4	4	1
285	36	4	2	2	1
285	37	5	4	4	1
285	38	3	5	3	0
285	39	5	2	2	1
285	40	6	5	6	0
285	41	3	6	3	0
285	42	5	1	1	1
285	43	2	6	2	0
285	44	4	1	1	1
285	45	1	3	1	0
286	1	4	5	4	0
286	2	1	6	6	1
286	3	2	3	2	0
286	4	3	4	4	1
286	5	2	6	2	0
286	6	1	3	1	0
286	7	5	6	6	1
286	8	3	5	5	1
286	9	6	3	6	0
286	10	1	5	5	1
286	11	4	1	4	0
286	12	6	4	4	1
286	13	2	5	2	0
286	14	4	2	2	1
286	15	2	1	2	0
286	16	1	6	6	1
286	17	3	1	1	1
286	18	5	6	6	1
286	19	4	5	4	0
286	20	2	4	2	0
286	21	3	2	2	1
286	22	6	3	6	0
286	23	3	5	3	0
286	24	4	3	4	0
286	25	6	4	4	1
286	26	2	5	2	0
286	27	1	2	2	1
286	28	5	1	5	0
286	29	1	4	4	1
286	30	2	6	2	0
286	31	3	1	3	0
286	32	2	3	2	0
286	33	6	2	2	1
286	34	2	5	5	1
286	35	4	3	4	0
286	36	6	4	4	1
286	37	4	5	5	1
286	38	5	1	5	0
286	39	1	2	2	1
286	40	5	6	5	0
286	41	3	5	5	1
286	42	6	3	6	0
286	43	1	6	6	1
286	44	4	1	4	0
286	45	2	4	2	0
287	1	2	5	5	1
287	2	1	4	4	1
287	3	3	6	3	0
287	4	5	3	5	0
287	5	3	4	4	1
287	6	4	6	6	1
287	7	5	4	5	0
287	8	1	6	1	0
287	9	2	3	3	1
287	10	5	6	5	0
287	11	1	2	2	1
287	12	2	4	4	1
287	13	6	2	2	1
287	14	1	5	1	0
287	15	3	1	1	1
287	16	1	5	5	1
287	17	2	1	1	1
287	18	3	2	3	0
287	19	4	3	4	0
287	20	6	4	4	1
287	21	2	5	2	0
287	22	1	6	1	0
287	23	4	1	1	1
287	24	2	4	4	1
287	25	3	6	3	0
287	26	6	2	2	1
287	27	3	1	1	1
287	28	5	6	5	0
287	29	4	5	5	1
287	30	5	3	5	0
287	31	4	1	1	1
287	32	5	6	5	0
287	33	6	1	1	1
287	34	5	3	3	1
287	35	3	2	3	0
287	36	4	5	4	0
287	37	3	4	4	1
287	38	4	6	4	0
287	39	6	2	2	1
287	40	2	1	1	1
287	41	4	2	2	1
287	42	3	1	1	1
287	43	2	5	5	1
287	44	3	6	3	0
287	45	1	5	1	0
288	1	2	6	2	0
288	2	1	3	1	0
288	3	4	5	4	0
288	4	2	3	2	0
288	5	5	2	2	1
288	6	2	1	1	1
288	7	4	2	2	1
288	8	3	6	3	0
288	9	4	3	4	0
288	10	1	6	1	0
288	11	4	1	1	1
288	12	5	6	5	0
288	13	3	5	5	1
288	14	4	6	4	0
288	15	1	5	1	0
288	16	5	4	4	1
288	17	3	5	5	1
288	18	6	3	3	1
288	19	1	5	1	0
288	20	2	6	2	0
288	21	4	2	4	0
288	22	1	6	1	0
288	23	4	1	1	1
288	24	1	3	1	0
288	25	5	2	2	1
288	26	4	6	4	0
288	27	3	4	4	1
288	28	2	1	1	1
288	29	5	6	5	0
288	30	2	3	2	0
288	31	3	6	3	0
288	33	2	6	2	0
288	34	5	2	2	1
288	35	2	4	2	0
288	36	4	5	4	0
288	37	6	4	4	1
288	38	1	5	1	0
288	39	5	3	5	0
288	40	3	4	4	1
288	41	1	3	1	0
288	42	5	6	5	0
288	43	2	1	1	1
288	44	3	2	2	1
288	45	1	6	1	0
