ParticipantId,Experiment,LineupType,time_allfaces,above_median,,,,,
9ac6a476-5814-4685-971a-f36139648147,Exp1,sequential,24500,FALSE,,,,,
9acd2d43-4aae-4db1-840f-023f30d6998f,Exp1,sequential,24041,FALSE,,,,,
9aec62a7-16b8-47bb-950f-8aae583555da,Exp1,sequential,18777,FALSE,,,,,
9aed4b32-4667-4229-b697-b07181613087,Exp1,sequential,25443,FALSE,,,,,
9b164166-5161-4c0c-9cc4-d48744d3ef21,Exp1,sequential,30352,FALSE,,,,,
9b5d3c23-67a5-46b9-bde8-218e133b24f2,Exp1,sequential,51358,TRUE,,,,,
9b70ae17-cf7b-4f00-abc6-12aed04d337a,Exp1,sequential,36016,TRUE,,,,,
9b751cf0-36fe-4663-ba48-90ee53fe73f8,Exp1,sequential,16267,FALSE,,,,,
9b7527b7-8f58-473d-8cc7-469c21bec12c,Exp1,sequential,19053,FALSE,,,,,
9bcef90a-a0e8-44c8-8ed1-d7f908360eff,Exp1,sequential,20845,FALSE,,,,,
9bd99733-1942-4655-ab2d-73d6608215ad,Exp1,sequential,30860,FALSE,,,,,
9bf661fc-0879-4f7d-8395-bc7069928b1e,Exp1,sequential,81995,TRUE,,,,,
9c10ff37-298b-46c4-b0af-96cd0207aed7,Exp1,sequential,140943,TRUE,,,,,
9c1203a9-9e7a-442c-8a01-8ccf6e751027,Exp1,sequential,43504,TRUE,,,,,
9c24fa34-2966-4b2b-9743-49b378d152af,Exp1,sequential,24919,FALSE,,,,,
9c2818cf-13d3-41a7-8e78-38d15a777900,Exp1,sequential,44369,TRUE,,,,,
9c31b482-c79f-4ec6-8fd0-73093b5bac9a,Exp1,sequential,14273,FALSE,,,,,
9c49cdf9-d555-477a-9228-47b1183bb008,Exp1,sequential,66261,TRUE,,,,,
9c79e04b-3259-4c60-bcff-14a59b08eced,Exp1,sequential,40959,TRUE,,,,,
9c8c261d-399f-4d0b-8f46-3ebf071ce6cc,Exp1,sequential,42713,TRUE,,,,,
9c97a1e3-fb5b-4b20-abb4-18b83c43c2e4,Exp1,sequential,32524,TRUE,,,,,
9ca0aef5-0751-4938-85f8-2a1729921ce2,Exp1,sequential,19558,FALSE,,,,,
9cb53fd7-c9d6-4ac1-a6d2-765704cd8e49,Exp1,sequential,9916,FALSE,,,,,
9cbcdbc8-975b-4642-ad37-90f0ad50d862,Exp1,sequential,54258,TRUE,,,,,
9cf1e57b-ef97-4276-b433-365b71c72d3e,Exp1,sequential,26446,FALSE,,,,,
9cf45ec7-827e-4499-8445-ad24be56726e,Exp1,sequential,19748,FALSE,,,,,
9d15e407-bc7f-4ead-b65e-295d0827d5b4,Exp1,sequential,26100,FALSE,,,,,
9d333085-1f5f-4efd-8bd6-d6682b5bfba5,Exp1,sequential,49679,TRUE,,,,,
9d4aef14-50bb-44a0-ae2f-fbfcc23f858c,Exp1,sequential,39500,TRUE,,,,,
9d510bed-4e62-4a31-8951-ef84a1d4e434,Exp1,sequential,50916,TRUE,,,,,
9d59f8e9-d5f8-412c-b3af-5b9391a49690,Exp1,sequential,27588,FALSE,,,,,
9d68524b-04bc-45fd-88f1-009df0b69bed,Exp1,sequential,25967,FALSE,,,,,
9db06b35-4bcb-4eb7-ba06-38eb245661c5,Exp1,sequential,118958,TRUE,,,,,
9dba51c9-6c24-4239-abf1-ec1319529e39,Exp1,sequential,56603,TRUE,,,,,
9de36bf3-caf8-4cde-9499-57c0274849a3,Exp1,sequential,135652,TRUE,,,,,
9df205de-91c7-4a6f-8866-69024b2d953b,Exp1,sequential,37795,TRUE,,,,,
9df3d858-e648-44e9-a5b7-8f43f81a892e,Exp1,sequential,22485,FALSE,,,,,
9df7c4e3-bca9-4ff3-ae8b-8afe6ba198da,Exp1,sequential,29454,FALSE,,,,,
9df9fca4-50a1-4d22-b242-3f6c6a62932d,Exp1,sequential,54987,TRUE,,,,,
9e2fb9ad-4e3d-4a85-95a7-c055204ad800,Exp1,sequential,66975,TRUE,,,,,
9e626f77-a7d3-48b3-b8c6-e41b9ecafb8b,Exp1,sequential,20675,FALSE,,,,,
9e6514bf-e8a4-46bd-b2fa-773aedfe9c74,Exp1,sequential,35969,TRUE,,,,,
9e74d98a-aafa-4090-b7ee-3bc7d33fa265,Exp1,sequential,20693,FALSE,,,,,
9e77a79e-3b10-4c5e-b8e2-d2a554c78fe6,Exp1,sequential,36425,TRUE,,,,,
9e8554bb-3681-490d-bc21-e37a7f2d00eb,Exp1,sequential,45669,TRUE,,,,,
9e97beff-c700-49d2-b8ec-0ecd0dbebf16,Exp1,sequential,9271,FALSE,,,,,
9ea3f9db-3d1f-494d-a00f-008eec93f2ed,Exp1,sequential,347126,TRUE,,,,,
9ee2146c-6f5b-413f-8cc0-ffbe20005cc1,Exp1,sequential,59509,TRUE,,,,,
9efc7aa8-a683-472c-b368-e3bd5ebbcd88,Exp1,sequential,30595,FALSE,,,,,
9f166e5e-1780-4e6b-87b0-61d973b6118d,Exp1,sequential,13794,FALSE,,,,,
9f55adcd-7aed-4b24-9a55-51846aded13f,Exp1,sequential,24011,FALSE,,,,,
9f81f8b2-7c3d-4d68-adc6-2697db0f5097,Exp1,sequential,22396,FALSE,,,,,
9fa357c1-85ee-4c5c-94a8-dec1ec9f6f6f,Exp1,sequential,33652,TRUE,,,,,
9fe677a6-b23b-45a3-980c-0d9d57772c38,Exp1,sequential,42760,TRUE,,,,,
9ff48c99-3806-4ece-b1cc-b681b29600da,Exp1,sequential,476356,TRUE,,,,,
a00bf762-5334-4cf9-bc7c-44e2028b0743,Exp1,sequential,26522,FALSE,,,,,
a0145ac9-4e62-4e67-a616-0d8a5cf7b71f,Exp1,sequential,27380,FALSE,,,,,
a033f105-bea9-4175-8d67-007e47542814,Exp1,sequential,28817,FALSE,,,,,
a048ef05-b16f-4946-846d-755c800b6157,Exp1,sequential,20438,FALSE,,,,,
a04f5e32-d189-4808-a130-bf0b53333c2c,Exp1,sequential,42126,TRUE,,,,,
a06394ac-992b-4138-99c2-4d55215272be,Exp1,sequential,47147,TRUE,,,,,
a0ac54f3-48f1-4363-95ec-fb7665acbef9,Exp1,sequential,14796,FALSE,,,,,
a0c4605a-59eb-4c83-ace5-4f0456152796,Exp1,sequential,29998,FALSE,,,,,
a0d3756a-6269-4bb0-b220-4fc7fcc167f0,Exp1,sequential,24997,FALSE,,,,,
a0fcd14c-7074-4024-9ccc-2cc9afd43b2d,Exp1,sequential,67842,TRUE,,,,,
a13bde44-ee42-4e3b-948a-f28bc7e00b04,Exp1,sequential,21741,FALSE,,,,,
a14d7bf5-f671-4867-bd67-5da400b6029b,Exp1,sequential,29476,FALSE,,,,,
a168385b-3e76-4d81-b5cf-abe92cc257b4,Exp1,sequential,35053,TRUE,,,,,
a1715d92-2f27-4b80-835d-1bdee35c53e5,Exp1,sequential,27323,FALSE,,,,,
a18df2fa-5480-47a5-8c68-b292ddf557d4,Exp1,sequential,20268,FALSE,,,,,
a19cae01-47fe-4432-8b5a-ce45af69f316,Exp1,sequential,40743,TRUE,,,,,
a1babe45-1b4b-4453-853d-e45ded4d4d3f,Exp1,sequential,22435,FALSE,,,,,
a1c46206-39d7-42ef-9a2e-914c79fb8add,Exp1,sequential,54038,TRUE,,,,,
a1c9bf14-de74-42e7-b206-b3071d84fb56,Exp1,sequential,36014,TRUE,,,,,
a1cc460e-9117-4017-88f4-89a8e61a0e0d,Exp1,sequential,76534,TRUE,,,,,
a1e60218-2edd-4889-aa6d-26043355c508,Exp1,sequential,44395,TRUE,,,,,
a1fa361a-38c2-4c9e-b0e2-44bde7ee1558,Exp1,sequential,50085,TRUE,,,,,
a2178724-fb7f-4210-9dc2-edcdbda583b1,Exp1,sequential,25979,FALSE,,,,,
a23c30b2-1424-482a-9de8-f4db8ceb730a,Exp1,sequential,19471,FALSE,,,,,
a263e229-1c08-44a1-9019-7ee2b80db74e,Exp1,sequential,26805,FALSE,,,,,
a2645aeb-fa8c-4de8-8782-cfbf13b1764f,Exp1,sequential,24952,FALSE,,,,,
a27132a2-d5c2-4ae2-a6cd-31992206336f,Exp1,sequential,51970,TRUE,,,,,
a288cc45-c43f-4251-ad69-30c9ed11ff48,Exp1,sequential,78221,TRUE,,,,,
a2985374-3351-49e1-9a99-b2957487d8f7,Exp1,sequential,98572,TRUE,,,,,
a2988d0b-7c26-42c1-8302-b57cf1513bfc,Exp1,sequential,27060,FALSE,,,,,
a2b6d264-cdcf-4f2f-b9a9-5b5ec9ee8f83,Exp1,sequential,26245,FALSE,,,,,
a2f7ccd0-f29d-4795-8e6f-f3172e5db3ed,Exp1,sequential,83550,TRUE,,,,,
a305dc72-b08e-4f9e-abe4-c01451ea220d,Exp1,sequential,24356,FALSE,,,,,
a341899e-f63a-4fae-a4fc-1fe2cce97146,Exp1,sequential,14867,FALSE,,,,,
a352d289-8c0f-4f1d-88f6-571dece38b44,Exp1,sequential,45737,TRUE,,,,,
a384dcea-9f8c-4970-82b1-68c4ce583cee,Exp1,sequential,71414,TRUE,,,,,
a38536ad-a48b-46c0-a914-b6a8b3989eac,Exp1,sequential,20133,FALSE,,,,,
a3cec521-6e6d-4d27-a94e-04a1f8a2a923,Exp1,sequential,44350,TRUE,,,,,
a3f76341-69db-4ddc-a573-f3ae5fb50de8,Exp1,sequential,30792,FALSE,,,,,
a43f7839-b1df-41a1-adbc-ebfaa175f7f5,Exp1,sequential,24818,FALSE,,,,,
a443257c-cd20-43cb-8e68-e0cdbe8616db,Exp1,sequential,34810,TRUE,,,,,
a45f518b-4c54-4d10-af01-6ec34f5ac263,Exp1,sequential,30111,FALSE,,,,,
a4608c16-f4b3-4efa-8c5c-6d5d12943414,Exp1,sequential,34162,TRUE,,,,,
a468133e-ec4d-498b-84dd-52a02244b793,Exp1,sequential,60636,TRUE,,,,,
a471455a-a9be-43f1-b3ed-899deb24aa88,Exp1,sequential,39985,TRUE,,,,,
a47c14e1-6564-422f-8e0d-77dc78df4fb3,Exp1,sequential,69248,TRUE,,,,,
a47d5a81-1796-4853-9ca7-e7c10934ca73,Exp1,sequential,25983,FALSE,,,,,
a4a432a5-5470-41dc-a4ed-bc95feb08ac3,Exp1,sequential,27066,FALSE,,,,,
a4cb6aee-8bea-4624-863a-3f701c61646e,Exp1,sequential,44865,TRUE,,,,,
a4f50e3b-2030-42e5-9a63-48afab4577a7,Exp1,sequential,50513,TRUE,,,,,
a5205880-2cd3-44fb-afe9-03022d3ee84a,Exp1,sequential,26308,FALSE,,,,,
a527af30-eef0-42fc-9e47-e7d51f2d3374,Exp1,sequential,47002,TRUE,,,,,
a5641afc-59ad-42b1-86ed-ad1eed001cef,Exp1,sequential,34245,TRUE,,,,,
a590b0da-0437-4d13-afdc-9bf4fc581166,Exp1,sequential,26988,FALSE,,,,,
a5abb725-0005-405f-8247-9e7c788f390d,Exp1,sequential,53418,TRUE,,,,,
a5aee36f-3b5d-45b0-bfed-24c82705c0bd,Exp1,sequential,25702,FALSE,,,,,
a5c206a0-40c8-439e-96e0-7414deaee1fe,Exp1,sequential,32294,TRUE,,,,,
a5c7301a-c2e4-4bab-8c27-28da7256351c,Exp1,sequential,47429,TRUE,,,,,
a5dc363a-fe21-49b4-b4ff-4c1416655746,Exp1,sequential,45960,TRUE,,,,,
a5f3b152-9405-42d9-b950-adf6ccedca2e,Exp1,sequential,31183,TRUE,,,,,
a61083f2-80bb-4d7f-9444-0cfe34924948,Exp1,sequential,47509,TRUE,,,,,
a622d67a-e840-4439-9691-08d3ada75801,Exp1,sequential,44222,TRUE,,,,,
a625169f-fb78-41a3-a21b-e17afcf3b347,Exp1,sequential,19401,FALSE,,,,,
a64038a3-819a-4537-9e9e-a386e8fb5627,Exp1,sequential,65139,TRUE,,,,,
a6523f3d-42f5-4e42-8e90-cb4ba339ee45,Exp1,sequential,34170,TRUE,,,,,
a69529fb-6afb-4a15-9fa3-e46ed59234a8,Exp1,sequential,30377,FALSE,,,,,
a697675b-1d1e-42d5-9a82-6868bd4a5718,Exp1,sequential,28993,FALSE,,,,,
a6d31e0e-2fc7-470c-858d-40227bd148be,Exp1,sequential,25951,FALSE,,,,,
a7048b36-fe7e-4d62-97e5-ebe1dec4745d,Exp1,sequential,22068,FALSE,,,,,
a707f5cb-2bf7-4189-99e3-ee1ebd06f851,Exp1,sequential,25932,FALSE,,,,,
a72c12b9-4493-48b0-8643-300aaa633e1b,Exp1,sequential,66293,TRUE,,,,,
a756d92b-15e8-4715-badb-ae7d1ff15ca2,Exp1,sequential,26441,FALSE,,,,,
a76a6acf-3252-41f3-8b79-d0b870a95e39,Exp1,sequential,56226,TRUE,,,,,
a772035c-4460-4400-ab07-6dd409116cd8,Exp1,sequential,113257,TRUE,,,,,
a773b270-6d98-4a78-b138-531c863ddd25,Exp1,sequential,16284,FALSE,,,,,
a77b61ff-28cf-469b-a1dc-56347065e2bf,Exp1,sequential,67438,TRUE,,,,,
a793e84a-63e4-4864-91cd-4c4a3e701191,Exp1,sequential,32867,TRUE,,,,,
a7a479bb-8d8c-4c9e-b874-731b5d06abeb,Exp1,sequential,43597,TRUE,,,,,
a7ada1bb-7fe8-47cb-b7f3-f88b171d3e7d,Exp1,sequential,124444,TRUE,,,,,
a7af4cbb-e019-4485-b6a4-c6934cc24783,Exp1,sequential,47899,TRUE,,,,,
a7c200bd-f87e-4f62-a992-ffa9f34ba462,Exp1,sequential,26979,FALSE,,,,,
a7da3ee4-01bd-42d6-ad54-ae485182f44c,Exp1,sequential,25793,FALSE,,,,,
a7f2b3a3-1322-4ff6-9a22-6a4d300ac169,Exp1,sequential,37740,TRUE,,,,,
a7f53ee3-ecc6-4ef2-9268-15629fe76316,Exp1,sequential,24219,FALSE,,,,,
a80ee023-2479-4021-b161-0e5f8df744b2,Exp1,sequential,56449,TRUE,,,,,
a84bf4b3-9322-44e3-81e3-161e454f034e,Exp1,sequential,24341,FALSE,,,,,
a87f5d90-db5a-4110-95bd-61bc27013fc3,Exp1,sequential,31509,TRUE,,,,,
a88875a7-c461-4f63-aef1-0c4d2158c192,Exp1,sequential,35152,TRUE,,,,,
a889688e-7df2-4313-a71b-ff3dfc27d894,Exp1,sequential,75837,TRUE,,,,,
a8b1ce4f-9159-4b75-968c-e204bdbe2b84,Exp1,sequential,17715,FALSE,,,,,
a8c48e14-b645-4900-8679-9ed01139c4e5,Exp1,sequential,21648,FALSE,,,,,
a8d1cb8c-a884-4ee4-a653-a40998ebfc4a,Exp1,sequential,24498,FALSE,,,,,
a8dc0f97-af02-464c-afe3-bab28a4431a6,Exp1,sequential,36048,TRUE,,,,,
a8e4e7df-d18d-4d7e-afc5-c91d390cd4fe,Exp1,sequential,17737,FALSE,,,,,
a9099ce8-ebfd-4359-903e-f9731b7ba1fd,Exp1,sequential,26333,FALSE,,,,,
a9177d5b-59d5-4104-b330-ee1bb50de9f6,Exp1,sequential,43295,TRUE,,,,,
a9268e5a-d560-4cea-b32a-ecf8887cbc8e,Exp1,sequential,21406,FALSE,,,,,
a958b66b-0535-4905-8323-b372533a0c65,Exp1,sequential,77989,TRUE,,,,,
a9d6e465-093e-4555-9341-e6a777d1aa6e,Exp1,sequential,34701,TRUE,,,,,
a9d9871b-e49b-477c-89e7-a52c822c9cde,Exp1,sequential,130604,TRUE,,,,,
a9de8e38-b684-4622-a9fe-e23d155b4dd4,Exp1,sequential,22397,FALSE,,,,,
a9feca81-fc39-4dd9-85b2-316f6eb3d9a1,Exp1,sequential,94347,TRUE,,,,,
aa029906-d922-49b4-83f6-6cae6f65329e,Exp1,sequential,41157,TRUE,,,,,
aa231831-4f48-46d7-a232-47c167136b9c,Exp1,sequential,29219,FALSE,,,,,
aa259e4a-ebf5-4ea6-bd9f-5b5e1e0d5325,Exp1,sequential,49770,TRUE,,,,,
aa28215a-762f-4109-b6f7-4d2239246d2b,Exp1,sequential,21350,FALSE,,,,,
aa2fec0d-b481-4920-86a4-e3e5c2584d63,Exp1,sequential,26465,FALSE,,,,,
aa4c1116-27a3-44be-bbec-73a633306f70,Exp1,sequential,119450,TRUE,,,,,
aa63dc2d-add4-4772-94db-50c32374201e,Exp1,sequential,115772,TRUE,,,,,
aa8e2268-7a7f-4270-8370-0f73019b43a6,Exp1,sequential,43000,TRUE,,,,,
aabb4fb7-dd55-47bf-bd6b-fd0d4825360a,Exp1,sequential,45942,TRUE,,,,,
aac4eace-cbf4-4e92-b2c6-9cefa9d886ef,Exp1,sequential,150104,TRUE,,,,,
aad64f0b-3ffd-4314-a471-334877a099f2,Exp1,sequential,22766,FALSE,,,,,
aad6ec93-0f46-442b-87ab-0656587b6405,Exp1,sequential,42948,TRUE,,,,,
aadba586-d505-41d8-95a7-2f9cc0b66070,Exp1,sequential,40523,TRUE,,,,,
aadd502d-6d91-4527-bd27-be668068c84b,Exp1,sequential,28982,FALSE,,,,,
aaefa49b-8084-438e-a67a-c15ae7ecdd89,Exp1,sequential,28551,FALSE,,,,,
ab037511-bc6e-4858-928b-61e5e39e1cca,Exp1,sequential,21958,FALSE,,,,,
ab0750cd-6e9d-499f-a8a5-f3560d6c202d,Exp1,sequential,41419,TRUE,,,,,
ab1ddd94-4494-493d-8be8-c13bfa205b2c,Exp1,sequential,57813,TRUE,,,,,
ab3a1dc5-5a3c-49f3-9eb3-7aace5cb4c56,Exp1,sequential,24628,FALSE,,,,,
ab57f5bf-eed1-4a1d-8134-b6a23fcf3313,Exp1,sequential,63225,TRUE,,,,,
ab5c11ac-356d-4116-9b46-93be5dcddde2,Exp1,sequential,43859,TRUE,,,,,
ab62316a-1030-466f-86d1-ffe6aa5d41ca,Exp1,sequential,34017,TRUE,,,,,
ab6dcd8f-52bf-4046-837b-7fe687daffe2,Exp1,sequential,23624,FALSE,,,,,
ab728ba7-ea70-45e8-8c38-72bdb7957b60,Exp1,sequential,28659,FALSE,,,,,
ab778611-b002-469b-b070-975408572ac0,Exp1,sequential,31781,TRUE,,,,,
ab85fca4-0aae-4776-bdf6-8bbebaca9430,Exp1,sequential,23164,FALSE,,,,,
abaf533e-9950-42a2-866f-bf267ec587dd,Exp1,sequential,13041,FALSE,,,,,
abbc2b08-ecf9-4bb7-bfd5-bf9854a18a9a,Exp1,sequential,29741,FALSE,,,,,
abd58425-d8ce-4e84-8e63-3de65dc511ca,Exp1,sequential,51931,TRUE,,,,,
abeca7c0-f84b-48f5-850f-fd33102b0120,Exp1,sequential,36651,TRUE,,,,,
ac04bc61-ce37-44e6-b691-7eb6a88025db,Exp1,sequential,21155,FALSE,,,,,
ac31a0f3-2946-4630-9954-6d19829a6b63,Exp1,sequential,41061,TRUE,,,,,
ac3c5691-4a94-45ae-837e-068cfb7efb59,Exp1,sequential,23829,FALSE,,,,,
ac6e8ca1-ea5c-4296-a3d3-783e35d144ca,Exp1,sequential,19426,FALSE,,,,,
ac722591-8619-4721-914c-b6c4fa76f3a4,Exp1,sequential,30059,FALSE,,,,,
ac74ce73-57c2-485c-ae2f-7ffef141215e,Exp1,sequential,22436,FALSE,,,,,
acb15bfe-da04-43d1-94bd-ac0734d9512a,Exp1,sequential,46353,TRUE,,,,,
acc76110-ec3b-4119-bde4-8fc30dfdeb59,Exp1,sequential,16139,FALSE,,,,,
acdac7c8-62c2-4465-825a-1750b87ff46b,Exp1,sequential,31248,TRUE,,,,,
acf78907-de7a-43c3-b33d-5285145d8738,Exp1,sequential,23300,FALSE,,,,,
acf9dfeb-9b2e-4a62-a021-cd795c7c1078,Exp1,sequential,30279,FALSE,,,,,
ad03a76a-2602-43ee-9446-0f41a8692758,Exp1,sequential,37414,TRUE,,,,,
ad0db472-bb41-48fe-a0ce-72db43bdfb57,Exp1,sequential,36012,TRUE,,,,,
ad340aa1-6a6f-4300-b495-f7b09250fbdb,Exp1,sequential,45424,TRUE,,,,,
ad5a39c6-e930-4907-901e-b5ca7e10db4f,Exp1,sequential,15637,FALSE,,,,,
ad5d643e-fc17-42ea-b61f-de043557f6d4,Exp1,sequential,15894,FALSE,,,,,
ad5dd179-666b-4a1b-8c76-224a2349e869,Exp1,sequential,21119,FALSE,,,,,
ad61dcfd-a59c-4269-b3cd-1b5992f70fa6,Exp1,sequential,23421,FALSE,,,,,
ad64ae53-a531-4885-b683-9229db5716c0,Exp1,sequential,23376,FALSE,,,,,
ad712bea-703b-4ce3-985d-5ada6ff637ec,Exp1,sequential,114771,TRUE,,,,,
ad7a9e5a-4cd6-4a25-bc4f-b516d99016f2,Exp1,sequential,17543,FALSE,,,,,
ad8d480c-d856-4b93-a4dd-3446e48f1107,Exp1,sequential,35559,TRUE,,,,,
ad919146-8c35-4685-8d96-c9b160d86745,Exp1,sequential,52316,TRUE,,,,,
adae9adc-bb4f-4b59-8c2f-3964515e0a50,Exp1,sequential,30812,FALSE,,,,,
adb580d6-d580-42f9-bace-fc5b6087c845,Exp1,sequential,25379,FALSE,,,,,
adc7266b-fb27-4869-beec-ca0a72779936,Exp1,sequential,112444,TRUE,,,,,
ade22ef9-9bf0-4bac-95db-cb4510d08193,Exp1,sequential,26426,FALSE,,,,,
adf1b656-833d-43b8-b9b6-0638dcada115,Exp1,sequential,92880,TRUE,,,,,
ae1bca90-ef93-4122-999e-abe0146a81a2,Exp1,sequential,41654,TRUE,,,,,
ae30d62f-53b2-4017-9f0c-cc9b988d7d7d,Exp1,sequential,21743,FALSE,,,,,
ae3da18a-86a6-4e0c-8c4d-8dbefe511880,Exp1,sequential,27246,FALSE,,,,,
ae42a4ac-c2ee-493e-b7e0-f710e66335bc,Exp1,sequential,135930,TRUE,,,,,
ae52a7c9-fb54-4e9b-b322-85652d18370f,Exp1,sequential,34601,TRUE,,,,,
ae93a9aa-6116-4a03-a5ab-2b2d3f9d3d78,Exp1,sequential,32829,TRUE,,,,,
aecb2dd5-53a6-47a8-82f5-b9a04719219a,Exp1,sequential,26517,FALSE,,,,,
aed1fd1a-3668-422a-8f7b-b3822fde8adc,Exp1,sequential,26171,FALSE,,,,,
aed5b4fe-9ccf-4250-96d7-cc509fb45ab3,Exp1,sequential,14442,FALSE,,,,,
aee7e73d-d4ef-4fcb-819b-7e118e27d967,Exp1,sequential,23163,FALSE,,,,,
aeecffac-f8e3-45be-a70e-e7cf9de78a41,Exp1,sequential,33131,TRUE,,,,,
af07953a-aa3c-48f2-9b7a-ff608c4cb714,Exp1,sequential,47597,TRUE,,,,,
af0d83be-28df-49bd-8b34-e3429f7ef30c,Exp1,sequential,59144,TRUE,,,,,
af335c4c-5bfe-4eae-9599-9db0d8df320a,Exp1,sequential,82421,TRUE,,,,,
af3d476e-93df-483a-a9ed-e4236b7929cc,Exp1,sequential,27308,FALSE,,,,,
af501d80-1a3e-49f6-b9f9-18ea15c6d8a8,Exp1,sequential,19546,FALSE,,,,,
af54bd61-bdb6-4db5-9279-b35191876cbf,Exp1,sequential,33500,TRUE,,,,,
af78751b-81a6-4a73-b239-cfef032dd28c,Exp1,sequential,21218,FALSE,,,,,
af8ff6f5-1679-4ece-8c27-1fa5ee9f8588,Exp1,sequential,28359,FALSE,,,,,
afaf5593-208b-4c6d-9c46-d2505d50a486,Exp1,sequential,24556,FALSE,,,,,
afb0c968-beb7-4ad9-a5bd-1900b63af9cc,Exp1,sequential,25285,FALSE,,,,,
afeccad0-72fa-4f64-8b0b-e486162ff676,Exp1,sequential,30515,FALSE,,,,,
b00065ad-c201-4a9d-b6e9-8555fcbbf479,Exp1,sequential,51263,TRUE,,,,,
b02126aa-d04a-47ad-9e66-8aac885ef0ac,Exp1,sequential,31128,TRUE,,,,,
b0213bd8-ab85-406c-8539-1800f2d53d17,Exp1,sequential,21507,FALSE,,,,,
b05ccf86-9cb9-4473-a249-42cc340587a3,Exp1,sequential,30542,FALSE,,,,,
b05fbec0-dcae-41a1-91b6-d4de3f0ced3e,Exp1,sequential,38994,TRUE,,,,,
b078a287-c87c-486c-a6d5-4cd42210c483,Exp1,sequential,15003,FALSE,,,,,
b07cdaf5-52ce-4107-8e78-30b5d8bbd423,Exp1,sequential,101675,TRUE,,,,,
b0b5a1c6-3071-4662-802e-df47f33ccbf7,Exp1,sequential,20773,FALSE,,,,,
b0bab46b-6729-4d63-a859-220fc738bbe4,Exp1,sequential,61093,TRUE,,,,,
b0beb8f2-b397-46b3-949a-c9d876a07a1c,Exp1,sequential,70793,TRUE,,,,,
b0f04d13-7782-4bf4-8fc1-b0bedce4fa63,Exp1,sequential,25811,FALSE,,,,,
b0f05cb5-af4c-46bd-9ae6-ddbeb68c8ab7,Exp1,sequential,43388,TRUE,,,,,
b0f31030-8811-4ea6-b1e8-066791f08d9a,Exp1,sequential,13093,FALSE,,,,,
b1064773-74ae-49e9-9e67-a5ea0d9e55cf,Exp1,sequential,23128,FALSE,,,,,
b1139dd1-3bf4-4587-9167-5760391db8e4,Exp1,sequential,48124,TRUE,,,,,
b122395a-cefc-48c6-8725-8bf6b82b2510,Exp1,sequential,24193,FALSE,,,,,
b14cea7e-cf1b-4331-8fcc-57a1c42dc02b,Exp1,sequential,32855,TRUE,,,,,
b17c0516-bcd5-4c47-9dec-2e06a567e1d1,Exp1,sequential,53676,TRUE,,,,,
b1a06d5d-1d17-4d94-9a46-cc19ebb88e1b,Exp1,sequential,30875,FALSE,,,,,
b1c2bf58-6861-4791-a44d-6084291fe84e,Exp1,sequential,27388,FALSE,,,,,
b1c6bc53-eaa2-4d08-a3b5-7523a209cf2c,Exp1,sequential,58353,TRUE,,,,,
b1e9d67d-0a9a-41d2-a2a3-9d27237f04a1,Exp1,sequential,19408,FALSE,,,,,
b21eec76-8298-45d5-85ec-da2588692ef4,Exp1,sequential,29237,FALSE,,,,,
b226b3e7-db7f-4cb5-a894-02c6c587de9f,Exp1,sequential,19851,FALSE,,,,,
b22a4f1f-e874-4d3b-8bea-9400b8b9b56d,Exp1,sequential,21643,FALSE,,,,,
b22cb29d-6087-47c8-8faf-8433141362df,Exp1,sequential,28142,FALSE,,,,,
b23e94ba-7b94-49cc-835f-8d7c3adafa68,Exp1,sequential,27284,FALSE,,,,,
b2456c1b-4fbc-4bed-868d-902d8b9ff833,Exp1,sequential,30109,FALSE,,,,,
b2514bd6-9ae7-4ceb-93da-e6f74e795c41,Exp1,sequential,22467,FALSE,,,,,
b288bfeb-28d8-4c28-a5d9-2906705ee408,Exp1,sequential,58008,TRUE,,,,,
b28e5af0-e9ba-40b1-aeb6-04569f034399,Exp1,sequential,14299,FALSE,,,,,
b2aa63e3-d4ea-4ec8-838b-133f976b0838,Exp1,sequential,28462,FALSE,,,,,
b2bb72ec-051e-43f7-9806-ca34f41054e2,Exp1,sequential,38507,TRUE,,,,,
b2c2eea9-c29c-4203-92b4-45f99ac1e150,Exp1,sequential,53342,TRUE,,,,,
b2cc6972-bc9b-448f-9eaf-6c3c215fffd7,Exp1,sequential,156513,TRUE,,,,,
b2d7a306-5616-461b-ba89-d466bf66e373,Exp1,sequential,34252,TRUE,,,,,
b2ea2b10-f137-499b-8f9f-e78b29b63080,Exp1,sequential,35104,TRUE,,,,,
b30961ae-2a28-4a1c-abb9-4af508748038,Exp1,sequential,32352,TRUE,,,,,
b31354c0-3b4f-4927-96b5-1fbdf1c330d9,Exp1,sequential,34105,TRUE,,,,,
b317f327-7b35-413b-90d2-31c5528bfd1b,Exp1,sequential,34522,TRUE,,,,,
b330d90b-30b6-4ecb-b20f-3dd92909a9c3,Exp1,sequential,24982,FALSE,,,,,
b33fc424-027d-4bf0-adaa-7bf2ed548bce,Exp1,sequential,47712,TRUE,,,,,
b350fead-d9b0-47e7-b7d6-dbea101c0140,Exp1,sequential,37545,TRUE,,,,,
b3512d35-3583-4ca4-92b1-33d770837133,Exp1,sequential,29138,FALSE,,,,,
b360ebdb-1eb1-4e1b-a989-76e5c66b15cd,Exp1,sequential,24987,FALSE,,,,,
