ExperimentId,ParticipantId,SexId,Age,EthnicityId,StartDate,EndDate,TrialNumber,"Approximately what percentage of the students in the high school you attended were ""South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan )"" / ""White""?","How many ""South Asian"" / ""White"") friends did you have in High School?","Approximately what percentage of the people in the neighborhood in which you grew up were ""South Asian"" / ""White""","In an average week's time, approximately how many ""South Asian"" / ""White"" people do you have conversations with?","In your area, how many ""South Asians"" / ""Whites"" do you know on a first name basis who also know you on a first name basis?","Of your nine closest friends, how many are ""South Asian"" / ""White""","How many times have you gone out with or dated a ""South Asian"" / ""White"") person?","Approximately what percentage of the people that you view / interact with on social media are ""South Asian"" / ""White""","Approximately what percentage of the people that you watch in TV programmes / movies are ""South Asian"" / ""White""","The crime video played smoothly (played all the way through, did not buffer etc.)",The sequence of faces was displayed clearly (loaded promptly etc.),"MyRace (""How would you describe YOUR OWN race / ethnicity?"")",ParticipantPerpetrator present (yes/no),Face picked,Confidence,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,AttentionCheck,Face (.jpeg) picked,Correct,SaidAbsentorPresent,TargetPresent,IDResponse,CrimeWatched,PerpRace,SubjectRace,OwnRace,LineupType,AttentionCheckCorrect,CorrectSubjectRace,Include
294,5b68718c-a1c0-4f7e-bf57-95f371bfbda2,F,22,south_asian,14/05/2018,14/05/2018,6,0,0,1,9,0,1,0,5,7,5,5,Mixed White &amp; Asian,no,,60,3,4,5,1,2,6,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
294,5b68718c-a1c0-4f7e-bf57-95f371bfbda2,F,22,south_asian,14/05/2018,14/05/2018,7,0,0,1,9,0,1,0,5,7,5,5,Mixed White &amp; Asian,no,,80,5,6,4,3,2,1,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
294,5b68718c-a1c0-4f7e-bf57-95f371bfbda2,F,22,south_asian,14/05/2018,14/05/2018,8,0,0,1,9,0,1,0,5,7,5,5,Mixed White &amp; Asian,yes,6,70,3,1,2,4,5,6,burglary,6,1,present,yes,perpetrator,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
297,044210d6-217c-4dda-8e5d-5d9fd209c50a,F,20,south_asian,14/05/2018,14/05/2018,1,6,7,9,9,9,7,5,7,8,4,5,Asian Indian,yes,5,100,5,6,4,3,2,1,burglary,2,0,present,no,foil,burglary,caucasian,south_asian,otherRace,interactive,yes,yes,yes
297,044210d6-217c-4dda-8e5d-5d9fd209c50a,F,20,south_asian,14/05/2018,14/05/2018,2,6,7,9,9,9,7,5,7,8,4,5,Asian Indian,no,,50,5,6,1,2,3,4,car,absent,0,absent,yes,reject,car,caucasian,south_asian,otherRace,interactive,yes,yes,yes
297,044210d6-217c-4dda-8e5d-5d9fd209c50a,F,20,south_asian,14/05/2018,14/05/2018,3,6,7,9,9,9,7,5,7,8,4,5,Asian Indian,no,,80,4,2,3,6,5,1,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,interactive,yes,yes,yes
297,044210d6-217c-4dda-8e5d-5d9fd209c50a,F,20,south_asian,14/05/2018,14/05/2018,4,6,7,9,9,9,7,5,7,8,4,5,Asian Indian,yes,4,100,2,5,4,6,3,1,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,interactive,yes,yes,yes
297,044210d6-217c-4dda-8e5d-5d9fd209c50a,F,20,south_asian,14/05/2018,14/05/2018,5,6,7,9,9,9,7,5,7,8,4,5,Asian Indian,yes,1,10,6,2,1,4,3,5,laptop,6,1,present,yes,perpetrator,laptop,caucasian,south_asian,otherRace,interactive,yes,yes,yes
297,044210d6-217c-4dda-8e5d-5d9fd209c50a,F,20,south_asian,14/05/2018,14/05/2018,6,6,7,9,9,9,7,5,7,8,4,5,Asian Indian,yes,4,90,5,4,3,6,2,1,laptop,6,1,present,yes,perpetrator,laptop,south_asian,south_asian,ownRace,interactive,yes,yes,yes
297,044210d6-217c-4dda-8e5d-5d9fd209c50a,F,20,south_asian,14/05/2018,14/05/2018,7,6,7,9,9,9,7,5,7,8,4,5,Asian Indian,yes,5,60,3,6,4,5,2,1,drinkspiking,2,0,present,no,foil,drinkspiking,south_asian,south_asian,ownRace,interactive,yes,yes,yes
297,044210d6-217c-4dda-8e5d-5d9fd209c50a,F,20,south_asian,14/05/2018,14/05/2018,8,6,7,9,9,9,7,5,7,8,4,5,Asian Indian,yes,5,50,6,3,1,4,2,5,drinkspiking,2,0,present,no,foil,drinkspiking,caucasian,south_asian,otherRace,interactive,yes,yes,yes
296,bb5996c0-4ec1-4c4c-a09f-cbf33d09fa3d,F,23,south_asian,14/05/2018,14/05/2018,1,8,9,7,9,6,7,3,6,7,4,4,Asian Indian,yes,6,70,6,2,5,1,4,3,drinkspiking,3,0,present,no,foil,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
296,bb5996c0-4ec1-4c4c-a09f-cbf33d09fa3d,F,23,south_asian,14/05/2018,14/05/2018,2,8,9,7,9,6,7,3,6,7,4,4,Asian Indian,no,,60,2,4,6,3,1,5,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
296,bb5996c0-4ec1-4c4c-a09f-cbf33d09fa3d,F,23,south_asian,14/05/2018,14/05/2018,3,8,9,7,9,6,7,3,6,7,4,4,Asian Indian,yes,4,70,2,3,5,6,1,4,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,static,yes,yes,yes
296,bb5996c0-4ec1-4c4c-a09f-cbf33d09fa3d,F,23,south_asian,14/05/2018,14/05/2018,4,8,9,7,9,6,7,3,6,7,4,4,Asian Indian,yes,5,40,3,5,1,2,6,4,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,static,yes,yes,yes
296,bb5996c0-4ec1-4c4c-a09f-cbf33d09fa3d,F,23,south_asian,14/05/2018,14/05/2018,5,8,9,7,9,6,7,3,6,7,4,4,Asian Indian,yes,3,30,1,4,3,2,5,6,burglary,3,0,present,yes,foil,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
296,bb5996c0-4ec1-4c4c-a09f-cbf33d09fa3d,F,23,south_asian,14/05/2018,14/05/2018,6,8,9,7,9,6,7,3,6,7,4,4,Asian Indian,yes,2,60,2,6,1,3,4,5,burglary,6,1,present,yes,perpetrator,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
296,bb5996c0-4ec1-4c4c-a09f-cbf33d09fa3d,F,23,south_asian,14/05/2018,14/05/2018,7,8,9,7,9,6,7,3,6,7,4,4,Asian Indian,no,,70,6,4,3,2,5,1,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
296,bb5996c0-4ec1-4c4c-a09f-cbf33d09fa3d,F,23,south_asian,14/05/2018,14/05/2018,8,8,9,7,9,6,7,3,6,7,4,4,Asian Indian,yes,6,50,4,3,6,1,5,2,laptop,2,0,present,no,foil,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
298,0304d6d5-e036-40be-b45f-19c95d7402f0,M,23,south_asian,15/05/2018,15/05/2018,1,1,1,0,9,2,1,0,0,9,5,5,Asian Bangladeshi,yes,6,100,2,1,5,3,4,6,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,static,yes,yes,yes
298,0304d6d5-e036-40be-b45f-19c95d7402f0,M,23,south_asian,15/05/2018,15/05/2018,2,1,1,0,9,2,1,0,0,9,5,5,Asian Bangladeshi,no,,70,2,6,1,5,4,3,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
298,0304d6d5-e036-40be-b45f-19c95d7402f0,M,23,south_asian,15/05/2018,15/05/2018,3,1,1,0,9,2,1,0,0,9,5,5,Asian Bangladeshi,no,,80,3,1,2,4,5,6,laptop,absent,1,absent,no,reject,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
298,0304d6d5-e036-40be-b45f-19c95d7402f0,M,23,south_asian,15/05/2018,15/05/2018,4,1,1,0,9,2,1,0,0,9,5,5,Asian Bangladeshi,no,,90,4,6,5,2,3,1,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
298,0304d6d5-e036-40be-b45f-19c95d7402f0,M,23,south_asian,15/05/2018,15/05/2018,5,1,1,0,9,2,1,0,0,9,5,5,Asian Bangladeshi,yes,6,100,4,5,2,1,3,6,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,static,yes,yes,yes
298,0304d6d5-e036-40be-b45f-19c95d7402f0,M,23,south_asian,15/05/2018,15/05/2018,6,1,1,0,9,2,1,0,0,9,5,5,Asian Bangladeshi,yes,2,100,4,6,3,1,2,5,money,6,1,present,yes,perpetrator,burglary,caucasian,south_asian,otherRace,static,no,yes,yes
298,0304d6d5-e036-40be-b45f-19c95d7402f0,M,23,south_asian,15/05/2018,15/05/2018,7,1,1,0,9,2,1,0,0,9,5,5,Asian Bangladeshi,yes,1,100,6,4,5,3,2,1,burglary,6,1,present,yes,perpetrator,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
298,0304d6d5-e036-40be-b45f-19c95d7402f0,M,23,south_asian,15/05/2018,15/05/2018,8,1,1,0,9,2,1,0,0,9,5,5,Asian Bangladeshi,no,,100,1,5,4,3,2,6,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
299,f4fa0566-622e-44c2-a500-d4f469acb9b8,F,23,south_asian,15/05/2018,15/05/2018,1,6,9,5,5,0,0,1,0,6,4,4,White British,no,,70,2,6,4,3,5,1,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,interactive,yes,yes,yes
299,f4fa0566-622e-44c2-a500-d4f469acb9b8,F,23,south_asian,15/05/2018,15/05/2018,2,6,9,5,5,0,0,1,0,6,4,4,White British,yes,4,70,3,1,5,4,2,6,laptop,4,0,present,no,foil,laptop,caucasian,south_asian,otherRace,interactive,yes,yes,yes
299,f4fa0566-622e-44c2-a500-d4f469acb9b8,F,23,south_asian,15/05/2018,15/05/2018,3,6,9,5,5,0,0,1,0,6,4,4,White British,no,,50,5,2,4,6,1,3,burglary,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,interactive,no,yes,yes
299,f4fa0566-622e-44c2-a500-d4f469acb9b8,F,23,south_asian,15/05/2018,15/05/2018,4,6,9,5,5,0,0,1,0,6,4,4,White British,yes,5,30,4,2,3,1,6,5,burglary,6,1,present,yes,perpetrator,burglary,south_asian,south_asian,ownRace,interactive,yes,yes,yes
299,f4fa0566-622e-44c2-a500-d4f469acb9b8,F,23,south_asian,15/05/2018,15/05/2018,5,6,9,5,5,0,0,1,0,6,4,4,White British,yes,6,100,2,1,3,5,4,6,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,interactive,yes,yes,yes
299,f4fa0566-622e-44c2-a500-d4f469acb9b8,F,23,south_asian,15/05/2018,15/05/2018,6,6,9,5,5,0,0,1,0,6,4,4,White British,yes,5,60,5,1,2,3,4,6,drinkspiking,4,0,present,no,foil,drinkspiking,south_asian,south_asian,ownRace,interactive,yes,yes,yes
299,f4fa0566-622e-44c2-a500-d4f469acb9b8,F,23,south_asian,15/05/2018,15/05/2018,7,6,9,5,5,0,0,1,0,6,4,4,White British,yes,2,90,5,6,3,4,2,1,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,interactive,yes,yes,yes
299,f4fa0566-622e-44c2-a500-d4f469acb9b8,F,23,south_asian,15/05/2018,15/05/2018,8,6,9,5,5,0,0,1,0,6,4,4,White British,no,,10,2,1,3,5,4,6,burglary,absent,0,absent,yes,reject,burglary,caucasian,south_asian,otherRace,interactive,yes,yes,yes
300,91742d02-003a-4eff-9752-bafe4f3bcd2b,F,21,south_asian,15/05/2018,15/05/2018,1,1,1,3,1,3,1,0,0,8,4,4,White British,yes,1,50,3,1,2,5,4,6,laptop,3,0,present,no,foil,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
300,91742d02-003a-4eff-9752-bafe4f3bcd2b,F,21,south_asian,15/05/2018,15/05/2018,2,1,1,3,1,3,1,0,0,8,4,4,White British,no,,70,5,6,1,2,3,4,drinkspiking,absent,0,absent,yes,reject,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
300,91742d02-003a-4eff-9752-bafe4f3bcd2b,F,21,south_asian,15/05/2018,15/05/2018,3,1,1,3,1,3,1,0,0,8,4,4,White British,yes,2,100,5,6,2,3,1,4,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
300,91742d02-003a-4eff-9752-bafe4f3bcd2b,F,21,south_asian,15/05/2018,15/05/2018,4,1,1,3,1,3,1,0,0,8,4,4,White British,no,,100,3,1,5,6,2,4,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
300,91742d02-003a-4eff-9752-bafe4f3bcd2b,F,21,south_asian,15/05/2018,15/05/2018,5,1,1,3,1,3,1,0,0,8,4,4,White British,yes,2,90,5,6,2,4,1,3,burglary,6,1,present,yes,perpetrator,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
300,91742d02-003a-4eff-9752-bafe4f3bcd2b,F,21,south_asian,15/05/2018,15/05/2018,6,1,1,3,1,3,1,0,0,8,4,4,White British,no,,60,6,1,2,3,5,4,car,absent,1,absent,no,reject,car,south_asian,south_asian,ownRace,static,yes,yes,yes
300,91742d02-003a-4eff-9752-bafe4f3bcd2b,F,21,south_asian,15/05/2018,15/05/2018,7,1,1,3,1,3,1,0,0,8,4,4,White British,yes,3,90,2,5,6,3,4,1,burglary,6,1,present,yes,perpetrator,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
300,91742d02-003a-4eff-9752-bafe4f3bcd2b,F,21,south_asian,15/05/2018,15/05/2018,8,1,1,3,1,3,1,0,0,8,4,4,White British,no,,80,2,1,5,3,4,6,car,absent,1,absent,no,reject,car,caucasian,south_asian,otherRace,static,yes,yes,yes
302,555d878a-f609-4dbb-818f-b479106eba56,M,19,south_asian,17/05/2018,17/05/2018,1,7,9,9,9,9,7,1,8,8,5,5,Asian Nepalese,yes,2,70,4,3,2,1,6,5,drinkspiking,3,0,present,no,foil,drinkspiking,caucasian,south_asian,otherRace,interactive,yes,yes,yes
302,555d878a-f609-4dbb-818f-b479106eba56,M,19,south_asian,17/05/2018,17/05/2018,2,7,9,9,9,9,7,1,8,8,5,5,Asian Nepalese,yes,1,90,6,2,4,5,3,1,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,interactive,yes,yes,yes
302,555d878a-f609-4dbb-818f-b479106eba56,M,19,south_asian,17/05/2018,17/05/2018,3,7,9,9,9,9,7,1,8,8,5,5,Asian Nepalese,no,,60,4,2,3,6,5,1,burglary,absent,1,absent,no,reject,burglary,caucasian,south_asian,otherRace,interactive,yes,yes,yes
302,555d878a-f609-4dbb-818f-b479106eba56,M,19,south_asian,17/05/2018,17/05/2018,4,7,9,9,9,9,7,1,8,8,5,5,Asian Nepalese,no,,70,2,4,5,3,6,1,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,interactive,yes,yes,yes
302,555d878a-f609-4dbb-818f-b479106eba56,M,19,south_asian,17/05/2018,17/05/2018,5,7,9,9,9,9,7,1,8,8,5,5,Asian Nepalese,no,,90,4,6,1,3,5,2,car,absent,0,absent,yes,reject,car,caucasian,south_asian,otherRace,interactive,yes,yes,yes
302,555d878a-f609-4dbb-818f-b479106eba56,M,19,south_asian,17/05/2018,17/05/2018,6,7,9,9,9,9,7,1,8,8,5,5,Asian Nepalese,yes,6,60,4,5,1,2,3,6,laptop,6,1,present,yes,perpetrator,laptop,south_asian,south_asian,ownRace,interactive,yes,yes,yes
302,555d878a-f609-4dbb-818f-b479106eba56,M,19,south_asian,17/05/2018,17/05/2018,7,7,9,9,9,9,7,1,8,8,5,5,Asian Nepalese,no,,90,4,5,6,3,2,1,laptop,absent,0,absent,yes,reject,laptop,caucasian,south_asian,otherRace,interactive,yes,yes,yes
302,555d878a-f609-4dbb-818f-b479106eba56,M,19,south_asian,17/05/2018,17/05/2018,8,7,9,9,9,9,7,1,8,8,5,5,Asian Nepalese,no,,90,3,5,1,2,6,4,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,south_asian,ownRace,interactive,yes,yes,yes
303,5ecbd330-9fc9-4819-a070-7735d22c5d71,M,20,south_asian,23/05/2018,23/05/2018,1,9,9,9,9,9,9,1,9,6,5,5,Asian Bangladeshi,yes,2,30,5,6,4,1,3,2,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,static,yes,yes,yes
