ParticipantId,Gender,Age,Race / ethnicity,ParticipantPerpetrator present (yes/no),Face picked,Confidence,My Race,Start Date,Finish Date,"Approximately what percentage of the students in the high school you attended were ""South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan )"" / ""White""?","How many ""South Asian"" / ""White"") friends did you have in High School?","Approximately what percentage of the people in the neighborhood in which you grew up were ""South Asian"" / ""White""","In an average week's time, approximately how many ""South Asian"" / ""White"" people do you have conversations with?","In your area, how many ""South Asians"" / ""Whites"" do you know on a first name basis who also know you on a first name basis?","Of your nine closest friends, how many are ""South Asian"" / ""White""","How many times have you gone out with or dated a ""South Asian"" / ""White"") person?","Approximately what percentage of the people that you view / interact with on social media are ""South Asian"" / ""White""","Approximately what percentage of the people that you watch in TV programmes / movies are ""South Asian"" / ""White""",ContactSum,"The crime video played smoothly (played all the way through, did not buffer etc.)",The sequence of faces was displayed clearly (loaded promptly etc.),AttentionCheck,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,Face(.jpeg)picked,Correct,SaidAbsentorPresent,IDResponse,CrimeWatched,TargetPresent,PerpRace,SubjectRace,OwnRace,LineupType,CorrectSubjectRace,AttentionCheckCorrect,PlayedSmoothly,FirstComplete,IncludeFinalSample,Recruited from?
b2ba835c-88ef-46ea-ba8d-0a8be41fdf9d,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,60,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,8,8,4,4,car,4,6,1,2,5,3,absent,1,absent,reject,car,no,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
51de5c85-df93-4029-a376-f2e1e697a714,Female,18,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,80,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,7,7,4,4,car,4,2,1,5,3,6,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
fb2b21b4-b446-4009-a694-a0f00f47001d,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,80,Asian Indian,20/08/2018,20/08/2018,0,0,0,2,2,0,0,9,8,21,5,5,money,4,6,1,3,2,5,4,0,present,foil,money,no,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
8e2fea84-a34f-4ee3-91b7-dc230c6e311f,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,100,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,5,5,10,2,1,money,6,4,5,2,1,3,5,0,present,foil,money,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,no,,no,CIND
7a0c7940-f232-4dfc-b54b-675cfd1907eb,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,100,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,1,1,2,2,5,money,3,1,5,6,2,4,6,1,present,perpetrator,money,yes,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
6e40ef5b-0490-4f92-9f2f-8d85468dc92d,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,80,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,9,9,4,5,mugging,5,3,2,6,1,4,absent,0,absent,reject,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
c78fc2e3-9ec7-459a-abb7-96fbd3efe6a3,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,80,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,2,2,5,5,money,5,1,3,4,6,2,3,0,present,foil,money,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
1bbe0dd4-4a65-43c4-8a87-76b07557cb04,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,70,Asian Indian,20/08/2018,20/08/2018,,,,,,,,,,0,,,,1,5,6,3,2,4,1,0,present,foil,money,no,caucasian,south_asian,otherRace,independent_simultaneous,yes,no,yes,,no,CIND
2cbdc1d3-597e-41da-9eaa-8fcfc28a341c,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,100,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,1,4,5,5,5,car,5,2,4,1,3,6,1,0,present,foil,car,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
490d1af5-6734-40b2-8f2b-80800071cd7a,Female,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,70,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,1,1,2,4,5,mugging,4,1,6,5,3,2,6,0,present,foil,mugging,no,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
a1c51f77-a551-4981-bacb-fddc3c2a5b17,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,9,9,4,5,mugging,4,1,3,2,6,5,absent,0,absent,reject,car,yes,caucasian,south_asian,otherRace,joint_simultaneous,yes,no,yes,,no,CIND
2a2ae02c-8cc4-4b81-bd0a-1b8e54c590c9,Male,26,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,100,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,1,3,4,5,5,money,1,2,5,6,4,3,3,0,present,foil,money,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
9d08b65a-e76a-4c75-9fda-89598f25d45a,Female,18,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,80,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,0,0,2,4,mugging,6,4,1,2,5,3,3,0,present,foil,mugging,yes,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
3811139a-4e1c-4dfb-88da-330a509737b8,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,90,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,5,5,4,5,car,6,1,2,4,3,5,absent,1,absent,reject,car,no,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
48b9579a-e747-4016-b2bd-c337e07d5504,Female,26,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,70,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,1,1,2,5,5,car,2,3,5,1,6,4,2,0,present,foil,car,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
8be34867-653f-4fce-9cb3-5cfb60836075,Female,18,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,50,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,0,0,4,4,car,1,6,4,2,3,5,6,1,present,perpetrator,car,yes,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
045c5885-0363-440c-98b6-913613159106,Female,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,60,Asian Indian,20/08/2018,20/08/2018,0,0,0,2,0,0,0,3,9,14,5,5,money,1,5,4,2,6,3,2,0,present,foil,money,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
9e4683d8-0a02-4673-92b6-93b101405b5a,Male,18,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,4,4,4,4,money,4,3,6,5,1,2,absent,0,absent,reject,money,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
947ce2e4-9b16-4243-a579-86912ed69f0c,Male,26,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,5,70,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,3,3,6,4,4,car,1,5,6,3,2,4,2,0,present,foil,car,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
4e71a027-478b-48c7-b393-a307081ad0a4,Female,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,90,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,4,5,9,5,5,mugging,2,4,3,6,5,1,absent,1,absent,reject,mugging,no,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
956bdaf7-91b6-4cd6-b896-72870a2bc26d,Male,28,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,50,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,5,5,10,2,4,money,3,4,5,1,6,2,4,0,present,foil,money,no,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
5e8c3ca2-ff98-4c12-9824-993a6c69bd37,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,80,Asian Indian,20/08/2018,20/08/2018,0,0,0,9,0,0,0,4,1,14,4,5,mugging,6,2,3,4,5,1,3,0,present,foil,money,yes,caucasian,south_asian,otherRace,joint_simultaneous,yes,no,yes,,no,CIND
a362272b-9705-4bee-8844-9efb0adf4240,Female,30,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,3,3,6,5,5,mugging,6,1,3,5,4,2,6,1,present,perpetrator,mugging,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
ab037511-bc6e-4858-928b-61e5e39e1cca,Male,28,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,5,3,8,5,5,money,4,5,3,1,6,2,4,0,present,foil,money,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
93e04735-9ef8-440b-985c-fdf6660e477b,Male,27,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,70,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,1,1,5,5,mugging,4,2,5,6,3,1,6,0,present,foil,mugging,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
c5f711a7-f9a1-4b6e-ac4f-193d6bfa485d,Male,25,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,20/08/2018,20/08/2018,0,0,0,0,0,0,0,0,1,1,5,5,mugging,2,6,5,1,4,3,2,0,present,foil,mugging,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
b24fbee4-0ea8-4bde-80b6-c433783d7f1c,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,90,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,2,2,4,3,4,mugging,4,1,6,3,2,5,5,0,present,foil,mugging,yes,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
58233c60-7e8e-43be-841d-668de412b04d,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,90,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,2,0,2,1,2,7,3,4,mugging,5,3,4,1,2,6,absent,0,absent,reject,mugging,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
99470730-f097-4a98-8dba-d8645685f585,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,90,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,4,2,6,4,4,car,1,5,4,6,2,3,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
6d10454c-62fd-4f84-b0ed-7cc079cfffb2,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,2,5,7,4,4,car,5,4,2,6,1,3,absent,1,absent,reject,car,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
0b622683-90f4-41fd-a630-21dc7b293541,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,50,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,4,5,car,1,6,4,5,2,3,absent,1,absent,reject,car,no,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
15d93507-fb0c-4306-9591-83999bd09151,Female,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,9,9,4,5,money,2,1,4,3,5,6,absent,1,absent,reject,money,no,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
63ef23c0-72a6-451c-ae5c-c650a7026be8,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,90,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,5,7,12,4,4,car,6,5,2,3,4,1,3,0,present,foil,car,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
799efa95-6a32-492f-b7b4-77cb5dab770d,Male,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,5,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,2,3,5,5,5,money,3,1,5,2,4,6,4,0,present,foil,money,no,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
f47f5ef4-1d8f-4ee0-953a-abfb0c25f73d,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,1,5,6,4,4,car,5,3,2,1,6,4,5,0,present,foil,car,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
349fc960-4997-47c0-b5e3-a8e07f600ee9,Female,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,4,5,car,6,5,4,2,3,1,1,0,present,foil,car,yes,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
1f0a9fed-03c4-4ea8-a69d-bea399c184b7,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,3,4,7,4,4,money,3,5,1,6,4,2,3,0,present,foil,money,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
cf622a18-8b23-4ae6-bc94-7ab889f5d5b1,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,5,50,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,2,5,7,4,4,money,6,1,5,2,4,3,4,0,present,foil,money,yes,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
6ed96a95-3766-4fee-b7f4-778b381e7563,Female,18,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,8,8,5,5,mugging,3,5,1,6,4,2,6,0,present,foil,mugging,no,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
497b0ad7-6672-497a-a43f-858d22341afe,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,1,0,0,0,4,4,9,4,4,car,1,2,5,6,3,4,1,0,present,foil,car,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
844cabb3-36be-4e45-aafe-b4236b64e0e5,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,2,2,4,4,money,1,3,6,4,2,5,6,1,present,perpetrator,money,yes,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
1932b258-1f65-4934-9bfe-6682a83e9639,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,70,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,1,7,8,4,5,car,3,4,6,2,1,5,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
6b03358c-954e-4a8f-971a-9960f0cf7d0e,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,70,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,1,1,2,4,mugging,6,2,5,3,1,4,6,0,present,foil,mugging,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
ae3be7b7-31d9-433d-a0d4-292ca964b405,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,2,0,0,1,8,11,5,5,money,2,3,1,5,4,6,6,1,present,perpetrator,money,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
b4d033e0-00a8-4b89-a67d-efd3432b85c0,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,2,0,0,3,6,11,4,4,mugging,6,2,5,1,4,3,absent,0,absent,reject,mugging,yes,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
ae30d62f-53b2-4017-9f0c-cc9b988d7d7d,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,2,0,0,0,3,4,9,4,4,money,1,3,2,4,5,6,3,0,present,foil,money,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
da059ff7-484e-4af5-ad9b-37189f5aea59,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,4,5,car,3,6,5,1,2,4,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
1224e185-3f0e-4c91-9ea0-c541debe2419,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,70,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,4,4,money,1,4,5,2,6,3,4,0,present,foil,money,no,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
3b474aa5-695a-46f0-a3c4-b181885147b4,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,1,3,4,5,5,mugging,6,2,4,3,1,5,absent,1,absent,reject,mugging,no,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
9aec62a7-16b8-47bb-950f-8aae583555da,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,8,8,5,5,money,6,2,3,1,5,4,6,0,present,foil,money,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
d00e7185-e119-473a-a337-24ff4089f10e,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,60,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,5,8,13,4,5,mugging,6,2,1,4,3,5,absent,0,absent,reject,mugging,yes,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
09340332-0020-486e-b1c3-e8bf4bdf05b6,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,2,2,4,4,4,money,3,1,6,4,5,2,absent,0,absent,reject,money,yes,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
8dec216e-f3ce-4a3a-80bc-0d48865c385e,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,70,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,5,5,2,4,car,6,5,4,3,2,1,1,0,present,foil,car,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
f6a2f387-f443-41d8-a01b-904bad75a976,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,7,9,16,5,5,car,6,4,2,1,5,3,absent,1,absent,reject,car,no,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
26b4375e-2973-4e95-9cf5-1910163d1f28,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,3,3,5,5,car,4,6,3,5,1,2,absent,0,absent,reject,car,yes,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
51595f64-8976-4531-b263-af8facd680f4,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,60,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,3,3,4,5,mugging,1,2,4,5,6,3,absent,1,absent,reject,mugging,no,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
ec9ec1ff-9d43-4256-a36a-39849d897eee,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,80,Asian Indian,21/08/2018,21/08/2018,0,0,1,0,0,0,0,3,3,7,4,4,mugging,2,6,1,4,3,5,6,1,present,perpetrator,mugging,yes,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
ba04b702-6ddf-42f4-b3cb-f618fc02853d,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,4,2,1,6,3,5,absent,1,absent,reject,mugging,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
93ef2e40-cce3-4efd-abad-fe9301d9eb58,Male,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,90,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,4,3,7,5,5,money,4,1,3,6,2,5,absent,0,absent,reject,money,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
b4ca79b8-6ae1-49de-b742-c3256a802fb0,Male,31,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,1,0,4,5,4,2,16,5,5,car,1,3,5,6,2,4,6,1,present,perpetrator,car,yes,caucasian,south_asian,otherRace,independent_simultaneous,yes,yes,yes,,yes,CIND
cf1c1e8f-7f49-4233-9099-8fedfc42f40c,Male,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,2,4,6,5,5,money,2,4,1,6,5,3,6,1,present,perpetrator,money,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
50901521-3584-4be4-9d15-818eba273be8,Male,24,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,100,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,1,3,4,5,5,mugging,5,2,4,6,3,1,2,0,present,foil,mugging,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
483cdbac-8535-4116-a4ee-1131d5742a07,Male,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,50,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,1,1,4,5,car,5,2,3,1,6,4,1,0,present,foil,car,no,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
09ede372-57d1-4d0c-a51e-f225dc7c3293,Male,18,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,5,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,6,1,3,2,4,5,4,0,present,foil,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
15ecbf0f-25a3-42b2-8034-f1c0df2a3747,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,70,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,1,1,4,4,money,5,3,4,6,1,2,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,joint_simultaneous,yes,no,yes,,no,CIND
b0e86ece-7ac3-4541-b9b5-07537f5a613b,Female,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,2,5,6,4,3,1,6,1,present,perpetrator,mugging,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
8505bb76-c7db-42e2-8407-7ad303396d16,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,70,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,3,3,4,4,money,6,5,3,1,4,2,absent,1,absent,reject,money,no,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
81c7ce70-4fe8-4422-9a95-54500301ec80,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,2,3,6,1,4,5,2,0,present,foil,car,no,south_asian,south_asian,ownRace,sequential,yes,no,yes,,no,CIND
027821ec-e078-4278-a779-301df729e900,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,5,60,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,4,4,4,4,car,4,3,6,5,1,2,1,0,present,foil,car,no,caucasian,south_asian,otherRace,joint_simultaneous,yes,yes,yes,,yes,CIND
b084d200-b250-453a-825b-5fd023ccbdab,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,80,Asian Indian,21/08/2018,21/08/2018,0,0,0,0,0,0,0,0,0,0,4,4,money,4,2,1,6,5,3,absent,0,absent,reject,money,yes,south_asian,south_asian,ownRace,joint_simultaneous,yes,yes,yes,,yes,CIND
